Gene = Kcne4
Position 789: 1.0057755162313855e-05
Position 588: 9.024704799337745e-06
Position 1630: 8.386657614506988e-06
Position 508: 8.386365023144454e-06
Position 482: 8.237532223812193e-06
Position 304: 7.405080172683414e-06
Position 348: 6.299908112486411e-06
Position 286: 4.3631840814847885e-06
Position 199: 4.215404039818651e-06
Position 506: 4.094164826231412e-06
Position 1564: 3.8120603369600077e-06
Position 689: 3.5899172665099827e-06
Position 388: 3.3931189118168784e-06
Position 862: 2.088018753030851e-06
Position 259: 1.7350006943972679e-06
Position 738: 1.6726835678851972e-06
Position 1933: 1.6222452987446767e-06
Position 1823: 4.2591126203396444e-07
Position 2478: 4.049492303068271e-07
Position 339: 2.7097491387901117e-07
Position 1262: 4.170677152752201e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1295: 0.9317248188141869
Position 852: 0.9228671141973794
Position 2607: 0.3792142208135849
Position 1721: 0.2709300744932779
Position 2974: 0.11962675831310456
Position 2500: 0.08385035589898415
Position 1795: 0.0804264696463128
Position 1684: 0.0786332141029565
Position 1779: 0.05766026700562588
Position 2022: 0.05568650713004891
Position 1704: 0.05468712008955383
Position 2241: 0.03945218681232335
Position 2452: 0.0355261646290165
Position 2045: 0.03212227388326999
Position 2112: 0.02943343588989281
Position 2014: 0.022893355320271258
Position 1951: 0.022746310683378936
Position 1845: 0.0177574938090163
Position 1870: 0.01759397708423918
Position 820: 0.015104186545800603
Position 2746: 0.01320792841266924
Position 1301: 0.011698535781394008
Position 2000: 0.010263212041493764
Position 2647: 0.0072847054636383125
Position 1648: 0.006861549559876377
Position 1851: 0.005988234341509828
Position 2178: 0.005735296778321762
Position 1498: 0.005587501129533834
Position 1196: 0.005538652542566035
Position 1101: 0.005531605173965203
Position 2908: 0.005256175901917942
Position 3083: 0.004657115545458795
Position 330: 0.004421920547329256
Position 754: 0.004420709564498368
Position 1918: 0.004064146481685282
Position 1298: 0.0038100646158465735
Position 1061: 0.0035233707623810104
Position 1738: 0.0034562921260619887
Position 2165: 0.0034450479452931247
Position 2556: 0.0033631712018027727
Position 1743: 0.002411073912947417
Position 2183: 0.002268529724557065
Position 2730: 0.00216817031809793
Position 2049: 0.002131005963817469
Position 2749: 0.002030951519994503
Position 1070: 0.001550030722197048
Position 1877: 0.001510170811625946
Position 2527: 0.0013303857154746425
Position 2400: 0.0012687183023655747
Position 2266: 0.0009760873049095771
Position 1847: 0.0009587734747294371
Position 1063: 0.0009182670943746606
Position 2980: 0.0009090667715165752
Position 2338: 0.0008510811551379926
Position 1585: 0.0008469299478530487
Position 3176: 0.0008153704710709134
Position 2154: 0.0008091929053556863
Position 1591: 0.0007670240447866702
Position 2919: 0.00072172253423288
Position 3000: 0.0007132764012980259
Position 506: 0.0006809168635835978
Position 1242: 0.0006501956906584834
Position 1076: 0.0005697680821064348
Position 1526: 0.000569197145261223
Position 1898: 0.0005691177780522427
Position 1073: 0.0005317984743058226
Position 394: 0.00050300224671689
Position 2848: 0.0004857559486027542
Position 1781: 0.0004463691030414133
Position 2945: 0.000432152519894903
Position 1881: 0.00041116654306949446
Position 1159: 0.000376157069020901
Position 2360: 0.0003616409458755874
Position 2255: 0.00033994701822385217
Position 3013: 0.0003180344661572911
Position 672: 0.0003063950881224283
Position 1249: 0.00030356285664348055
Position 419: 0.00027965519250121085
Position 2065: 0.00024246480267825637
Position 2778: 0.00023747610227751084
Position 2727: 0.00022697365340724405
Position 2138: 0.00022648756988009967
Position 2422: 0.00019304406461480785
Position 827: 0.0001556622591794414
Position 1322: 0.00014535305498764283
Position 1354: 0.00014085865244767596
Position 348: 0.00013617778362677729
Position 1351: 0.00013507194899327733
Position 1925: 0.0001224760294301554
Position 354: 0.00011401646480354975
Position 1532: 0.00011374435271926886
Position 1750: 0.00011212338341239048
Position 2943: 9.544712014838207e-05
Position 2511: 7.979089331847963e-05
Position 2376: 6.90644186040466e-05
Position 1510: 6.222333959062964e-05
Position 134: 6.21683982793643e-05
Position 1504: 5.5066598343819076e-05
Position 1812: 5.173846652273362e-05
Position 1549: 4.456349403978441e-05
Position 1530: 4.099792012312026e-05
Position 784: 3.383577009860944e-05
Position 1601: 3.358708980463914e-05
Position 1164: 3.291866711476469e-05
Position 1106: 2.371894154234032e-05
Position 893: 2.2603925113112892e-05
Position 1593: 2.1619648183610167e-05
Position 1325: 2.1482623851321624e-05
Position 1133: 1.9185830641167116e-05
Position 1543: 1.8201665550802276e-05
Position 916: 1.6857526296190854e-05
Position 464: 1.516024113966621e-05
Position 720: 1.5085203226106572e-05
Position 868: 1.4912760548446667e-05
Position 904: 1.3630017374880526e-05
Position 1537: 1.328628372979221e-05
Position 1316: 1.3227457627576708e-05
Position 375: 1.3090644323078624e-05
Position 1199: 1.208501312361631e-05
Position 924: 1.1420083750279473e-05
Position 1958: 1.1340236535548557e-05
Position 469: 9.874796316416442e-06
Position 964: 9.650564530862935e-06
Position 1334: 8.960183624026516e-06
Position 958: 8.704927369558372e-06
Position 1081: 8.547731862476922e-06
Position 1262: 8.353261670519753e-06
Position 1201: 7.792483904338406e-06
Position 1169: 5.882759824518707e-06
Position 1111: 5.787241241901174e-06
Position 142: 5.239588772207932e-06
Position 1557: 5.078708799413988e-06
Position 1981: 4.587851377087261e-06
Position 1437: 4.188500963748902e-06
Position 967: 3.281686906342253e-06
Position 1109: 3.169303946895267e-06
Position 400: 2.4738254899570206e-06
Position 154: 2.4734319594528013e-06
Position 886: 2.304165984761972e-06
Position 1401: 2.0053931141907566e-06
Position 139: 1.4524475615067467e-06
Position 1382: 1.38441188371419e-06
Position 931: 1.34772553490852e-06
Position 2027: 1.2969091478565952e-06
Position 205: 1.0344956424949244e-06
Position 190: 9.780331294069369e-07
Position 1124: 7.44356525887697e-07
Position 1359: 7.197985115710305e-07
Position 1255: 7.062280013312439e-07
Position 934: 6.69968721531281e-07
Position 161: 5.089525805281882e-07
Position 1887: 4.809725771579345e-07
Position 1444: 4.100097978700994e-07
Position 705: 3.90657904631478e-07
Position 1391: 3.1228206245332335e-07
Position 471: 3.1045301417868303e-07
Position 482: 2.6897108691040835e-07
Position 171: 2.665562800799227e-07
Position 304: 9.399944683921292e-08
Position 178: 9.349693458331893e-08
Position 163: 9.169529078146224e-08
Position 156: 8.805927653385844e-08
Position 681: 7.045289088679668e-08
Position 176: 5.9220321216305536e-08
Position 232: 1.881885486127673e-08
Position 207: 1.8539243260159512e-08
Position 173: 1.867590121225215e-09
Position 298: 1.5710793357325091e-09
Position 1408: 1.4666588865691474e-09
Position 944: 3.7063681865007316e-10
Position 268: 1.2791958461396845e-12
Position 243: 5.937782194791182e-13
Position 286: 2.76415795053389e-13
Position 300: 1.8496205382499215e-13
Position 247: 4.947989826870845e-14
Position 277: 2.6677929204319225e-14
