Gene = Edc3
Position 5921: 0.0009038384529789974
Position 7324: 0.0008323344735348419
Position 7692: 0.0008117348853644178
Position 3896: 0.0007582143033334533
Position 3103: 0.0007454555659750821
Position 3379: 0.0006760114918569599
Position 4990: 0.0004662456281429181
Position 2766: 0.0004573154040157066
Position 6060: 0.00043026223285491877
Position 8439: 0.00036417333321112213
Position 6142: 0.0003417663677344165
Position 214: 0.00028265502232458845
Position 798: 0.00028206365557039846
Position 33: 0.00025769988502487187
Position 182: 0.00024700599530577395
Position 473: 0.0002431632238456651
Position 5739: 0.00019591062397269097
Position 7098: 0.0001864409119578478
Position 2839: 0.000178786870941591
Position 6716: 0.0001746553897301684
Position 434: 0.00016711228699694817
Position 1094: 0.00016544510270637947
Position 457: 0.00016170288489694514
Position 7732: 0.00015954591632881334
Position 6962: 0.0001188217018715353
Position 5551: 0.00010800925181835987
Position 1321: 9.568128736930619e-05
Position 342: 9.470713364402719e-05
Position 1993: 8.986968190692141e-05
Position 6292: 7.543457975263726e-05
Position 4165: 7.061234949492564e-05
Position 6537: 5.180294608181284e-05
Position 766: 4.409993766075983e-05
Position 8248: 1.7185270929766122e-05
Position 5894: 1.198723086228767e-05
Position 513: 8.333328164153725e-06
Position 97: 8.245835725063648e-06
Position 63: 7.5368532100230945e-06
Position 79: 7.191809124754404e-06
Position 234: 6.271466599070588e-06
Position 4930: 5.7390405191167505e-06
Position 296: 5.418056325736893e-06
Position 67: 4.907073596829104e-06
Position 298: 4.444301874929505e-06
Position 626: 3.946749187484146e-06
Position 747: 3.7490497422965994e-06
Position 662: 3.4057459369254466e-06
Position 294: 3.3775746746872596e-06
Position 300: 3.3364437009407123e-06
Position 468: 3.1941889840573553e-06
Position 642: 3.0694310417565512e-06
Position 2974: 2.8257706192814237e-06
Position 8017: 2.6664408928870715e-06
Position 308: 2.630730634374104e-06
Position 259: 2.4353922830692035e-06
Position 750: 2.298985132421492e-06
Position 302: 2.188055445463299e-06
Position 8107: 2.0690586193686213e-06
Position 196: 1.9085205708464094e-06
Position 123: 1.7382358789684804e-06
Position 616: 1.660644300069699e-06
Position 442: 1.6600753934735374e-06
Position 128: 1.5582915266667343e-06
Position 304: 1.5546931759039923e-06
Position 115: 1.527646047561299e-06
Position 1907: 1.0529430693396475e-06
Position 61: 1.0172483859459772e-06
Position 180: 9.946424834330753e-07
Position 610: 9.79795409906806e-07
Position 780: 7.304982764789842e-07
Position 679: 6.590807479933781e-07
Position 322: 6.314622523350115e-07
Position 607: 6.089563185795714e-07
Position 5067: 5.787618686305102e-07
Position 324: 5.094495054813426e-07
Position 5091: 4.855889616051774e-07
Position 733: 4.853504598062973e-07
Position 543: 4.764901609912561e-07
Position 745: 4.546768781417807e-07
Position 452: 4.404697179331807e-07
Position 326: 4.088788383386513e-07
Position 306: 3.316804630964455e-07
Position 328: 3.299278858146672e-07
Position 790: 3.089755529958005e-07
Position 334: 2.9533369124470457e-07
Position 783: 2.9024753031516363e-07
Position 649: 2.6698576226993576e-07
Position 330: 2.3380033824151175e-07
Position 517: 1.8052055838247473e-07
Position 8023: 1.6824424584401076e-07
Position 792: 1.5295734497078837e-07
Position 8020: 1.3559544546289055e-07
Position 534: 1.0579994469214486e-07
Position 401: 7.794424002064997e-08
Position 350: 7.216246804418431e-08
Position 348: 6.620015845194981e-08
Position 352: 6.559094002085657e-08
Position 346: 5.429065813364608e-08
Position 344: 4.969568886996974e-08
Position 332: 4.4257675529703896e-08
Position 1033: 3.739935363537212e-10
Position 354: 2.868459866613135e-11
Position 428: 2.6256145843521827e-12
Position 356: 4.962437158101512e-15
Position 358: 2.808642698749567e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 18645: 0.975432768071917
Position 4840: 0.9625144636756678
Position 26064: 0.7924020306864833
Position 7642: 0.5690284731097396
Position 7407: 0.534153900841892
Position 8670: 0.4745008209486094
Position 3839: 0.468919799792959
Position 9622: 0.3889161965385988
Position 13164: 0.34263651429665215
Position 5812: 0.3248849170127595
Position 20750: 0.2931228273514629
Position 19163: 0.2504278469033311
Position 9873: 0.23389438428654016
Position 8739: 0.20072823642305443
Position 20560: 0.18803260262279198
Position 7645: 0.17249364245109436
Position 10067: 0.15128777465954893
Position 7878: 0.1352364658166715
Position 20525: 0.10179655914327472
Position 7842: 0.0874215639984824
Position 5872: 0.07473201069493965
Position 5998: 0.07306409714327286
Position 10070: 0.06500372899326134
Position 6798: 0.06440213289917752
Position 17764: 0.0619677129121353
Position 3289: 0.05061119706860584
Position 855: 0.044030493548217614
Position 5786: 0.04161753983361032
Position 13696: 0.041280110230625285
Position 7412: 0.04027728880119685
Position 24924: 0.03891766885886373
Position 7771: 0.03191717317164378
Position 9556: 0.031707957430555905
Position 8717: 0.027193324162000952
Position 21121: 0.025413106606235747
Position 5739: 0.0242985123433186
Position 9962: 0.02426129802202964
Position 3331: 0.018562824209077178
Position 2862: 0.01634793542916405
Position 20420: 0.015072793911178613
Position 26772: 0.014300789632229777
Position 7808: 0.013590034510597508
Position 4778: 0.013578770722615149
Position 10116: 0.013476921272938869
Position 5183: 0.011731929269373772
Position 7343: 0.01165165153632737
Position 5886: 0.01139555248043169
Position 23214: 0.011218674581171408
Position 3800: 0.011157791235381371
Position 9599: 0.011045678027929771
Position 9434: 0.010388403013506358
Position 8643: 0.010014917665219846
Position 9781: 0.009632410254941529
Position 9838: 0.008469391689231354
Position 3065: 0.008410305915449636
Position 5535: 0.007804475413884585
Position 3759: 0.007189916536229434
Position 19832: 0.0066894459903196445
Position 10047: 0.006663679187315108
Position 13645: 0.00663244321836239
Position 4781: 0.00599576315807911
Position 7968: 0.005987205543441418
Position 5232: 0.005613188435513062
Position 7023: 0.005501717364027769
Position 4451: 0.00541631827570588
Position 9712: 0.005358387017060254
Position 6952: 0.005272229392727585
Position 21162: 0.004995814281279687
Position 4876: 0.004927123649502584
Position 6867: 0.004889989667448937
Position 3847: 0.004177773175180965
Position 9901: 0.003849367285823101
Position 19474: 0.003665410074794971
Position 3718: 0.0036496292614166823
Position 9541: 0.0036339606625225675
Position 18575: 0.0035957272456547743
Position 8337: 0.0035862263639690303
Position 6804: 0.0035408173238321464
Position 1783: 0.0035161517496910804
Position 6446: 0.003495653091563032
Position 2721: 0.0034817263019758424
Position 8776: 0.003417371233015073
Position 7578: 0.0031680037116774955
Position 4907: 0.0028377644354186013
Position 10027: 0.0027869797350138334
Position 5384: 0.002755382309281806
Position 10576: 0.002697172289061839
Position 15026: 0.0026255025113841733
Position 3304: 0.002584816700145412
Position 2687: 0.0023915440392086795
Position 841: 0.002282397680596292
Position 4517: 0.0022790483008472777
Position 5053: 0.0022766179952330144
Position 19108: 0.0022157516398274733
Position 3379: 0.0021332200773237432
Position 7588: 0.0020382419756519057
Position 7648: 0.0018752966825210699
Position 2999: 0.001788068223371741
Position 20945: 0.0017775103310412963
Position 4923: 0.0017436907641155599
Position 5473: 0.0017064874374302067
Position 4436: 0.0016592284680600684
Position 830: 0.0016569720664692863
Position 6928: 0.0015973988480913518
Position 4539: 0.0015809759024960509
Position 4455: 0.0014652343227774588
Position 5634: 0.0014128214828091098
Position 5844: 0.0013426236472756012
Position 3640: 0.0011711414751581946
Position 2839: 0.0011462972491978844
Position 1692: 0.0011222519444491277
Position 5676: 0.001115555855979516
Position 5131: 0.0011111190797998324
Position 10500: 0.0010732325551983271
Position 8720: 0.0010511765695885014
Position 133: 0.0009436599803294573
Position 7884: 0.0009406731912720695
Position 6461: 0.0009314189670144974
Position 16238: 0.0008850252800969337
Position 4484: 0.0008760876207588963
Position 4037: 0.0008585700688338647
Position 759: 0.0008557484189260476
Position 5921: 0.000838058346403749
Position 7280: 0.0008313825496762493
Position 19255: 0.0007804268913835333
Position 3425: 0.0007553426244770575
Position 4496: 0.0007531598308306371
Position 7424: 0.000745558990818173
Position 3285: 0.0007334101374188074
Position 1183: 0.0007330663183648771
Position 9564: 0.0007003881060091619
Position 1868: 0.0006573339292457337
Position 5852: 0.0006082042124550372
Position 19572: 0.0005858379119324851
Position 9697: 0.0005670413227523382
Position 3336: 0.0005549327476932786
Position 138: 0.0005168898953082802
Position 3505: 0.0005004539737662303
Position 1736: 0.0004987361202180812
Position 15828: 0.0004388356106800899
Position 10527: 0.0004338522819354639
Position 2702: 0.00042657807475268646
Position 7384: 0.000414170774392242
Position 6812: 0.0004059900481602851
Position 1135: 0.0003776735480983656
Position 12521: 0.00035949604220413613
Position 2965: 0.00035183688021525085
Position 8136: 0.0003409542580131371
Position 5188: 0.00033171038536425345
Position 1818: 0.00030498949734238313
Position 5496: 0.0002976047907358227
Position 8517: 0.00029634396001952646
Position 5820: 0.00026313272045775467
Position 238: 0.0002556637039257573
Position 3067: 0.00025554988885897356
Position 5448: 0.00024406691086178314
Position 1221: 0.0002357812197669882
Position 2629: 0.0002298208374436212
Position 5192: 0.00022894515935193015
Position 7084: 0.0002043216331649323
Position 790: 0.00019956392605520186
Position 3612: 0.00019883120497287592
Position 2766: 0.0001882169539369688
Position 5011: 0.00017884570540798554
Position 4880: 0.00017822588933117655
Position 14670: 0.00017380209224888618
Position 4732: 0.000171220311589617
Position 1797: 0.0001698723779052673
Position 5509: 0.0001631803441470649
Position 6638: 0.0001553299543761608
Position 3735: 0.00015158359220368954
Position 1072: 0.00013995116938593432
Position 3539: 0.00013908245112603736
Position 12442: 0.00013864100889472247
Position 7448: 0.00013459862906400465
Position 4256: 0.00012971256829628753
Position 2669: 0.00012709837390307587
Position 11087: 0.00012134349121411036
Position 5743: 0.00010503138365133447
Position 2939: 0.00010371334210524531
Position 13412: 0.00010366236108483193
Position 8974: 0.00010049132248281057
Position 3026: 9.965434176652916e-05
Position 11151: 9.76637970914875e-05
Position 591: 9.68497003969906e-05
Position 6489: 9.390847346741216e-05
Position 11601: 9.275197489294815e-05
Position 4796: 9.12668897425066e-05
Position 2557: 8.507716103538331e-05
Position 1707: 7.843521600954443e-05
Position 733: 7.84121752223515e-05
Position 1571: 7.676666874320121e-05
Position 6141: 7.643978018807063e-05
Position 5491: 6.975973801487033e-05
Position 11532: 6.528208426855847e-05
Position 15047: 6.371743210328708e-05
Position 524: 6.187106647293777e-05
Position 5205: 5.880785560111588e-05
Position 1824: 5.445804112227911e-05
Position 3471: 4.96877522751625e-05
Position 3484: 4.902731189674997e-05
Position 11041: 4.558512918294589e-05
Position 864: 4.4556890055601966e-05
Position 6442: 4.338504982446346e-05
Position 16503: 4.226080915537954e-05
Position 111: 3.664078768548679e-05
Position 4783: 3.573550701364858e-05
Position 262: 3.510091599477086e-05
Position 2780: 3.40361768593845e-05
Position 3353: 3.1745934165500334e-05
Position 5445: 2.5935475772416816e-05
Position 8170: 2.3606294631535804e-05
Position 654: 2.2179426201815582e-05
Position 472: 2.2024557338927357e-05
Position 5401: 1.5304615697652057e-05
Position 1540: 1.3576977857084666e-05
Position 10912: 1.2722706771802722e-05
Position 1503: 1.2212390812876341e-05
Position 9169: 1.0869404711000539e-05
Position 8274: 9.997763127877748e-06
Position 808: 9.341964795186489e-06
Position 6537: 8.907195076010383e-06
Position 9009: 8.322968198642444e-06
Position 13795: 7.462754695021481e-06
Position 8911: 7.286494229975924e-06
Position 5925: 6.7860210926865335e-06
Position 5135: 5.010615840188113e-06
Position 5344: 4.162217393848803e-06
Position 556: 1.927419248981404e-06
Position 1741: 1.6174965653834045e-06
Position 932: 1.2248358504693167e-06
Position 3969: 1.0028096592705573e-06
Position 5026: 9.971100515914572e-07
Position 422: 8.969520971354157e-07
Position 107: 7.824685782062171e-07
Position 5138: 4.773287291093499e-07
Position 1827: 3.8258139725725223e-07
Position 148: 3.7092150727439844e-07
Position 975: 3.4930403290530945e-07
Position 693: 3.305163685694998e-07
Position 595: 3.1417462394926406e-07
Position 245: 3.088135316405634e-07
Position 1758: 2.12347253240823e-07
Position 478: 1.4091469417479021e-07
Position 857: 1.3728645534617764e-07
Position 84: 1.252807660506739e-07
Position 5958: 1.1446519667136994e-07
Position 498: 9.212447157024504e-08
Position 3599: 8.974718004287535e-08
Position 710: 8.489109840768665e-08
Position 221: 5.017316538746798e-08
Position 4586: 4.3391077315818024e-08
Position 673: 3.932210430688626e-08
Position 814: 3.8994998876993666e-08
Position 1688: 3.475862666716805e-08
Position 626: 2.9091123298759838e-08
Position 558: 1.9513835148855137e-08
Position 695: 1.5488786761653077e-08
Position 282: 1.3374223903675431e-08
Position 1185: 1.2138920861450624e-08
Position 8814: 1.2123298464026044e-08
Position 1713: 1.1838227030696842e-08
Position 484: 1.0494038023315551e-08
Position 170: 8.240617012854287e-09
Position 7844: 7.74266160293983e-09
Position 159: 5.94258454293886e-09
Position 5691: 5.433585166942916e-09
Position 1033: 2.462228395267989e-09
Position 5708: 1.0429245659785742e-09
