Gene = Xpo6
Position 96745: 0.05414560689269311
Position 85709: 0.05406141589064638
Position 52614: 0.05280066935455008
Position 42721: 0.052707389912094144
Position 62649: 0.051064054189277966
Position 39520: 0.050907463898532075
Position 65071: 0.04883129831822497
Position 80295: 0.04854691242259262
Position 49185: 0.04773093921511414
Position 84864: 0.04654715373845251
Position 92733: 0.0463016214374286
Position 97383: 0.04618199457879596
Position 223: 0.045999509598843566
Position 74298: 0.04587676736081584
Position 49838: 0.04505799414886327
Position 89448: 0.044962441260195045
Position 31900: 0.043742480933562006
Position 74649: 0.042936255605376394
Position 48574: 0.04040570174647142
Position 41420: 0.03993200882194883
Position 50901: 0.037765271842622204
Position 33700: 0.036800020584545075
Position 78272: 0.03508038883939598
Position 71407: 0.03500580674877885
Position 43690: 0.034533052823744984
Position 33472: 0.033970794142129
Position 376: 0.03310866273532385
Position 77066: 0.03213914237010698
Position 97409: 0.030493836453779462
Position 9852: 0.027872593362493085
Position 62: 0.026706984342992207
Position 86218: 0.02635804639537178
Position 41343: 0.026257905791920635
Position 32726: 0.025280889813552268
Position 40033: 0.0247451355939293
Position 92367: 0.024360285093388747
Position 72541: 0.023706468816846103
Position 29577: 0.022668737565219147
Position 91713: 0.022168863546026995
Position 94677: 0.022013078419794774
Position 77010: 0.02160680609545137
Position 359: 0.02137285746679895
Position 56498: 0.0211270749686016
Position 62853: 0.020872965709811144
Position 11671: 0.020317975261601413
Position 75353: 0.02029549587747908
Position 91278: 0.020185067750125945
Position 12573: 0.020075146327697014
Position 95137: 0.020045971256363017
Position 85308: 0.019355840240778837
Position 51481: 0.01845451041625706
Position 84695: 0.018400465510184066
Position 88222: 0.01749220110356241
Position 3514: 0.017297912622634182
Position 87063: 0.0169362941381818
Position 3683: 0.016933574943764178
Position 13120: 0.016898111007060578
Position 33889: 0.0165749908268937
Position 71015: 0.016488704846142385
Position 48934: 0.01590854042757516
Position 61185: 0.015687702341042074
Position 94209: 0.015583606429169993
Position 97920: 0.015576226516620413
Position 42963: 0.015290818285815664
Position 95744: 0.014894990646989457
Position 97025: 0.014681595677235355
Position 5989: 0.01455203100423156
Position 63094: 0.014522992478247418
Position 55463: 0.014419954005147043
Position 87103: 0.014250128742750919
Position 90733: 0.01410150610912092
Position 26666: 0.014047573160332463
Position 47703: 0.01354219925017179
Position 73273: 0.013494422479006491
Position 33460: 0.01315137534947811
Position 248: 0.01313120745240337
Position 49811: 0.013088488037454675
Position 49752: 0.012668257680853057
Position 97786: 0.012445139232697897
Position 93764: 0.01179315466184117
Position 91888: 0.01170808104713336
Position 97081: 0.010305554327891209
Position 57955: 0.009797951227690702
Position 48398: 0.009729383427575596
Position 76007: 0.00920509767025602
Position 62885: 0.009195739627716507
Position 46481: 0.008925935770023456
Position 95531: 0.008792512183618453
Position 90455: 0.008444036889821574
Position 74506: 0.008374992699146997
Position 92790: 0.008171560066608278
Position 94907: 0.008095818977343863
Position 47390: 0.008023219490529065
Position 52880: 0.00799643772058692
Position 78267: 0.007972733277183574
Position 75616: 0.007448916410550857
Position 4515: 0.007016451904943381
Position 63319: 0.006892113112269557
Position 899: 0.006629461386238775
Position 95354: 0.0062886321059181195
Position 45468: 0.006270486862251106
Position 293: 0.006218396592481988
Position 96084: 0.006195880145511392
Position 7062: 0.006136356255491072
Position 4149: 0.0060568522281143145
Position 4166: 0.005938353693064673
Position 80981: 0.00590861844812387
Position 282: 0.005849775105360913
Position 75620: 0.005813041566752349
Position 6100: 0.0053428825391833865
Position 84515: 0.005259816448160729
Position 70492: 0.00517965950984294
Position 75158: 0.005097591553758857
Position 70984: 0.005066957662714875
Position 95503: 0.005065138943614091
Position 40673: 0.005024058476724791
Position 72593: 0.004825022562794793
Position 4790: 0.004813512183336172
Position 95345: 0.004698116688314976
Position 76094: 0.004596047520971372
Position 74681: 0.004532110332575204
Position 95513: 0.004428341210036919
Position 43998: 0.004365783515759959
Position 81736: 0.004138321226048447
Position 4438: 0.004028241715754719
Position 64488: 0.003922825291082562
Position 63085: 0.0037030319692848944
Position 47129: 0.003528310346304527
Position 41352: 0.0034031832829504727
Position 42730: 0.003177205621523532
Position 42759: 0.0030737878377271803
Position 66609: 0.0030167077265158405
Position 92542: 0.0029587343755239116
Position 816: 0.0028840040559746675
Position 39464: 0.0028165321047922396
Position 39552: 0.0028147204411961895
Position 33952: 0.002788412896588678
Position 95937: 0.002766201106414606
Position 96828: 0.002760131572397062
Position 43731: 0.0026786897709510484
Position 84314: 0.0026739095721546773
Position 47092: 0.002644831449507778
Position 40020: 0.002619419623632693
Position 71188: 0.002605532606277124
Position 76041: 0.0025616763063417494
Position 52288: 0.0025276118426650934
Position 93792: 0.0024289963745544414
Position 92690: 0.002373926225349632
Position 82088: 0.002372534850502346
Position 86684: 0.0023634568812811304
Position 40572: 0.002285431771866219
Position 73020: 0.0021676623332674023
Position 95812: 0.002120184688919011
Position 990: 0.0020700385203491684
Position 70549: 0.0020192968192984436
Position 97645: 0.0020153704053879934
Position 33902: 0.0020141418249518335
Position 95539: 0.0019996148913690977
Position 33332: 0.0019986864078987672
Position 80056: 0.001974499340606845
Position 41490: 0.0019390392551491072
Position 143: 0.0019082321120275747
Position 189: 0.0017736142851420063
Position 93070: 0.0017698825870773108
Position 69425: 0.0017067901648864835
Position 70822: 0.0015956439126311214
Position 80709: 0.0013761372128838238
Position 47551: 0.0013631663584170901
Position 93013: 0.0013620837151223537
Position 40437: 0.0013440757879607853
Position 41517: 0.0012285733803818622
Position 71230: 0.0012100305138381762
Position 91961: 0.0011482077208692556
Position 42420: 0.0011218859158829714
Position 72958: 0.0011162386859998067
Position 95652: 0.001077478319608538
Position 44520: 0.0010676199730353978
Position 1948: 0.0010294595447906108
Position 96170: 0.000994512030072419
Position 159: 0.0009766284042519837
Position 93343: 0.0009389760923007992
Position 94068: 0.0009037992544225299
Position 40822: 0.0008783679419726622
Position 97706: 0.0008271624395134052
Position 6977: 0.0008218725579466788
Position 70788: 0.0008062225616790473
Position 32156: 0.0007904232567332689
Position 81527: 0.0007888178482214101
Position 93244: 0.0007552654602662743
Position 96855: 0.0007428765724086521
Position 86704: 0.0006964951448230347
Position 33931: 0.0006691067487735155
Position 93675: 0.000595207869891855
Position 93066: 0.0005768478664702852
Position 92963: 0.0005589140631519748
Position 97424: 0.000540369931747547
Position 39820: 0.0005216700231024679
Position 73204: 0.0005076968639079922
Position 98380: 0.00047972974575858854
Position 96010: 0.00047568271186167264
Position 31558: 0.00043839106117507233
Position 95771: 0.00038054021297675555
Position 514: 0.00035919922539768184
Position 92707: 0.00035646178787702895
Position 93937: 0.00032867606464152566
Position 91864: 0.00032464094660400835
Position 93991: 0.00032084663483248303
Position 97473: 0.0003155786149809084
Position 80198: 0.0003143829453397374
Position 48002: 0.0003075370239776018
Position 303: 0.0002998667200130195
Position 91181: 0.0002996203862706008
Position 33928: 0.0002505181279772737
Position 95507: 0.00022154425611099385
Position 2598: 0.0002006892474632781
Position 92864: 0.00019121276535029417
Position 39495: 0.0001848950781372077
Position 19: 0.00017854896952602625
Position 94556: 0.00017615441505439069
Position 84874: 0.00017283827301383656
Position 95960: 0.00017273486250565199
Position 73667: 0.00017204247232927562
Position 647: 0.00015789120182842082
Position 761: 0.00015570171371814782
Position 1375: 0.00014989205094795182
Position 93737: 0.00013943174490982192
Position 74346: 0.00013927944573921644
Position 1318: 0.00010923460147547874
Position 2895: 0.00010789364683193065
Position 917: 0.0001039019004831449
Position 52314: 9.717480347195442e-05
Position 51857: 9.124734044960606e-05
Position 2584: 8.874929991418337e-05
Position 93944: 8.371268293052086e-05
Position 2509: 7.748139176886167e-05
Position 91143: 7.100182675535563e-05
Position 48006: 6.841672111027339e-05
Position 33485: 6.472485211145164e-05
Position 615: 6.36855851215673e-05
Position 91752: 5.157517823299029e-05
Position 87735: 5.0085544161914956e-05
Position 56352: 4.846872447983607e-05
Position 748: 4.234860864943679e-05
Position 93513: 3.50900443148896e-05
Position 51159: 3.4724907662795064e-05
Position 633: 3.453393015824872e-05
Position 3710: 2.9210273158510656e-05
Position 2114: 2.5508750455358995e-05
Position 1769: 2.4962336590510515e-05
Position 4295: 2.3826229021329704e-05
Position 531: 2.2516024053050874e-05
Position 751: 2.214545784836844e-05
Position 93319: 2.1955171414847193e-05
Position 809: 2.182219935774504e-05
Position 93525: 2.146718644958994e-05
Position 788: 2.085488983318099e-05
Position 96473: 2.054771242071606e-05
Position 692: 1.9003878432040193e-05
Position 92288: 1.8887628577735873e-05
Position 5727: 1.5328738580951735e-05
Position 3581: 1.529004001979771e-05
Position 1650: 1.5068526141262018e-05
Position 2481: 1.3938589929992627e-05
Position 5551: 1.3849841626905625e-05
Position 95742: 1.3833264233128095e-05
Position 2511: 1.3679118595034742e-05
Position 994: 1.3217555629878181e-05
Position 52052: 1.3179707446406874e-05
Position 326: 1.3171930048179097e-05
Position 91938: 1.280687391372055e-05
Position 1323: 1.1026848697264094e-05
Position 51085: 1.0940961190329486e-05
Position 443: 9.659429868482573e-06
Position 93768: 9.198968229384856e-06
Position 2177: 9.13772338698906e-06
Position 92269: 8.562810015957804e-06
Position 387: 8.510722804301407e-06
Position 600: 8.433974228881546e-06
Position 1152: 8.151758952850168e-06
Position 93766: 6.811327192903139e-06
Position 518: 6.6557564981940445e-06
Position 1960: 5.5500950925922285e-06
Position 1532: 5.4324980187744e-06
Position 93778: 5.246146914035052e-06
Position 92144: 5.010818668063611e-06
Position 246: 4.598035233577769e-06
Position 1701: 4.461064571967792e-06
Position 1032: 4.046052559277853e-06
Position 3230: 4.020226143202408e-06
Position 95788: 3.1384444819606253e-06
Position 2348: 2.9921212387644937e-06
Position 72319: 2.920177171204885e-06
Position 1231: 2.1971093139397165e-06
Position 2550: 2.165810109306512e-06
Position 4612: 2.0342397077479226e-06
Position 1974: 1.959593064579597e-06
Position 2181: 1.8993371750621172e-06
Position 342: 1.7466147516445004e-06
Position 3011: 1.6061671262024834e-06
Position 2170: 1.4200844060469194e-06
Position 1991: 1.2615677975727447e-06
Position 1556: 1.21610769442121e-06
Position 2522: 1.213867127278084e-06
Position 1671: 1.1023503991250894e-06
Position 2513: 1.0562174642021626e-06
Position 2040: 1.0405168600489303e-06
Position 1309: 9.439245114908058e-07
Position 73349: 8.019783260872418e-07
Position 2475: 7.840951141278411e-07
Position 1455: 6.620864998316027e-07
Position 93982: 6.147115114994023e-07
Position 344: 5.798074465814127e-07
Position 93576: 6.278268513295743e-08
Position 724: 1.3938743444205654e-08
Position 546: 3.6206322473739613e-09
Position 390: 1.7748900942902689e-09
Position 540: 1.4219616335151422e-09
Position 626: 1.0057449050061856e-09
Position 635: 5.086364856680231e-10
Position 731: 2.5602240766778364e-11
Position 685: 2.483819621333663e-11
Position 739: 1.734689065438693e-11
Position 827: 1.5533418621779558e-11
Position 820: 1.2924683203530526e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 26159: 0.9999999999999907
Position 18576: 0.9999999999999893
Position 39387: 0.9857278739003941
Position 51047: 0.9774731117356861
Position 91784: 0.9753756755662013
Position 86604: 0.9082221982072046
Position 31081: 0.8982347557782506
Position 79958: 0.8904724472563286
Position 29265: 0.8894530461844321
Position 43606: 0.8647469925708489
Position 75876: 0.8571911790136993
Position 91507: 0.8569130077916144
Position 93175: 0.856541553096242
Position 87466: 0.8282376022577255
Position 84455: 0.8243632213619427
Position 70767: 0.8061503411549543
Position 9768: 0.805746608004849
Position 47128: 0.7908032025448819
Position 47870: 0.7718687342599434
Position 90338: 0.7713270564619387
Position 97217: 0.7671262388640187
Position 62196: 0.7453236081967108
Position 72111: 0.7248857938725424
Position 83935: 0.6681793689570519
Position 98017: 0.6602162844799982
Position 69305: 0.6544832446346395
Position 59733: 0.6259297014890144
Position 95473: 0.6128813330918823
Position 95208: 0.5283968644710436
Position 59581: 0.47468972508312124
Position 95618: 0.4648837789895464
Position 55998: 0.46360866219915475
Position 70135: 0.4359429691573417
Position 80171: 0.3596377887034717
Position 69273: 0.33877031162744686
Position 50870: 0.32729398256990905
Position 7505: 0.3173636319805109
Position 71524: 0.22889150587237397
Position 73273: 0.2128917773217265
Position 11216: 0.21089221943876313
Position 32322: 0.20486810592407756
Position 34107: 0.1904162252359279
Position 80547: 0.18957146194542732
Position 7390: 0.14315906839425813
Position 70770: 0.1348494945832558
Position 14980: 0.13020437795527462
Position 98157: 0.1297359942341879
Position 96046: 0.11287378762914121
Position 3220: 0.11033661614099148
Position 358: 0.10159920515377605
Position 56294: 0.1003680736858689
Position 96692: 0.09925418912790294
Position 32062: 0.09846640002118184
Position 33835: 0.09757970214010324
Position 88118: 0.0933604990783438
Position 70036: 0.09200788454289512
Position 95232: 0.09125177038549298
Position 48237: 0.0906989358660124
Position 47279: 0.08989616611276716
Position 70078: 0.08981890200748381
Position 93108: 0.08968340987837743
Position 94986: 0.08378048423225726
Position 95630: 0.08126212346265528
Position 9569: 0.08007521228285537
Position 48289: 0.07799058793674818
Position 31120: 0.07750177120987728
Position 31932: 0.07563482188370785
Position 95192: 0.06954669359441731
Position 66028: 0.06866777811155364
Position 9958: 0.06495904687419314
Position 49725: 0.061723399050478356
Position 65285: 0.0608690428979283
Position 11097: 0.060796522038498876
Position 90358: 0.06031944575752821
Position 93842: 0.060045079573501664
Position 96630: 0.058925787897717186
Position 31971: 0.05670808810082501
Position 74426: 0.05584335863709861
Position 41173: 0.05583062598545975
Position 56406: 0.055526032883137025
Position 96564: 0.05520681925154055
Position 80105: 0.05506853781493024
Position 1902: 0.05462660302117529
Position 42491: 0.05377944652176003
Position 92604: 0.05310351940482264
Position 76929: 0.05206363747224535
Position 52475: 0.05197742996093996
Position 95220: 0.05010015328910278
Position 73297: 0.049608546286297656
Position 1858: 0.04935546945230117
Position 64918: 0.04883129831822508
Position 86867: 0.04713460412302272
Position 95557: 0.045125528290660036
Position 47394: 0.04334076398688237
Position 62216: 0.0415414441255912
Position 89373: 0.041312719226332235
Position 33641: 0.04052736974207915
Position 6834: 0.04034941652538985
Position 95883: 0.03986468243444442
Position 48016: 0.03799640314117125
Position 70018: 0.03778251120114115
Position 62230: 0.033438631954199716
Position 33234: 0.0332771105172433
Position 84726: 0.0331587355522027
Position 1862: 0.03198939450082645
Position 33854: 0.0315037946498808
Position 62492: 0.031492523271040775
Position 73111: 0.030942843304123124
Position 62711: 0.030068705337527674
Position 96932: 0.030001671698946797
Position 91552: 0.028811913552975937
Position 86116: 0.026358046395371773
Position 78144: 0.025828264598127378
Position 73216: 0.02498079657442925
Position 94950: 0.024237365155725513
Position 31959: 0.024182764892385272
Position 49056: 0.024174564109902968
Position 49139: 0.023556375105211153
Position 3296: 0.02330366962334429
Position 31875: 0.02302692540987014
Position 93196: 0.022721111363673715
Position 29442: 0.02266873756521923
Position 66065: 0.02218549397912318
Position 90303: 0.02198469282435314
Position 75243: 0.020295495877479097
Position 71504: 0.020117192993124172
Position 12441: 0.020075146327697066
Position 75883: 0.019801194945672375
Position 87154: 0.019690283880793063
Position 62551: 0.019571530918237205
Position 85159: 0.019355840240778792
Position 91112: 0.019261191446999185
Position 95195: 0.018515338902825047
Position 51355: 0.018447847522800723
Position 47674: 0.018347056959074442
Position 62997: 0.01822602444753232
Position 71179: 0.018003511146066763
Position 31009: 0.017989280832845046
Position 78072: 0.017224857518452208
Position 12948: 0.016898111007060592
Position 39898: 0.016588684731849657
Position 74155: 0.01636475784716422
Position 47475: 0.016265022105537468
Position 1877: 0.01626122275693426
Position 61119: 0.015687702341042074
Position 48851: 0.015655198616495083
Position 85532: 0.015517492373721891
Position 98291: 0.015432927426206503
Position 70667: 0.015301381567545095
Position 71378: 0.01506614794211207
Position 93671: 0.014413503364090979
Position 97833: 0.01405191588689237
Position 6853: 0.014000503943090088
Position 95921: 0.013838364090102199
Position 32533: 0.013729470162047964
Position 72283: 0.013689433870635022
Position 93256: 0.01366320970906801
Position 42856: 0.013598884349018415
Position 87472: 0.0133195905192571
Position 75474: 0.013261957977303193
Position 97836: 0.01310279122637723
Position 97672: 0.013067767515991816
Position 97552: 0.013063331802234367
Position 70225: 0.013043378488025613
Position 11533: 0.013010963197878443
Position 85622: 0.01297013847169802
Position 87136: 0.01294760432099772
Position 87078: 0.012727597107781558
Position 55253: 0.012308943433122532
Position 74126: 0.011846803736779652
Position 85394: 0.01162848349875403
Position 47022: 0.011510447741096391
Position 14803: 0.01139701969436031
Position 71591: 0.011372748518623322
Position 73139: 0.011106905204157483
Position 93952: 0.011040965630395506
Position 86684: 0.010452800396308267
Position 86886: 0.010373911383829978
Position 95425: 0.010192328688011943
Position 73985: 0.010050829023291886
Position 33298: 0.010037228210340214
Position 86653: 0.009882623592192673
Position 88098: 0.00985496474281624
Position 31785: 0.009726273143427028
Position 87573: 0.00944871564149993
Position 98038: 0.00934442958276863
Position 26407: 0.009278925653357173
Position 90476: 0.009211683273824305
Position 4065: 0.009100975879437954
Position 49625: 0.009091340816692672
Position 46404: 0.008925935770023445
Position 92253: 0.008623573048187408
Position 71240: 0.008588695386926186
Position 31705: 0.008568609150062901
Position 11245: 0.00839711608940823
Position 46989: 0.008315369146558184
Position 6768: 0.008291209177490006
Position 62175: 0.008251315213656591
Position 87890: 0.00823999154547376
Position 85550: 0.008047646590801857
Position 39937: 0.007861127488087571
Position 5987: 0.007636324644730239
Position 72311: 0.007541370633725651
Position 80475: 0.007417444725908141
Position 90586: 0.007354530638774391
Position 11569: 0.007307012063722966
Position 32238: 0.007194300713583778
Position 79989: 0.007151926396314053
Position 94540: 0.007074263987286588
Position 74123: 0.007054860150772105
Position 80494: 0.0069993947110345185
Position 72420: 0.006979647925155691
Position 71092: 0.006720575837226546
Position 39344: 0.006336406884954205
Position 45390: 0.006270486862251095
Position 51004: 0.006114047125423529
Position 48315: 0.006105627866081443
Position 75838: 0.006095889420128678
Position 7414: 0.006088222611239093
Position 32345: 0.005928588158986227
Position 33274: 0.0058712420240337486
Position 94555: 0.005857869765609758
Position 70743: 0.0057069628676786575
Position 96083: 0.005695898148782196
Position 87949: 0.005599558863785036
Position 3567: 0.005597976151060854
Position 10017: 0.005504292085121028
Position 93132: 0.00547751448458047
Position 9675: 0.005474845737410185
Position 3564: 0.005438948893549069
Position 9987: 0.005302062095309229
Position 40558: 0.005265336698663307
Position 94113: 0.005223832348069009
Position 70773: 0.005133108022941335
Position 75009: 0.005097591553758859
Position 95524: 0.00505438589134174
Position 41313: 0.004997412159756593
Position 95274: 0.004841826020578356
Position 90607: 0.004730376925311704
Position 94819: 0.004727794158865081
Position 47154: 0.00470733242958224
Position 3603: 0.004667872098024132
Position 96050: 0.004596002288201959
Position 86926: 0.0045933409247294376
Position 41221: 0.004583878954188674
Position 84776: 0.004579817636496763
Position 57706: 0.0044947188664961075
Position 52718: 0.004489136893190874
Position 94586: 0.004457275165715122
Position 31723: 0.004382979478334283
Position 91816: 0.00437942815675439
Position 95476: 0.004354728933474688
Position 32624: 0.004342172838162457
Position 80860: 0.004315496546315537
Position 97010: 0.004315389782505495
Position 4495: 0.004305302072261592
Position 4359: 0.004279353999495754
Position 95503: 0.004259809556385777
Position 71471: 0.004244042900308139
Position 92177: 0.004237074290172474
Position 91391: 0.004232292614647364
Position 39367: 0.004153773671897408
Position 81731: 0.004138321226048448
Position 63249: 0.0040565939550772714
Position 80627: 0.004052182677559091
Position 98506: 0.0040471303752659706
Position 43872: 0.0040214398056463855
Position 5723: 0.003955176292280028
Position 5894: 0.0039544262115172426
Position 64373: 0.003922825291082566
Position 7471: 0.0038981530239490924
Position 88012: 0.003822814614150696
Position 56365: 0.003820029352691381
Position 87035: 0.0037620681746565413
Position 32584: 0.00374736702004799
Position 96120: 0.003744763349360085
Position 42560: 0.003717971252643694
Position 48336: 0.0036868662528081277
Position 89173: 0.0036497220338628667
Position 92624: 0.003533869506254326
Position 85421: 0.0035225904029755365
Position 31763: 0.003466474467589413
Position 41103: 0.0033948200352351865
Position 92151: 0.0033497747063514927
Position 31688: 0.0033215005972839487
Position 72878: 0.0032914787753253252
Position 88191: 0.003289260169854025
Position 41272: 0.0032714835822818334
Position 92085: 0.003204590902169002
Position 96523: 0.0030427723556560628
Position 66362: 0.0030167077265158405
Position 92911: 0.002980564495100181
Position 84344: 0.0029433099232573155
Position 57861: 0.0029160411279633832
Position 70350: 0.002854587879550008
Position 63184: 0.0028355191571922834
Position 31856: 0.0028145920310992008
Position 94078: 0.002814496921813022
Position 91585: 0.002730663994289154
Position 56332: 0.002718259053265039
Position 86970: 0.002693087059890696
Position 31839: 0.0026835816493056782
Position 84247: 0.0026739095721546773
Position 32018: 0.0026736317775230348
Position 91910: 0.002646791755063653
Position 71330: 0.00261332541921904
Position 92428: 0.002606030245778656
Position 93273: 0.0025665642790552853
Position 98412: 0.002521915032923894
Position 40420: 0.002475085657199083
Position 585: 0.002427885260115221
Position 26476: 0.0024208739242826435
Position 39960: 0.002415413039363485
Position 90366: 0.0024022054378808966
Position 57766: 0.0023871912332312116
Position 85674: 0.002375064552695069
Position 81984: 0.002372534850502343
Position 73171: 0.0023477335392971216
Position 70357: 0.0023250716302929374
Position 32621: 0.0022946654484948905
Position 91622: 0.002271346476685181
Position 84483: 0.0022570844439482817
Position 5842: 0.0022530859434455393
Position 70526: 0.0022489254679191094
Position 94081: 0.0021455619874193887
Position 6946: 0.002136578343512209
Position 94451: 0.002132650582874503
Position 52802: 0.002130817400283544
Position 72045: 0.0021128260149526545
Position 55425: 0.0021110105720245115
Position 5874: 0.0020991453614653617
Position 94706: 0.00206359031715974
Position 47909: 0.002011312203862735
Position 3430: 0.0020066005105751177
Position 92040: 0.0019277018104122364
Position 93929: 0.0019221696545145535
Position 97127: 0.0018479604954995837
Position 87418: 0.0018242853337111908
Position 91388: 0.001794526708726463
Position 52143: 0.0017880857223940313
Position 4327: 0.0016878238511608774
Position 76867: 0.0016823109933130239
Position 91786: 0.0016600498437641935
Position 94583: 0.001622687253911247
Position 4236: 0.0015970086416164909
Position 92272: 0.0015892231225405561
Position 94751: 0.0015798123943078714
Position 505: 0.0015667190431420642
Position 87334: 0.0015471195395826566
Position 47883: 0.0014752481619541874
Position 744: 0.0014589334573861116
Position 92817: 0.0014549617147712485
Position 42610: 0.0014457396800581909
Position 87606: 0.0014370868350307492
Position 31432: 0.0014358595476426333
Position 3978: 0.0013767439286271328
Position 91128: 0.0013431017886242464
Position 4631: 0.0013202833267451565
Position 97578: 0.0013001164178482623
Position 3999: 0.0012720392469325376
Position 97055: 0.001236403236731496
Position 94524: 0.0012022543411474764
Position 96325: 0.00120000970316146
Position 26442: 0.0011992493464849019
Position 91744: 0.0011681617171921818
Position 90250: 0.0011502109637008952
Position 26351: 0.0011485242362077445
Position 97624: 0.0011391513894349885
Position 90634: 0.0011182965857862092
Position 88154: 0.0010949315211651865
Position 809: 0.0010782109385485577
Position 42289: 0.0010614273167090234
Position 4259: 0.0010547460226962748
Position 87015: 0.0010502037135455206
Position 91791: 0.0010357557108151218
Position 42799: 0.0010241698123686393
Position 93037: 0.0010209596409306567
Position 48358: 0.0010050626093401852
Position 73016: 0.000998178330325308
Position 91566: 0.0009973802746826462
Position 31669: 0.0009941396114215143
Position 71096: 0.000983051003809033
Position 32318: 0.0009345460442487904
Position 40380: 0.0009099078800538292
Position 92283: 0.0009026810085671465
Position 4663: 0.0008932420581971047
Position 7022: 0.0008918815339769571
Position 40672: 0.0008783679419726617
Position 79890: 0.0008523395329767037
Position 32450: 0.0008507370879151456
Position 92984: 0.000839113079252143
Position 81434: 0.0007888178482214101
Position 1933: 0.0007860341820381377
Position 97575: 0.0007837890650223248
Position 631: 0.0007662029261987233
Position 52384: 0.0007406638625711807
Position 91717: 0.000717465991510099
Position 95410: 0.0007093746955870378
Position 95069: 0.0007085128615615787
Position 73916: 0.000698796048547187
Position 95560: 0.0006969286436211991
Position 42591: 0.0006829900413116112
Position 41351: 0.0006824898154289469
Position 44297: 0.000674348268104229
Position 91875: 0.000646891208578269
Position 831: 0.0006322249654258438
Position 71423: 0.0006147506298234284
Position 3323: 0.0006144539620403976
Position 379: 0.0006030072154068331
Position 52164: 0.000593957402097357
Position 91820: 0.0005840299701260339
Position 898: 0.0005830480295658282
Position 69851: 0.0005429805827964025
Position 3476: 0.0005235400011094247
Position 39659: 0.0005216700231024673
Position 1909: 0.0005082152826755413
Position 39856: 0.0004993299582612963
Position 1947: 0.0004716308582240762
Position 3922: 0.00045882156876043544
Position 98091: 0.0004406407086801628
Position 90590: 0.00043997130142363957
Position 52853: 0.00043431904684067507
Position 71901: 0.00043101151343750245
Position 91326: 0.0004061173744479066
