Gene = Maip1
Position 8169: 0.0003301456082970089
Position 166: 0.00026177494750272216
Position 858: 0.00021942103392621045
Position 1420: 0.0001403348642592721
Position 1478: 0.00013204233267556507
Position 1518: 0.0001319953262943378
Position 505: 0.00012901370700618204
Position 1548: 0.00012747849550496165
Position 1006: 6.576736671710085e-05
Position 22: 6.183444810702762e-05
Position 578: 5.351156999233675e-05
Position 639: 4.1480899984034647e-05
Position 2852: 3.652750034929471e-05
Position 3523: 3.0288426963604434e-05
Position 386: 2.7979785893980814e-05
Position 461: 1.8066180073137838e-05
Position 644: 9.121828497059245e-06
Position 20: 7.4905347089774835e-06
Position 58: 5.445144548181438e-06
Position 3859: 4.042863346516476e-06
Position 2168: 3.980389095116126e-06
Position 873: 2.537055142116667e-06
Position 570: 1.718268167343265e-06
Position 1072: 7.090251658810679e-07
Position 1248: 5.212916616169836e-07
Position 1075: 4.041031718053063e-07
Position 1222: 3.7793290350018295e-07
Position 1063: 2.308384952618638e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5394: 0.8981589431386571
Position 6911: 0.5603207498007103
Position 2026: 0.551034911449007
Position 9327: 0.5438945609005984
Position 716: 0.4238683645605982
Position 3583: 0.234676755900839
Position 5098: 0.14153573360851665
Position 6056: 0.1327443625236977
Position 2513: 0.12095970619149672
Position 2598: 0.11733977095893465
Position 7584: 0.09990487832274052
Position 2136: 0.08792361717916836
Position 6957: 0.08640163234520316
Position 8028: 0.0799695726316488
Position 8507: 0.06096034878457319
Position 2298: 0.05664853296692141
Position 9578: 0.05452431554512513
Position 408: 0.04121613097965962
Position 7003: 0.039252189169926274
Position 2956: 0.03271818221585575
Position 103: 0.03267797476963376
Position 682: 0.028763095207888417
Position 7093: 0.028023741195565208
Position 6074: 0.02180301340211667
Position 2524: 0.02170009145005884
Position 3738: 0.01899980063150829
Position 6972: 0.01691123500047754
Position 4738: 0.016640758072686987
Position 10470: 0.015970073255291078
Position 9941: 0.015086315428032395
Position 1183: 0.01486768885022452
Position 7607: 0.014834577037536417
Position 10940: 0.013750315440822556
Position 6014: 0.01360725648785948
Position 11381: 0.010821351897009161
Position 10320: 0.010242515609658097
Position 938: 0.009762900056750888
Position 5491: 0.009367093404775205
Position 722: 0.009205791767479772
Position 1608: 0.009095815846081401
Position 1978: 0.008774397310954217
Position 1317: 0.007781420723370258
Position 10169: 0.007266493238384669
Position 5461: 0.0067314401961006
Position 8469: 0.006572917960460957
Position 2072: 0.006025209403272562
Position 2572: 0.005761841992171496
Position 8168: 0.005500534886700415
Position 92: 0.0042994399237871045
Position 2536: 0.003995031862337921
Position 5112: 0.00393866602294467
Position 9241: 0.003815305891721905
Position 2419: 0.0036619274788046645
Position 7595: 0.003649537758511072
Position 9035: 0.0036187091500244884
Position 530: 0.003533974056838655
Position 2365: 0.0032968555144465735
Position 3604: 0.0032098116625924864
Position 6217: 0.003179990339177196
Position 2545: 0.0028039430935241955
Position 11354: 0.002667310929066286
Position 3170: 0.0023758598169043538
Position 382: 0.002365907738755392
Position 6440: 0.002272970583138863
Position 734: 0.002257018264421661
Position 147: 0.0020534227481290293
Position 6915: 0.00199946445633131
Position 1780: 0.0019497458273935197
Position 1575: 0.0019434419751564096
Position 2151: 0.0018838201644085042
Position 7276: 0.0018378592377709278
Position 6398: 0.0015952045068023692
Position 1762: 0.001494142815736503
Position 344: 0.001441813845120762
Position 2112: 0.001358622306252572
Position 7269: 0.0013106937133101123
Position 1039: 0.0012099928169807326
Position 728: 0.0011599315226940505
Position 3148: 0.0010621532050254152
Position 5403: 0.0010334888203214882
Position 5812: 0.0010274828357812941
Position 5815: 0.001015422650470732
Position 747: 0.0008885581581946114
Position 2554: 0.0008811561243925277
Position 2303: 0.0008591157847634215
Position 753: 0.0008459516470790757
Position 3343: 0.0007863478281885031
Position 662: 0.0007322199080027166
Position 2482: 0.0007281342800870378
Position 2574: 0.0007207047250174397
Position 694: 0.0006588553875669017
Position 6869: 0.0006543380528391319
Position 6494: 0.0006424692087357783
Position 4764: 0.0006019751758548944
Position 3616: 0.0005771879814877287
Position 418: 0.0005673154500142239
Position 3370: 0.0005510330503940787
Position 6443: 0.0005451178060295348
Position 3060: 0.0005180657717135744
Position 6650: 0.00051577704922206
Position 4255: 0.0004567666693403414
Position 1494: 0.00044332714560073723
Position 593: 0.0004068101063785176
Position 5862: 0.00038726015852626563
Position 1351: 0.00038611516624384527
Position 1156: 0.00037927016691148145
Position 5739: 0.00037503652010320896
Position 1803: 0.00036209494121213935
Position 2077: 0.0003413424451475437
Position 118: 0.00034018750131958045
Position 762: 0.00033836292045979127
Position 7245: 0.00032863457686707143
Position 4773: 0.00031882263181146433
Position 223: 0.0002871111693706061
Position 435: 0.00028591447564423164
Position 537: 0.00026159340576470283
Position 3485: 0.00024855587361185443
Position 334: 0.0002457252008820913
Position 1579: 0.00023756941394134762
Position 310: 0.00023388100094269633
Position 7713: 0.00021721711820059083
Position 1874: 0.0002009413689583084
Position 2312: 0.00019860650451455984
Position 856: 0.00019628968958205722
Position 741: 0.00019257755137955493
Position 1139: 0.00018138703153369902
Position 1988: 0.00016996853008113786
Position 129: 0.0001522292030895882
Position 1460: 0.00015209855288948626
Position 3074: 0.00013091287521604545
Position 954: 0.00012801734556871318
Position 653: 0.00012702610781710678
Position 1006: 0.0001254817758056267
Position 426: 0.00011604551737683832
Position 2712: 9.919847463262405e-05
Position 208: 9.660194111536227e-05
Position 2967: 9.136060795463041e-05
Position 237: 8.948016370563297e-05
Position 632: 8.59166360948517e-05
Position 2334: 8.107727215215455e-05
Position 770: 7.619032228681556e-05
Position 1079: 6.458715485771339e-05
Position 1651: 5.759851553560456e-05
Position 1222: 5.513101024761364e-05
Position 764: 5.468057634423968e-05
Position 280: 5.402779954542398e-05
Position 2840: 5.120062149555725e-05
Position 1340: 4.8634011627364946e-05
Position 6828: 4.7095305103707295e-05
Position 1189: 3.515743255391345e-05
Position 322: 3.230952237119635e-05
Position 299: 3.2211395495633795e-05
Position 2337: 2.930348253693329e-05
Position 883: 2.446868640077368e-05
Position 744: 2.0458156220299195e-05
Position 258: 1.7676550137344234e-05
Position 348: 1.4677661279416691e-05
Position 858: 1.2609863431175152e-05
Position 3459: 1.0679383892910117e-05
Position 961: 1.0146619909888385e-05
Position 274: 1.0049409295231074e-05
Position 428: 7.372934060430083e-06
Position 2247: 5.847575482539776e-06
Position 2743: 5.42837605053366e-06
Position 320: 2.905775163361583e-06
Position 239: 1.6101188286647902e-06
Position 166: 1.1825060288102848e-06
Position 894: 8.583487285893856e-07
Position 1535: 8.405112619383298e-07
Position 863: 4.3858810115360795e-07
Position 1436: 2.3352642469971822e-07
Position 542: 2.9023601664249e-08
Position 1225: 8.82274321927104e-09
Position 1106: 1.5335969264155542e-09
Position 1192: 1.4521484257494158e-09
Position 1014: 1.2330658308538855e-09
Position 1051: 9.406684961153412e-10
Position 891: 1.4062760095372262e-11
Position 1283: 1.7648886050648254e-12
