Gene = Mpi
Position 1386: 8.66675309456026e-05
Position 96: 8.218196513483742e-05
Position 67: 7.85435879566499e-05
Position 925: 7.566859379661921e-05
Position 1629: 7.192126128703781e-05
Position 7715: 7.15904933235903e-05
Position 7783: 6.432258031768595e-05
Position 93: 5.402687777114294e-05
Position 4460: 5.058823332752222e-05
Position 4515: 4.655098142283456e-05
Position 199: 4.6295230018867475e-05
Position 546: 4.278446462677413e-05
Position 149: 3.9075064205467014e-05
Position 28: 3.7437047198067084e-05
Position 711: 3.236804215653583e-05
Position 797: 3.160507249303254e-05
Position 1688: 2.4766318295797925e-05
Position 4240: 2.437679222559848e-05
Position 4214: 2.2598405677390677e-05
Position 1678: 2.2189258185070854e-05
Position 1753: 2.1968592037641978e-05
Position 1431: 2.1492921186008818e-05
Position 1358: 1.92304102718201e-05
Position 4210: 1.610386132105655e-05
Position 509: 1.4501825598755972e-05
Position 639: 1.373242250580692e-05
Position 1082: 1.2286735779351635e-05
Position 763: 1.2248451898057193e-05
Position 3543: 1.200401035275692e-05
Position 573: 1.1952172435446849e-05
Position 479: 1.0895003946062467e-05
Position 247: 9.217698578048798e-06
Position 900: 7.545695885614892e-06
Position 1334: 7.509049898164262e-06
Position 1308: 7.402047880206096e-06
Position 254: 6.519717232499425e-06
Position 475: 5.583700310415605e-06
Position 1377: 5.545848780125761e-06
Position 348: 4.7678403285981536e-06
Position 1062: 4.057329699372138e-06
Position 2039: 3.1962182946267524e-06
Position 14: 2.9203456817445286e-06
Position 7599: 2.327034606643934e-06
Position 295: 9.948468994647616e-07
Position 481: 5.095463276632435e-07
Position 1782: 3.1179090660547886e-07
Position 490: 2.2168763519567239e-07
Position 504: 2.049720954728274e-07
Position 453: 1.8824702008667148e-07
Position 688: 1.6744850369458682e-07
Position 2548: 1.3292629985142831e-07
Position 1888: 1.3132736535465063e-07
Position 506: 1.0371900576503919e-07
Position 551: 9.979053171029184e-08
Position 488: 4.464966217510991e-08
Position 7705: 2.3399349010902908e-09
Position 1581: 5.554504940084032e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7359: 0.8894830170785314
Position 6195: 0.7710370644636132
Position 1989: 0.7402019891536088
Position 488: 0.7283763847754037
Position 4052: 0.6974598706109212
Position 3584: 0.691110456265611
Position 1495: 0.6230869251204851
Position 7824: 0.43646591763611514
Position 7695: 0.40920754131659015
Position 5961: 0.12995649276587032
Position 3341: 0.12086191948009294
Position 6245: 0.1088878310797858
Position 5233: 0.07998149378592662
Position 3418: 0.07951068368027703
Position 2049: 0.0781341886662752
Position 2052: 0.07692841003819967
Position 7969: 0.06789051054132547
Position 329: 0.05544466088314769
Position 514: 0.048539836467338095
Position 7263: 0.04376859563244562
Position 5717: 0.03758155684907226
Position 301: 0.035518886298641875
Position 6257: 0.03389067613999018
Position 969: 0.03035999687507773
Position 6854: 0.027560453338358475
Position 1535: 0.026752620829312245
Position 7494: 0.025630435554384087
Position 6703: 0.023747805053353346
Position 7465: 0.019893434915081953
Position 3974: 0.01686191527650503
Position 3321: 0.01683797589691661
Position 6264: 0.016781527322110846
Position 7027: 0.016118986016775274
Position 4899: 0.01568114081653586
Position 4094: 0.014924070391824478
Position 4149: 0.01470842599739373
Position 517: 0.014622545143993398
Position 4725: 0.01351409111363256
Position 5693: 0.013466381598691072
Position 5969: 0.013433425613545016
Position 4174: 0.01332093839987343
Position 5778: 0.013222240409192457
Position 7894: 0.013116690724889817
Position 3677: 0.012354034919796994
Position 6167: 0.011586947209166235
Position 2100: 0.011270538307113557
Position 7155: 0.011079412829023203
Position 7499: 0.00984989797985595
Position 5998: 0.009211762264332275
Position 5515: 0.008440275550516201
Position 7023: 0.008287704368594108
Position 431: 0.007940766593622603
Position 3209: 0.00728332169010696
Position 3385: 0.007183171358933781
Position 1875: 0.0068005414489775255
Position 7702: 0.005911025089210919
Position 3466: 0.005865774588088178
Position 3356: 0.005498476466140876
Position 6136: 0.004200935176193746
Position 7832: 0.0041417363789972555
Position 8100: 0.0040292793879074
Position 7930: 0.0038386988660599614
Position 7649: 0.003792074309977817
Position 4674: 0.0036651512808327583
Position 2143: 0.003620972602364539
Position 2175: 0.003586687605714178
Position 8459: 0.0034326744085489695
Position 7501: 0.003396210581271276
Position 833: 0.003244819905133091
Position 7921: 0.0032221000915588533
Position 4054: 0.0032127075519042063
Position 2285: 0.0030996435917332414
Position 1552: 0.0029605164803696215
Position 1944: 0.0029594230478575986
Position 5092: 0.00291069986819941
Position 2647: 0.0028719908660193986
Position 6894: 0.0028278547535144317
Position 4069: 0.0028086716153080545
Position 7480: 0.002735801650742908
Position 7658: 0.0027287576128375486
Position 3587: 0.002673951219791008
Position 4342: 0.0024070294167828398
Position 7864: 0.00240428328535314
Position 3361: 0.0023802632567415365
Position 7086: 0.002236674981253307
Position 5813: 0.00220735123090428
Position 5672: 0.002192810395401324
Position 2059: 0.002054023365599
Position 7852: 0.001948781839999761
Position 4652: 0.0018263843798558717
Position 4833: 0.0018003564051170696
Position 3375: 0.0017189451680949997
Position 5373: 0.001694593305761517
Position 6218: 0.001489816244512544
Position 1847: 0.0014335578761392243
Position 6962: 0.0014125056969999732
Position 6988: 0.0013457089456944545
Position 3249: 0.0013443990968521247
Position 7673: 0.0013010677937139341
Position 7954: 0.0012446942077447714
Position 7718: 0.0012057978582288129
Position 570: 0.0011405367888449043
Position 7043: 0.0011043604622564898
Position 2662: 0.0010830427780761794
Position 7900: 0.0010717163370804585
Position 8212: 0.0010671992449069634
Position 5267: 0.0010339054635689978
Position 3828: 0.0009953699026578697
Position 3053: 0.0009892687672980905
Position 738: 0.0009225048521550869
Position 1901: 0.0009046245557198674
Position 532: 0.0008976229015586096
Position 8043: 0.0008849244855658714
Position 596: 0.0008736604431253956
Position 2124: 0.0008650999512221425
Position 573: 0.0008299566544193725
Position 5318: 0.0008244098615712922
Position 437: 0.0007958717186283181
Position 5293: 0.0007817408039530995
Position 2841: 0.0007202410760372625
Position 5608: 0.0006995630006601649
Position 6872: 0.0006733920554803911
Position 6365: 0.0006119292503257209
Position 8184: 0.000610419675714317
Position 3611: 0.0006101795399296225
Position 402: 0.0006101670159848189
Position 3644: 0.000600342283983456
Position 6529: 0.0005942957785833007
Position 1547: 0.0005655579329928383
Position 7545: 0.0005602232810672722
Position 8087: 0.0005464296497860644
Position 333: 0.0005453751758463708
Position 8154: 0.0005426509020800947
Position 2025: 0.0005358395732788048
Position 1147: 0.0005268820138436946
Position 1143: 0.0005204095924036876
Position 792: 0.0005131135781854077
Position 238: 0.0004967800762132242
Position 589: 0.0004927340134866588
Position 974: 0.00040959780721642704
Position 7992: 0.0004093943631964746
Position 5344: 0.00040484426650498444
Position 306: 0.0003882233874118338
Position 8323: 0.0003801122061633096
Position 8007: 0.00037340146673767096
Position 8218: 0.0003675913054439949
Position 4861: 0.00036705686225317987
Position 8501: 0.00034930411341791014
Position 443: 0.0003458425996888675
Position 4339: 0.00034341615333087494
Position 1572: 0.0003342711469942312
Position 7667: 0.0003195433562877231
Position 3060: 0.0003059204080581042
Position 8236: 0.000304964332166081
Position 7874: 0.00028721604379053475
Position 2885: 0.00028310391265629005
Position 3057: 0.00028298236746327236
Position 1530: 0.00025876574922613566
Position 1578: 0.0002557625804818377
Position 3618: 0.00024199068053535182
Position 4176: 0.0002419448534022099
Position 8289: 0.00020681474931057308
Position 1192: 0.0002010780315220522
Position 1880: 0.0001994508459588886
Position 6549: 0.000190516191271984
Position 707: 0.00018799860222361138
Position 8479: 0.00015843951760327173
Position 8359: 0.0001455236271361193
Position 2017: 0.0001370891384332541
Position 1294: 0.00011978914161202892
Position 303: 0.00011736356630317853
Position 464: 0.00011549504617088908
Position 2504: 9.179219196407615e-05
Position 3546: 9.064610462979547e-05
Position 3699: 8.31658761995445e-05
Position 8328: 8.110872817260342e-05
Position 1240: 8.014332408729802e-05
Position 1524: 7.87071698019017e-05
Position 2968: 7.58748766651656e-05
Position 551: 7.072189687002177e-05
Position 8196: 6.839479991174299e-05
Position 2331: 6.454869147921105e-05
Position 8494: 5.8814725818497105e-05
Position 1162: 5.640078121733467e-05
Position 8157: 5.461507002024918e-05
Position 1953: 5.419970534149504e-05
Position 8365: 5.3717189353003086e-05
Position 803: 4.762595934574301e-05
Position 2436: 4.651054224302214e-05
Position 3499: 4.420883852595242e-05
Position 1197: 3.896634520637907e-05
Position 4976: 3.636944037083938e-05
Position 2318: 3.610082988407344e-05
Position 7285: 3.5944958799363696e-05
Position 3594: 3.373461319149596e-05
Position 1306: 3.112372926399525e-05
Position 166: 3.084198110218229e-05
Position 1798: 3.0204800616628103e-05
Position 4821: 2.9632880325086682e-05
Position 4403: 2.9530713981946245e-05
Position 381: 2.7521497692047584e-05
Position 546: 2.541371624526476e-05
Position 8175: 2.5226174855438084e-05
Position 2709: 1.983527123635549e-05
Position 7168: 1.9364366230533085e-05
Position 873: 1.841254912170973e-05
Position 3940: 1.72337946928566e-05
Position 361: 1.6967893239626984e-05
Position 1584: 1.6546644281215195e-05
Position 3982: 1.5730895651253603e-05
Position 992: 1.4896243658547568e-05
Position 354: 1.4754499063307149e-05
Position 893: 1.207888718180407e-05
Position 375: 1.1987225261159403e-05
Position 714: 1.1841804256613893e-05
Position 761: 1.0854629123986591e-05
Position 598: 1.0718106653380443e-05
Position 124: 8.772077499963283e-06
Position 404: 8.258626343717534e-06
Position 770: 6.5392794697320814e-06
Position 1254: 4.213035062392113e-06
Position 4293: 4.099854359670631e-06
Position 160: 3.932301885239243e-06
Position 192: 3.7387171174496665e-06
Position 247: 3.47242775192582e-06
Position 994: 3.231826798626278e-06
Position 604: 2.755726851666027e-06
Position 614: 2.587978136321793e-06
Position 850: 2.5117917945803835e-06
Position 356: 2.413054477144594e-06
Position 130: 2.309704793445989e-06
Position 451: 2.1178108469179783e-06
Position 806: 1.6958167443681903e-06
Position 358: 1.6638831831479074e-06
Position 1018: 1.5379674100478574e-06
Position 2441: 1.2762347211992575e-06
Position 1082: 1.195421434002925e-06
Position 171: 1.1545907797932917e-06
Position 6861: 1.070345201391306e-06
Position 757: 9.754120789189564e-07
Position 809: 9.344693481690325e-07
Position 796: 8.893848169694948e-07
Position 688: 8.737524577508633e-07
Position 854: 8.016007138779453e-07
Position 1085: 7.409400762082517e-07
Position 254: 6.965797202229974e-07
Position 240: 6.658179950671947e-07
Position 187: 6.553180547356655e-07
Position 1914: 1.7296795247514152e-07
Position 4231: 1.597025727366828e-07
Position 2253: 1.3336774751423192e-07
Position 1748: 8.129763807761783e-08
Position 1903: 5.05232679189773e-08
Position 1788: 3.8465782356114983e-08
Position 1767: 3.3295414982609134e-08
Position 1827: 3.288688120891806e-08
Position 639: 2.9979187886058644e-08
Position 1587: 2.7157045555158265e-08
Position 1392: 2.6905432627865393e-08
Position 621: 1.7617473505963372e-08
Position 81: 1.50602226434299e-08
Position 1854: 9.029186504129416e-09
Position 695: 5.053595362114049e-10
Position 453: 2.2738424763370736e-11
Position 1732: 1.2772166512646224e-13
