Gene = Gyg
Position 1966: 6.574797101383026e-05
Position 2549: 5.710182760917097e-05
Position 4482: 5.526976926424979e-05
Position 460: 4.80443494091922e-05
Position 6243: 4.7707572778956313e-05
Position 2204: 4.630342672414179e-05
Position 2174: 4.056526648839664e-05
Position 954: 4.018241039991629e-05
Position 1771: 3.781922413578623e-05
Position 5517: 3.765211732008819e-05
Position 9299: 3.6225099555749806e-05
Position 1427: 3.356505480207881e-05
Position 244: 2.6997423199645784e-05
Position 8411: 2.5765103766918108e-05
Position 2736: 2.4848373345202325e-05
Position 1270: 2.4836994941286714e-05
Position 2560: 2.404545387726405e-05
Position 9357: 2.3384978540892787e-05
Position 1272: 2.3172483437471327e-05
Position 1579: 2.302211909122478e-05
Position 443: 2.2097802937702467e-05
Position 1788: 2.1708398934050012e-05
Position 1704: 2.166761292360082e-05
Position 1785: 2.087019310014868e-05
Position 1713: 1.9715004679115138e-05
Position 466: 1.9148644762963208e-05
Position 1853: 1.913040690895393e-05
Position 1474: 1.7518921011539506e-05
Position 6565: 1.7309350419986678e-05
Position 6534: 1.687431738789664e-05
Position 5798: 1.5000125414961953e-05
Position 395: 1.4454925764300247e-05
Position 690: 1.265995919167558e-05
Position 1590: 1.1629774011552988e-05
Position 6160: 9.553580236625257e-06
Position 249: 8.971047778953385e-06
Position 5714: 8.357386789357048e-06
Position 4964: 8.25047127500641e-06
Position 1113: 7.670719517113033e-06
Position 1204: 6.7505456999077905e-06
Position 1528: 6.699617947442693e-06
Position 392: 6.639265546213336e-06
Position 501: 6.00338940670558e-06
Position 634: 5.8009938259564e-06
Position 875: 4.650828754832887e-06
Position 530: 4.321273738568026e-06
Position 4279: 4.241020133866263e-06
Position 5188: 4.1470382752822715e-06
Position 572: 3.988960542074118e-06
Position 3388: 3.6035109377426968e-06
Position 5931: 3.0280642229703964e-06
Position 4228: 2.447975590030841e-06
Position 4890: 1.3745379533832005e-06
Position 4291: 9.731724964028595e-07
Position 551: 7.834161660716232e-07
Position 473: 7.065297911250198e-07
Position 2321: 6.462553661876114e-07
Position 416: 5.643131435742126e-07
Position 2084: 5.136176927599197e-07
Position 5162: 4.801710505602752e-07
Position 1331: 4.263242851516308e-07
Position 1351: 4.143462440362962e-07
Position 200: 3.547271833275112e-07
Position 317: 3.4552957493679625e-07
Position 161: 3.0755534389823564e-07
Position 1041: 3.019387659388255e-07
Position 695: 2.9205243393187956e-07
Position 4206: 2.408487197511747e-07
Position 987: 2.2270032708135394e-07
Position 213: 1.7991662808719334e-07
Position 424: 1.5312726160449069e-07
Position 975: 1.3793242955174343e-07
Position 536: 1.341232845009572e-07
Position 959: 1.3152526076685487e-07
Position 2461: 1.1898730358525668e-07
Position 179: 1.1120615126963482e-07
Position 6349: 9.95717840581199e-08
Position 5138: 9.198321977275712e-08
Position 177: 7.68910079544776e-08
Position 2356: 4.676705114789765e-08
Position 2466: 4.087690877967539e-08
Position 5000: 3.26870394510198e-08
Position 5419: 1.8060744387035698e-08
Position 586: 1.5775362128694646e-08
Position 503: 1.4687910015124751e-08
Position 4922: 1.1327267523004128e-08
Position 906: 3.176757888887603e-09
Position 621: 2.900771466237665e-09
Position 864: 2.8555493604294157e-09
Position 142: 5.3147789640063794e-12
Position 151: 5.77211348563172e-13
