Gene = Tbc1d19
Position 3583: 1.4894624571136207e-05
Position 1357: 1.471965919120441e-05
Position 2270: 1.4702091576625241e-05
Position 1021: 1.4632667538705363e-05
Position 6263: 1.3935122802597514e-05
Position 5353: 1.3730818218058486e-05
Position 213: 1.3598574655072159e-05
Position 4394: 1.3541431662315468e-05
Position 174: 1.325370676972447e-05
Position 6771: 1.3151778198182602e-05
Position 760: 1.288837539382903e-05
Position 3786: 1.2739130228464554e-05
Position 2875: 1.2568402203765633e-05
Position 3038: 1.2357756424699433e-05
Position 6733: 1.2153975573683329e-05
Position 7925: 1.1228153117266043e-05
Position 9304: 1.1056561709620642e-05
Position 7182: 1.1044618610987931e-05
Position 8105: 1.0430014093056214e-05
Position 1304: 1.006412645549621e-05
Position 4488: 9.882169187672867e-06
Position 4561: 9.858821926674975e-06
Position 1096: 9.748877785102338e-06
Position 9878: 9.72443526794003e-06
Position 3950: 9.64856093993558e-06
Position 3979: 9.539321578605676e-06
Position 6345: 9.510891958595922e-06
Position 2970: 9.47411698863149e-06
Position 7842: 9.362024104338977e-06
Position 2991: 9.297353940930268e-06
Position 7787: 9.071153547928158e-06
Position 1523: 8.328195389751662e-06
Position 8622: 8.000944978073923e-06
Position 4334: 7.996430739529515e-06
Position 1570: 7.980588877762076e-06
Position 5551: 7.980061650451986e-06
Position 1584: 7.947025303660428e-06
Position 7239: 7.939059417516181e-06
Position 1777: 7.882423831697713e-06
Position 389: 7.73280014141044e-06
Position 7892: 7.6379717588922e-06
Position 1903: 7.588574274250106e-06
Position 1397: 7.5276002876799434e-06
Position 3621: 7.503279540950069e-06
Position 8408: 7.20891482637136e-06
Position 2131: 6.286233150972709e-06
Position 2612: 5.648278626555702e-06
Position 3091: 5.0922774196994255e-06
Position 3890: 5.059448147493489e-06
Position 141: 4.907015124812897e-06
Position 8119: 4.810147840040099e-06
Position 4014: 4.2065283018735344e-06
Position 1731: 3.990777310725044e-06
Position 2404: 3.856197720551414e-06
Position 2732: 3.7803724887773577e-06
Position 1814: 3.6399764456497487e-06
Position 2232: 3.3578043707756033e-06
Position 4858: 3.347060252032266e-06
Position 5088: 3.254100537344114e-06
Position 2653: 3.143532144305834e-06
Position 1955: 3.1283856980626584e-06
Position 307: 3.1112896500639807e-06
Position 954: 3.072572067363542e-06
Position 495: 3.005423610603149e-06
Position 847: 2.8857340850713465e-06
Position 122: 2.7612957644570793e-06
Position 5293: 2.741123017649695e-06
Position 2249: 2.741021476968854e-06
Position 4702: 2.736761470595751e-06
Position 4171: 2.6203269347832715e-06
Position 6838: 2.464106419312557e-06
Position 3304: 2.3811901856636686e-06
Position 1881: 2.0888862471624535e-06
Position 5202: 1.942195178469998e-06
Position 4053: 1.8889800905354424e-06
Position 5741: 1.8609624557974603e-06
Position 4371: 1.8437957890029603e-06
Position 4804: 1.831967277641403e-06
Position 536: 1.702419115347838e-06
Position 997: 1.6971139729734212e-06
Position 970: 1.6871614160492053e-06
Position 5444: 1.6719930857903792e-06
Position 4010: 1.6486860124909037e-06
Position 4525: 1.6437152970959059e-06
Position 5121: 1.6119408098381307e-06
Position 3183: 1.5939129011744716e-06
Position 5615: 1.5823923213123606e-06
Position 829: 1.5611413938178667e-06
Position 3955: 1.560204685270201e-06
Position 4202: 1.5539135026237385e-06
Position 3789: 1.5421558372568662e-06
Position 1482: 1.5088402710355677e-06
Position 3385: 1.4029949845385744e-06
Position 2202: 1.3494373865250931e-06
Position 2336: 1.3076674832191781e-06
Position 2235: 1.2976042569693028e-06
Position 1708: 1.188070223753954e-06
Position 3894: 1.1636634199839481e-06
Position 4677: 1.1359710324640755e-06
Position 1597: 1.1122874661818247e-06
Position 147: 1.0266829702880324e-06
Position 741: 9.948476155937688e-07
Position 1271: 9.828877245836596e-07
Position 1206: 9.142134544005695e-07
Position 3675: 9.088271139570961e-07
Position 1421: 8.769241448196445e-07
Position 183: 8.544701701261808e-07
Position 2616: 8.526283651029036e-07
Position 3199: 8.165165128602172e-07
Position 3985: 7.418009804559848e-07
Position 1820: 7.36638435114849e-07
Position 3285: 7.303466712214654e-07
Position 3739: 7.265214319742511e-07
Position 3501: 6.753986803723959e-07
Position 702: 6.510580353383146e-07
Position 2199: 6.03273459256383e-07
Position 1394: 5.646036839255589e-07
Position 1630: 5.504299768490864e-07
Position 312: 5.14664936811293e-07
Position 451: 4.3736891725226795e-07
Position 1032: 4.205422447753067e-07
Position 1141: 3.8041392059526647e-07
Position 453: 3.574193922970978e-07
Position 314: 3.566671029273823e-07
Position 225: 3.3556342800641465e-07
Position 1985: 3.296823580642201e-07
Position 856: 3.0555139871125443e-07
Position 1915: 2.9588250051777635e-07
Position 362: 2.7922506670177727e-07
Position 144: 2.0695939063904759e-07
Position 3164: 1.91650229445754e-07
Position 1273: 1.8826845785753938e-07
Position 127: 1.711397389511473e-07
Position 1268: 1.697697898823569e-07
Position 2770: 1.2288450874639645e-07
Position 1634: 5.921563794167767e-08
Position 192: 4.8606002938512306e-08
Position 2846: 4.065421759041575e-08
Position 1744: 2.0131966312211534e-08
Position 1288: 1.4238160863659815e-08
Position 1179: 9.648939285034721e-09
Position 1643: 8.478088713638428e-09
Position 1851: 8.449321485001144e-09
Position 1221: 6.999034278957918e-09
Position 706: 1.0513987928955698e-09
Position 396: 6.785693130296184e-11
Position 463: 2.5595881024923748e-11
Position 392: 2.4912378615836164e-11
Position 699: 1.4858182230437544e-11
Position 533: 3.4566247621187725e-12
Position 1078: 1.5648744823302982e-12
Position 268: 8.117749857298475e-13
Position 275: 6.853331673001747e-13
Position 252: 4.991648845232834e-13
