Gene = Spp1
Position 3323: 8.924976402631822e-05
Position 1872: 8.222208928945643e-05
Position 2341: 7.348201666085484e-05
Position 2994: 7.022947193535062e-05
Position 729: 6.527790059804062e-05
Position 968: 5.44504590922171e-05
Position 2976: 5.2379005531523937e-05
Position 2141: 5.1544268557907554e-05
Position 543: 4.9914824278372605e-05
Position 2105: 4.944364154455235e-05
Position 161: 4.472462954142857e-05
Position 1938: 4.4607951827163096e-05
Position 945: 4.3337390421644445e-05
Position 1712: 4.298432720559923e-05
Position 1283: 4.1551863642981074e-05
Position 713: 3.9145588274295744e-05
Position 33: 3.7076567162072266e-05
Position 985: 3.665395411845822e-05
Position 276: 3.5681557515805216e-05
Position 310: 3.4996733608050875e-05
Position 261: 2.7367024602121095e-05
Position 755: 2.435881810409608e-05
Position 846: 2.3915468428636148e-05
Position 758: 2.163682222346777e-05
Position 582: 2.139754816254257e-05
Position 191: 2.028581950990628e-05
Position 727: 1.8386707249239157e-05
Position 835: 1.811490756823146e-05
Position 599: 1.5466410788833577e-05
Position 676: 1.5223689404231324e-05
Position 4398: 1.4116196454781896e-05
Position 4581: 1.3853218189858123e-05
Position 4596: 1.3510322036681723e-05
Position 1205: 1.2392172467407959e-05
Position 1193: 1.0811761872366492e-05
Position 255: 1.0606555175085172e-05
Position 90: 9.48202929482885e-06
Position 180: 9.327226891243131e-06
Position 674: 8.98707335714856e-06
Position 171: 8.441993130225326e-06
Position 4345: 7.207570360717604e-06
Position 761: 7.196593231880172e-06
Position 158: 6.105568714037004e-06
Position 780: 5.935630106954367e-06
Position 1681: 4.049089025652395e-06
Position 1423: 3.6030246385728817e-06
Position 185: 3.353557574786049e-06
Position 1300: 3.3482997394254517e-06
Position 519: 3.124852082266152e-06
Position 473: 2.147201033844101e-06
Position 820: 1.933013624495238e-06
Position 656: 1.8115719556880344e-06
Position 108: 1.724175163651691e-06
Position 280: 1.7080143539632197e-06
Position 485: 1.4032477756110089e-06
Position 248: 9.550607739479898e-07
Position 4351: 7.606692428476306e-07
Position 1234: 6.829277297949479e-07
Position 1196: 6.2580903306842e-07
Position 478: 5.168312755661891e-07
Position 533: 3.564229587723618e-07
Position 40: 2.5681843948410484e-07
Position 1250: 2.526938723744282e-07
Position 502: 2.2096365456954713e-07
Position 1209: 7.220033450154269e-08
Position 1207: 6.543152038652152e-08
Position 1429: 1.3908171107560607e-08
Position 459: 1.917273600729679e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4146: 0.9023275348363029
Position 1422: 0.890615463140545
Position 923: 0.8197570930413225
Position 1256: 0.7667091409730719
Position 2536: 0.6193858639808267
Position 3107: 0.3602414111781782
Position 5110: 0.296833493184705
Position 1771: 0.1284025747001956
Position 2747: 0.1208628618510663
Position 1193: 0.11904927240258324
Position 4479: 0.11469284702230177
Position 656: 0.05841040801960971
Position 2502: 0.05799129855135999
Position 5197: 0.038623940060447136
Position 5221: 0.03339300303077257
Position 1891: 0.03208456293563346
Position 830: 0.03169495420518631
Position 5126: 0.027832429944388042
Position 4998: 0.022444127410001277
Position 2787: 0.01539208377250041
Position 2544: 0.015332614811723754
Position 5650: 0.014126289183187365
Position 4345: 0.01316070098744205
Position 5691: 0.013123460238254293
Position 1750: 0.013114487717255598
Position 3126: 0.01035042478593623
Position 3031: 0.010322937522884854
Position 3007: 0.008382627720903481
Position 5152: 0.007665886742910556
Position 4880: 0.00727203843541748
Position 1224: 0.005927228097044172
Position 1962: 0.005663999281087617
Position 5020: 0.004346302377681474
Position 1153: 0.003406035490579175
Position 3131: 0.0033494079902681704
Position 5474: 0.0031045963188370755
Position 1445: 0.0030063791749631737
Position 4935: 0.002990062169651871
Position 1642: 0.0028463451462371852
Position 1147: 0.0027763617044659007
Position 5286: 0.0025962254438588314
Position 5725: 0.002508788990100705
Position 1997: 0.0024700965746787882
Position 2760: 0.0024593801125763503
Position 5598: 0.0024504160179741577
Position 4172: 0.0024351910829972594
Position 1901: 0.002353215645520887
Position 2979: 0.0023252195951311873
Position 1711: 0.0023174540205593073
Position 1746: 0.0021055649259547823
Position 519: 0.0019961742794768205
Position 4562: 0.0019679107690822226
Position 2167: 0.0019320545217596044
Position 2337: 0.0018673007526772334
Position 1086: 0.0018243356839013605
Position 4694: 0.001712920826619874
Position 5538: 0.0015768894803771375
Position 4655: 0.0015459953015134545
Position 4157: 0.0015456561314182802
Position 2228: 0.0014812716892558615
Position 2460: 0.001420013649887324
Position 158: 0.0014131540784553644
Position 687: 0.0014003306245289797
Position 3051: 0.0012149132930394666
Position 780: 0.0011181596256832592
Position 667: 0.0011174800293083907
Position 2617: 0.0010519365343096632
Position 2564: 0.0010325328334721336
Position 1864: 0.0010123149225291167
Position 4848: 0.0009905150287541267
Position 1687: 0.0008812649935073368
Position 2555: 0.0008300526227686842
Position 4594: 0.0007919859997810965
Position 1658: 0.0007811737602493779
Position 4517: 0.0007569614928941592
Position 3218: 0.0007555933014392348
Position 1782: 0.0007014161798083779
Position 1601: 0.0006940843322995407
Position 927: 0.0006373618665567222
Position 5025: 0.0005997179534956231
Position 1845: 0.0005844098044536583
Position 1708: 0.0004666203131474941
Position 576: 0.0004643336011394596
Position 2593: 0.0004347112406272443
Position 1785: 0.00041628296438992195
Position 5655: 0.00040556878797475373
Position 3654: 0.0003849548336306364
Position 727: 0.00035722322907866976
Position 1938: 0.000355223996692205
Position 171: 0.00033323228469026624
Position 5860: 0.00032197916828724066
Position 4228: 0.0003202407813890803
Position 4487: 0.0003138695085911971
Position 3905: 0.00028962839180463057
Position 4366: 0.00028890413500323747
Position 1921: 0.0002545818851478982
Position 2380: 0.0002504219653737808
Position 2288: 0.00024992824035425056
Position 1718: 0.00024955637898164447
Position 1203: 0.0002464542679160629
Position 811: 0.00024529092662917064
Position 5154: 0.0002451378487191256
Position 205: 0.00024211404369251714
Position 1859: 0.00023752867094414742
Position 3183: 0.00023188227333747365
Position 613: 0.00022474366480940128
Position 1429: 0.00021823500444911707
Position 1807: 0.00020920466323972185
Position 2307: 0.0001903651076797227
Position 2683: 0.00018182400747066788
Position 3730: 0.0001748080399742694
Position 1677: 0.00016027181113802895
Position 1450: 0.00014860328407607682
Position 2649: 0.00014616109058560684
Position 1801: 0.00013591825337455783
Position 1205: 0.0001300249457090857
Position 1375: 0.00012576207018889186
Position 2022: 0.00012442486751703893
Position 1283: 0.00012233422923032145
Position 941: 0.00011970480619340402
Position 5236: 0.00011447503056752116
Position 2474: 0.000100082186609696
Position 1794: 9.616886273053253e-05
Position 4097: 9.349594988157364e-05
Position 1157: 8.202499667449397e-05
Position 3557: 8.17951082595769e-05
Position 4710: 6.838697073407389e-05
Position 996: 5.482151829984304e-05
Position 2313: 5.351314900402448e-05
Position 175: 4.929098966724453e-05
Position 2596: 4.456760924642477e-05
Position 3802: 4.3813508844447666e-05
Position 592: 4.333544005592806e-05
Position 2887: 4.272451500389252e-05
Position 2599: 4.1658157322434695e-05
Position 2692: 3.511805984734439e-05
Position 582: 3.481958178344762e-05
Position 705: 3.405442151351029e-05
Position 1056: 3.2812533106894096e-05
Position 1970: 3.192429938868886e-05
Position 2043: 3.0655717079488863e-05
Position 789: 2.4947651811246782e-05
Position 4219: 2.4091434543491824e-05
Position 615: 2.0511624113008118e-05
Position 990: 1.9397191645151216e-05
Position 1035: 1.9017357014544048e-05
Position 1452: 1.8235973221536537e-05
Position 2372: 1.6186943648696236e-05
Position 2815: 1.5501373172794623e-05
Position 1605: 1.4187948786764632e-05
Position 1967: 1.3772845062573967e-05
Position 2934: 1.3068277348800424e-05
Position 478: 1.1202703378758348e-05
Position 543: 1.0309709426879996e-05
Position 224: 1.0004582676483183e-05
Position 1275: 8.801876465024943e-06
Position 244: 8.112901997724228e-06
Position 846: 7.0908694558359826e-06
Position 213: 3.4496971165226624e-06
Position 1092: 2.8810700884515238e-06
Position 548: 2.2878609642676247e-06
Position 538: 2.2827847302886128e-06
Position 1334: 2.258373808147019e-06
Position 2304: 1.6680226369487264e-06
Position 1005: 1.6154213674743314e-06
Position 1565: 1.60428811353407e-06
Position 290: 1.3517429660271043e-06
Position 710: 1.3154150827678366e-06
Position 1491: 1.0348204565222504e-06
Position 1021: 9.33331003135528e-07
Position 1058: 8.779002529928403e-07
Position 998: 7.495127919712936e-07
Position 1043: 7.2171724082039e-07
Position 879: 5.929050866441108e-07
Position 1458: 5.852957672408764e-07
Position 142: 5.76731931892476e-07
Position 1028: 4.6839640235985677e-07
Position 276: 4.2910092423188307e-07
Position 248: 3.166553677923561e-07
Position 1106: 2.3127130341987073e-07
Position 1094: 2.198942048095804e-07
Position 1381: 1.6909035093595975e-07
Position 299: 1.5792077176399372e-07
Position 1463: 1.241753611390602e-07
Position 1329: 1.0836347353398386e-07
Position 297: 9.893257331334581e-08
Position 1455: 8.461574866741743e-08
Position 2083: 4.380599573600126e-08
Position 108: 2.6164039342807367e-08
Position 301: 2.4518451699035522e-08
Position 1009: 1.636088048806896e-08
Position 551: 7.948866870990325e-09
Position 1503: 2.8889066615063634e-09
Position 258: 1.2186199515907474e-09
Position 295: 1.021135978512549e-09
Position 293: 7.267977188532576e-10
Position 1345: 4.658802667165928e-10
Position 129: 2.1100192129375746e-10
Position 261: 1.7456229711833105e-10
Position 310: 5.646453835215983e-11
Position 135: 2.511287833954831e-11
Position 101: 2.3160680899223432e-11
Position 140: 1.2708812177541196e-11
