Gene = Mterf4
Position 2738: 0.00011369331473653609
Position 1278: 9.367808236327101e-05
Position 700: 9.262324744849454e-05
Position 862: 9.253409054587423e-05
Position 192: 8.131254885626597e-05
Position 503: 6.950707130667774e-05
Position 1033: 6.777926118629345e-05
Position 2587: 6.329669268988767e-05
Position 3426: 6.032107711427472e-05
Position 2358: 5.752832783715247e-05
Position 883: 5.036662417030813e-05
Position 1647: 4.710515026335844e-05
Position 2340: 4.296071007986557e-05
Position 195: 4.2084242058254014e-05
Position 1920: 3.9695957697980705e-05
Position 1549: 3.922657087977681e-05
Position 1128: 3.580535119331033e-05
Position 1576: 3.497402076721801e-05
Position 2899: 3.0797908450498966e-05
Position 3415: 2.7299706729369166e-05
Position 258: 2.390840186753118e-05
Position 1135: 2.3230759493352872e-05
Position 3613: 2.286478534302906e-05
Position 957: 1.803264839494522e-05
Position 240: 1.5472657383441814e-05
Position 615: 1.2857043373550071e-05
Position 939: 1.2385485028629443e-05
Position 223: 1.2244168660062856e-05
Position 715: 1.0015623352591666e-05
Position 989: 9.012657170375624e-06
Position 774: 8.654760043151117e-06
Position 878: 7.969367415107266e-06
Position 1538: 6.624874601002562e-06
Position 3530: 4.714372890874926e-06
Position 290: 4.145514764993238e-06
Position 1400: 3.3549996556597567e-06
Position 314: 3.254935522822118e-06
Position 1523: 2.963122585324092e-06
Position 935: 2.8252252239033447e-06
Position 1496: 2.811059660541583e-06
Position 665: 1.9695462342901136e-06
Position 2845: 1.8733039981146919e-06
Position 889: 1.4336872198183296e-06
Position 329: 1.3074221930394854e-06
Position 1853: 1.18151209987343e-06
Position 1807: 1.1694387313673035e-06
Position 670: 1.1558804550461633e-06
Position 316: 1.1530953928420541e-06
Position 1069: 1.136364770314178e-06
Position 1267: 6.59182461056834e-07
Position 1051: 5.951894183139896e-07
Position 1655: 2.3312822228340257e-07
Position 947: 1.9508188621642892e-07
Position 722: 1.6703233530019227e-07
Position 667: 1.2536296807098096e-07
Position 1291: 1.0687538229855143e-07
Position 1385: 9.007481687418277e-08
Position 1430: 5.61666487112683e-08
Position 1372: 5.5821125510710215e-08
Position 142: 3.276841961101383e-08
Position 86: 1.958146319912054e-08
Position 734: 4.16921118299214e-09
Position 3463: 1.326322519569324e-09
Position 120: 2.0286252055274477e-11
