Gene = Dkkl1
Position 3997: 0.00032580873647746004
Position 3194: 0.00031696982514355185
Position 3669: 0.0003121764635020793
Position 2827: 0.00030793885358351063
Position 1447: 0.0003049210283522044
Position 2122: 0.0003001678032804556
Position 3933: 0.00029241181642204007
Position 3874: 0.0002826917272910056
Position 4487: 0.0002809121350868776
Position 1844: 0.0002755405499226138
Position 1870: 0.0002703757035737029
Position 235: 0.00024298416915858736
Position 1729: 0.00024042789074747692
Position 436: 0.00024018438336044916
Position 2207: 0.00023948168013958394
Position 1145: 0.00023366434811576147
Position 349: 0.00021949194248634465
Position 2695: 0.00021211627478269008
Position 4363: 0.00021106878996879268
Position 458: 0.00021014858350390983
Position 1783: 0.00020176660232102084
Position 148: 0.0001891037582252893
Position 453: 0.00018871355214926036
Position 3313: 0.00018734371428983558
Position 1773: 0.0001776470866805454
Position 1278: 0.00017696415757766
Position 1619: 0.00017519413828718416
Position 2275: 0.0001686239561356488
Position 1501: 0.00016261504295239412
Position 2805: 0.00015941975130070185
Position 2601: 0.00015465983669578934
Position 109: 0.00015213449466508646
Position 167: 0.00014763445672493777
Position 904: 0.0001421875436393001
Position 2980: 0.00013975566490671902
Position 984: 0.00013905130222770085
Position 1039: 0.0001379743989467948
Position 343: 0.00013702835975974516
Position 841: 0.00013497845493300463
Position 2529: 0.00013113063224751365
Position 1944: 0.00012951343008207238
Position 2664: 0.00012310693928503703
Position 2480: 0.00012235404444716112
Position 4200: 0.00011787213895180277
Position 891: 0.00011638512881039976
Position 4280: 0.0001115861821781675
Position 1165: 0.0001067120421708961
Position 4237: 0.00010364901248841472
Position 981: 0.00010216153696108383
Position 98: 9.399660820826974e-05
Position 1614: 9.312263938212593e-05
Position 1096: 8.540238760143269e-05
Position 1984: 8.205193173809795e-05
Position 171: 8.094546875027178e-05
Position 1887: 7.727242914867439e-05
Position 3656: 7.472618016757784e-05
Position 3038: 7.169288196238739e-05
Position 4583: 6.490662095146186e-05
Position 497: 6.197988749294156e-05
Position 195: 5.5094331924532705e-05
Position 1124: 5.212801506018728e-05
Position 1150: 4.870698897391077e-05
Position 1553: 4.769352419705115e-05
Position 1004: 4.6988035711416203e-05
Position 1601: 4.6903659737014735e-05
Position 443: 4.46552564628015e-05
Position 936: 4.4430655917346465e-05
Position 3051: 4.3257647422128145e-05
Position 367: 4.138832333798433e-05
Position 2633: 3.881290648717535e-05
Position 2605: 3.852064658072866e-05
Position 2435: 3.598734783956276e-05
Position 810: 3.5646050645563776e-05
Position 1085: 3.4530242018811014e-05
Position 1120: 3.332214558554678e-05
Position 150: 3.120319738539547e-05
Position 782: 3.0625071846176495e-05
Position 1034: 2.9167855203859783e-05
Position 2648: 2.869287421525736e-05
Position 942: 2.5910866724299818e-05
Position 1367: 2.457868878351666e-05
Position 1512: 2.34403762598416e-05
Position 688: 2.2347156659185063e-05
Position 121: 2.0812165775305355e-05
Position 1667: 1.915975792016829e-05
Position 3659: 1.883127839707249e-05
Position 1968: 1.867577754596389e-05
Position 1959: 1.787866883242786e-05
Position 473: 1.415547653051885e-05
Position 2668: 1.3759694464418248e-05
Position 516: 1.149611737405325e-05
Position 2472: 9.544092368147526e-06
Position 1159: 9.493998876050208e-06
Position 111: 9.280217730019324e-06
Position 406: 9.233170953462491e-06
Position 804: 9.12039922559871e-06
Position 1496: 8.931895746671101e-06
Position 2509: 7.691564054245143e-06
Position 2556: 7.658062404863832e-06
Position 1461: 7.175324693785031e-06
Position 1480: 7.0937420634237445e-06
Position 206: 6.234264192745775e-06
Position 758: 5.8759623396752835e-06
Position 2582: 5.501039056554336e-06
Position 1250: 5.239554238263476e-06
Position 2775: 5.167458927337496e-06
Position 738: 4.7982738907330225e-06
Position 787: 4.195207131464603e-06
Position 727: 3.9397572094654514e-06
Position 1864: 3.272945601651076e-06
Position 2445: 3.144369963823531e-06
Position 1813: 3.114966261879515e-06
Position 361: 2.710434487325373e-06
Position 2587: 2.178347112659006e-06
Position 372: 1.7224613376438715e-06
Position 390: 1.6861926414731403e-06
Position 2401: 8.102585750638398e-07
Position 2941: 7.900223897402403e-07
Position 386: 4.6737607001778984e-07
Position 1999: 3.3311424351703106e-07
Position 1980: 2.1268741279762108e-07
Position 898: 1.8483718442072313e-07
Position 2383: 1.6130055803214377e-07
Position 2520: 1.5858664948796429e-07
Position 789: 1.4666169580039783e-07
Position 793: 1.4296323794293356e-07
Position 799: 1.4193659813027375e-07
Position 423: 1.1470001954913379e-07
Position 506: 7.650871119054897e-08
Position 164: 7.262008870838167e-08
Position 751: 6.415194667620346e-08
Position 508: 6.151466042700408e-08
Position 755: 4.2072980377228455e-08
Position 425: 4.683375294329568e-09
Position 95: 1.9249886344070974e-09
