Gene = AI593442
Position 560: 4.069028252276593e-06
Position 926: 3.6306984350459517e-06
Position 959: 2.45991233562394e-06
Position 685: 2.318054462307622e-06
Position 879: 2.071236456163402e-06
Position 703: 2.0161051959627723e-06
Position 479: 1.8941977649752879e-06
Position 486: 1.741136520591587e-06
Position 305: 1.5484108651928035e-06
Position 868: 1.5407305746673206e-06
Position 696: 1.1590165377116347e-06
Position 591: 1.0761914014117078e-06
Position 893: 9.861351973974317e-07
Position 906: 9.528727913157492e-07
Position 1099: 8.408471867697057e-07
Position 931: 5.84934566047694e-07
Position 823: 5.769563120432603e-07
Position 402: 5.593529895584543e-07
Position 938: 5.16709060036682e-07
Position 1377: 4.892169747156805e-07
Position 1406: 4.892144255886259e-07
Position 2489: 4.877029883011719e-07
Position 849: 4.1296315275574224e-07
Position 1596: 3.0236588789377724e-07
Position 1083: 2.6241068615069614e-07
Position 1124: 2.228804660237798e-07
Position 491: 1.8326890408075844e-07
Position 267: 1.6614688579485163e-07
Position 637: 1.3618322523085514e-07
Position 1599: 1.2562018038603497e-07
Position 620: 9.970193801019754e-08
Position 1669: 9.048330297117387e-08
Position 1401: 8.016919186640168e-08
Position 197: 1.146673124146049e-08
Position 585: 9.235468232004672e-09
Position 707: 7.68103490080528e-09
Position 761: 6.936922029714138e-09
Position 689: 6.101668044302879e-09
Position 693: 5.226121574836672e-09
Position 600: 3.4388820941846046e-09
Position 755: 2.5989548666859033e-09
Position 147: 1.6013870170086073e-09
Position 159: 3.171659004979172e-10
Position 236: 2.876969889154444e-10
Position 245: 9.234247949364245e-11
Position 251: 8.061277719956223e-11
Position 164: 5.532819526772599e-11
Position 745: 2.575714134287679e-11
Position 222: 2.5294904831460682e-11
Position 208: 2.5033707569991685e-11
Position 204: 2.4123090731127805e-11
Position 713: 1.9030647634163626e-11
Position 202: 1.3771613534230508e-11
Position 834: 1.1428234045370903e-11
Position 933: 1.1100877923679515e-11
Position 928: 1.0226455701855729e-11
Position 257: 1.0082826241092e-11
Position 215: 1.6866253059246882e-12
Position 595: 1.656024958085093e-14
