Gene = Ppme1
Position 370: 1.5377011576845787e-05
Position 413: 1.4494379676821369e-05
Position 43339: 1.4232572247205026e-05
Position 960: 1.3150255128337813e-05
Position 887: 1.1530521579763032e-05
Position 217: 1.1480747610041216e-05
Position 266: 1.124323261973779e-05
Position 997: 1.1228594639163418e-05
Position 340: 1.10682813102568e-05
Position 423: 1.1054033822177726e-05
Position 866: 9.969639522260592e-06
Position 920: 9.719907853741256e-06
Position 596: 8.598538403690839e-06
Position 676: 8.380942668562971e-06
Position 486: 7.788330467025166e-06
Position 1075: 7.762940191602316e-06
Position 40459: 6.361761829762006e-06
Position 43352: 6.233381646047704e-06
Position 1276: 6.116982260086552e-06
Position 1175: 5.501160825364236e-06
Position 40324: 5.4283496005853715e-06
Position 37453: 5.317291227154805e-06
Position 462: 5.220667127260585e-06
Position 34290: 3.6466432983218874e-06
Position 437: 2.715539387536274e-06
Position 275: 2.590132102803493e-06
Position 43578: 1.9809898593332807e-06
Position 376: 1.0242986784736978e-06
Position 222: 8.234368927395522e-07
Position 286: 7.12962263883553e-07
Position 723: 4.200702416516744e-07
Position 17: 4.1064643202086466e-07
Position 557: 3.644082799711009e-07
Position 394: 3.081447075925552e-07
Position 397: 2.9478336302240277e-07
Position 236: 2.2311335892484615e-07
Position 639: 2.2191552503760954e-07
Position 258: 1.2949562659123686e-07
Position 656: 2.3457886546751764e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 19230: 0.9999999999999976
Position 33813: 0.994992189436681
Position 30370: 0.9937216037975558
Position 24127: 0.9913578974451542
Position 27200: 0.9794169260563721
Position 40384: 0.9605470140579746
Position 43204: 0.9342421482658518
Position 15712: 0.866209591097533
Position 37129: 0.855611311858061
Position 38334: 0.8046840635381841
Position 24450: 0.43028349374917096
Position 43697: 0.2409190111021211
Position 34631: 0.20515697311072184
Position 42542: 0.1860537546457915
Position 31210: 0.17976722327068162
Position 43482: 0.177439011434443
Position 42568: 0.16413545997273388
Position 2288: 0.13822219082716125
Position 40543: 0.1169397908324656
Position 32164: 0.11157539363558877
Position 45253: 0.10731283375855237
Position 16892: 0.09823782514438019
Position 40743: 0.0932173170918496
Position 44424: 0.09162241021086606
Position 31938: 0.09110529003685454
Position 45434: 0.08250815820208464
Position 40629: 0.08241655003457776
Position 29617: 0.08017799646655134
Position 16945: 0.07963770030166602
Position 37968: 0.07691165278352008
Position 37593: 0.07186779241371571
Position 43985: 0.06748027337525951
Position 44025: 0.0662367177187376
Position 31671: 0.06478938173792755
Position 37104: 0.05807184249665788
Position 28118: 0.055457276785275206
Position 2170: 0.053337629152775456
Position 34549: 0.052329695081903944
Position 37088: 0.0499296592681315
Position 28435: 0.04756030878004799
Position 4426: 0.047023347190205615
Position 38636: 0.04586756699888713
Position 43647: 0.04412424095517322
Position 32442: 0.04081180516242059
Position 2595: 0.03932697615245612
Position 44706: 0.038164278431419965
Position 2264: 0.03588078758592905
Position 38906: 0.03541918872108244
Position 27959: 0.030532057860437504
Position 42491: 0.02641536445445934
Position 40666: 0.024340706406987444
Position 40699: 0.021520262959575043
Position 2529: 0.01944743967839431
Position 35812: 0.01808283397408576
Position 34014: 0.017484488752419366
Position 31768: 0.01689560668879284
Position 42908: 0.016607770220169855
Position 4474: 0.015362370242556614
Position 36569: 0.014330346196894049
Position 34682: 0.014072600932613949
Position 44643: 0.013135572656166583
Position 36334: 0.012384858109647373
Position 27497: 0.012377106651670286
Position 35017: 0.012106674956495252
Position 33531: 0.011597661457800962
Position 33190: 0.011413632262441789
Position 44054: 0.01038559654314908
Position 34362: 0.010228401783563946
Position 43242: 0.009805956672558163
Position 43178: 0.009441566032104163
Position 43385: 0.007832873822557982
Position 44476: 0.0077631723820919775
Position 30722: 0.007677458075176639
Position 36192: 0.00741617580261752
Position 45300: 0.007231400727197393
Position 44443: 0.007066779978013577
Position 27542: 0.006280872710382442
Position 31704: 0.005781528534436377
Position 27439: 0.005711744758059578
Position 34576: 0.00549217724793111
Position 44568: 0.005472897619594498
Position 36330: 0.005300440446664427
Position 38660: 0.005202282944465517
Position 4349: 0.0050737637225370955
Position 38156: 0.005039375490315382
Position 43863: 0.0049252839648656534
Position 38722: 0.004752789407203656
Position 44545: 0.004559707830104753
Position 40389: 0.0044766628153515035
Position 32670: 0.00430738262765362
Position 31984: 0.004264743635209805
Position 35956: 0.00420589522344892
Position 38640: 0.004143322886703381
Position 38742: 0.0041346160179002054
Position 44058: 0.004105797318969804
Position 43370: 0.004020242078399896
Position 30581: 0.003912799513725676
Position 44200: 0.0037918430821930844
Position 32634: 0.0035615298931903367
Position 34781: 0.0035116140967837253
Position 10056: 0.00339755880837053
Position 863: 0.0033036990650227144
Position 31782: 0.0032614928043257457
Position 2217: 0.0031238499846903303
Position 4378: 0.0031013929948196014
Position 40031: 0.0031010438377218935
Position 44919: 0.0030851198041108177
Position 43944: 0.00271729568267308
Position 44669: 0.002666012297664532
Position 4312: 0.002658289657137437
Position 42801: 0.0025786256578914416
Position 37909: 0.002451125244936954
Position 42971: 0.002427442909090262
Position 2191: 0.0024101349812622537
Position 37847: 0.00241000040517795
Position 31091: 0.002384464201578663
Position 31107: 0.002382880912741706
Position 548: 0.002372447621600288
Position 40361: 0.002369257937521597
Position 38854: 0.00232168834207146
Position 43896: 0.002310996650162341
Position 44765: 0.0022858421924038803
Position 4438: 0.0022410279124752963
Position 43619: 0.0021790566396952637
Position 35516: 0.0021556094722506533
Position 42824: 0.0021155801208132753
Position 32469: 0.0021035127618300353
Position 38843: 0.00207119798441574
Position 43433: 0.0020450717167870176
Position 43741: 0.00202574679387042
Position 44071: 0.0019716639098666705
Position 45210: 0.0019568597019746043
Position 45119: 0.001953913629801407
Position 44627: 0.001928107148367221
Position 7566: 0.001834273842625331
Position 34927: 0.0017966526599893825
Position 41761: 0.0017566778356994663
Position 37452: 0.0017103858473165017
Position 2367: 0.001686634864425933
Position 36597: 0.001678277301939199
Position 38302: 0.001636773790430566
Position 39903: 0.0016102560220770314
Position 42328: 0.0016049461844773872
Position 2301: 0.0015790941501313946
Position 2222: 0.0015654975460647398
Position 34152: 0.0015451979652979116
Position 30686: 0.0015448937356817166
Position 31015: 0.0015435616911591932
Position 34600: 0.0015430901013327284
Position 32124: 0.0015411592017419156
Position 45342: 0.001531249316233233
Position 42391: 0.0014777014617326561
Position 40600: 0.0014743477626079102
Position 44402: 0.0014402984870780498
Position 34234: 0.001308626264604824
Position 37469: 0.0013022396045061634
Position 33963: 0.0012992306364634264
Position 41655: 0.0012410548493679895
Position 34172: 0.0012410148990147582
Position 32823: 0.0011792859081302838
Position 44133: 0.0011472932155311046
Position 36167: 0.001138183892355074
Position 42730: 0.0011270119507085562
Position 43729: 0.0011244934220017997
Position 37943: 0.00112118088784181
Position 40644: 0.001105161097833982
Position 39355: 0.0010899506563844506
Position 32388: 0.0010572604979835374
Position 40746: 0.0010460860700875466
Position 39184: 0.0010431558362720814
Position 38908: 0.0010056935035388979
Position 34856: 0.0009502587367533516
Position 45546: 0.0009383958894138078
Position 41211: 0.0009115175432016664
Position 37801: 0.0009113475619763983
Position 38244: 0.0008820513454571047
Position 37770: 0.0008583488091143266
Position 3687: 0.0008561743453597629
Position 43758: 0.0008468102312832156
Position 37356: 0.0008010385840576082
Position 38273: 0.0007458753395453293
Position 44655: 0.0007418547919964899
Position 40395: 0.0007378301296921026
Position 841: 0.0007269099671075212
Position 31627: 0.0007233583699080968
Position 44029: 0.0007193360950305468
Position 40782: 0.0007031054756905179
Position 36462: 0.000684860649550407
Position 43716: 0.0006587947715224735
Position 37409: 0.0006583340016582097
Position 45261: 0.0006514875367845724
Position 34406: 0.0006401152559546007
Position 37530: 0.000612211592325095
Position 43926: 0.0006000326860978927
Position 42020: 0.0005643606644751656
Position 503: 0.0005580473860707184
Position 34884: 0.0005494596123293312
Position 44501: 0.000544476801570328
Position 2503: 0.0005148538160289509
Position 799: 0.0005106610268693607
Position 35033: 0.0004949446500722692
Position 4498: 0.0004759901900401276
Position 34874: 0.00047438243953615213
Position 2324: 0.0004415052419113631
Position 30755: 0.0004326919487254981
Position 43000: 0.00041653654146892293
Position 33718: 0.0003893922202802895
Position 2809: 0.0003862217207259592
Position 43208: 0.00037282843852788714
Position 2077: 0.00034815747542030434
Position 38530: 0.00034295015208074336
Position 40724: 0.0003335168443588219
Position 41947: 0.0003218991725651859
Position 746: 0.00028437460094338164
Position 39411: 0.00026997642560862024
Position 38442: 0.0002443913478966276
Position 39920: 0.00023748358276853303
Position 37785: 0.00023721626555120911
Position 2915: 0.00021794634679731155
Position 2411: 0.00021025221902981012
Position 2609: 0.00020824454631334806
Position 2614: 0.0002018931375282516
Position 2551: 0.0002005541728567471
Position 2563: 0.0001993712193323505
Position 35557: 0.00018752645813062275
Position 808: 0.00018208229127593384
Position 42474: 0.00018193918681060322
Position 34267: 0.0001695472545515249
Position 38227: 0.00015851736023527496
Position 38419: 0.000146149433823246
Position 40192: 0.00014399725346910658
Position 44340: 0.00014318048422190185
Position 3615: 0.00013947428105301365
Position 30820: 0.0001226064255689475
Position 814: 0.00012035057021314195
Position 40631: 0.00011632962616654165
Position 44895: 0.00011313935197667697
Position 31063: 0.0001089549686491601
Position 43836: 0.00010256633645309709
Position 2667: 9.594049683197094e-05
Position 383: 8.852995936309689e-05
Position 34216: 8.234159153455088e-05
Position 37970: 7.926783946575026e-05
Position 31177: 7.90751601458502e-05
Position 34121: 7.870036194261134e-05
Position 40170: 7.795940550040946e-05
Position 40084: 7.766136900736594e-05
Position 40413: 6.96249145008873e-05
Position 610: 6.828583015096923e-05
Position 796: 6.739986065840968e-05
Position 39994: 6.369489738745612e-05
Position 830: 6.311330063211403e-05
Position 885: 6.073161888424477e-05
Position 34415: 5.805747786524194e-05
Position 31042: 4.8638360265944136e-05
Position 654: 4.705740561360946e-05
Position 27462: 4.5729509356899136e-05
Position 40426: 4.3825473867179425e-05
Position 866: 3.962821340252036e-05
Position 40034: 3.669368784337005e-05
Position 34029: 3.293299150796599e-05
Position 34024: 3.257080714948707e-05
Position 40551: 3.209928481530964e-05
Position 887: 2.999433697673886e-05
Position 41501: 2.9477441674440357e-05
Position 40701: 2.9450026729623524e-05
Position 41521: 2.942989960855664e-05
Position 33691: 2.6190697575365163e-05
Position 36234: 2.5660931772337172e-05
Position 34253: 2.161322000742546e-05
Position 709: 2.0373457862017953e-05
Position 717: 1.7029189236076715e-05
Position 2938: 1.6681134007626862e-05
Position 2868: 1.5089571448514036e-05
Position 34755: 1.4592310238762982e-05
Position 282: 1.1475060546249185e-05
Position 895: 1.0578999243194471e-05
Position 35298: 7.048439080080651e-06
Position 37552: 5.529053177247252e-06
Position 38344: 3.712249987035589e-06
Position 34839: 3.4928562645728965e-06
Position 35387: 3.184082999508963e-06
Position 34907: 2.9542675188250486e-06
Position 34895: 2.7465672818662143e-06
Position 40684: 2.571027801149065e-06
Position 38679: 2.167522299057066e-06
Position 36716: 1.960707730215927e-06
Position 37940: 1.246665446231705e-06
Position 30585: 3.1700320666139803e-07
Position 38789: 2.5065211887963037e-07
Position 40602: 3.671447037829465e-08
