Gene = Rint1
Position 1640: 0.0024094017244913244
Position 274: 0.002113145440686553
Position 1076: 0.0019574745112274387
Position 2358: 0.0018940200897463325
Position 367: 0.001618088343443372
Position 2169: 0.0013239057936092278
Position 557: 0.001261150980058393
Position 325: 0.0009783710087868766
Position 2231: 0.0009682718677391968
Position 1848: 0.0006590957571995953
Position 529: 0.0006123205080359571
Position 361: 0.00047336011769544023
Position 125: 0.00046122955940398685
Position 1565: 0.000459850403586492
Position 673: 0.0004275050063730849
Position 538: 0.00040930967597643315
Position 2036: 0.0003752005732374514
Position 1520: 0.0003104909687877551
Position 1008: 0.0002955537420145411
Position 878: 0.0002690326120245302
Position 1934: 0.00023223091434270787
Position 1217: 0.00021263552676726235
Position 1577: 0.0001903019555021918
Position 741: 0.00018452484221553997
Position 909: 0.00018222463582284734
Position 1060: 0.0001342342023765469
Position 1345: 0.00013336227796749008
Position 577: 0.00012932443051480428
Position 511: 0.00010816920541093632
Position 145: 9.368442751210384e-05
Position 1156: 9.308030650102752e-05
Position 1604: 8.685977100475023e-05
Position 730: 8.265163213218536e-05
Position 943: 8.070553844743785e-05
Position 2546: 7.420946731918218e-05
Position 619: 6.792626869542924e-05
Position 785: 6.768560182985711e-05
Position 68: 6.574106775372522e-05
Position 639: 5.764486565547949e-05
Position 1888: 5.759198643599481e-05
Position 1013: 5.56763765549141e-05
Position 1508: 5.464978722069013e-05
Position 2550: 5.412704254064129e-05
Position 1354: 4.9684235037787593e-05
Position 1057: 4.664867776892192e-05
Position 1646: 4.388562084328814e-05
Position 1410: 4.311709834321029e-05
Position 967: 4.093558959144657e-05
Position 1196: 3.770403013636727e-05
Position 1131: 3.495940121311949e-05
Position 718: 3.4862490961063666e-05
Position 818: 3.3249064316595465e-05
Position 1678: 3.1716454608498435e-05
Position 2565: 3.1406135043543775e-05
Position 2181: 2.8874548405655677e-05
Position 1667: 2.8233656576008598e-05
Position 2162: 2.4585707647079182e-05
Position 499: 2.262675763517443e-05
Position 763: 2.2304580665229087e-05
Position 2433: 2.1647131963926512e-05
Position 1094: 2.1602263521420835e-05
Position 421: 2.0207291922417322e-05
Position 1544: 1.921528960959534e-05
Position 1838: 1.8102845767245363e-05
Position 1248: 1.7754458078186883e-05
Position 1221: 1.6191622271982377e-05
Position 842: 1.5089302532949593e-05
Position 316: 1.4616754645010908e-05
Position 2141: 1.1877460550727171e-05
Position 897: 1.1832852486705757e-05
Position 1708: 1.151467497640299e-05
Position 644: 1.1318825850798562e-05
Position 922: 1.0635392560639049e-05
Position 2261: 9.706428077186019e-06
Position 1871: 9.3249934398425e-06
Position 1262: 9.003269543134769e-06
Position 1232: 8.905169210998319e-06
Position 1268: 8.699572640504602e-06
Position 1916: 7.669247944224794e-06
Position 1711: 5.759129475617184e-06
Position 1106: 4.879498097399198e-06
Position 790: 4.8542476311900095e-06
Position 2465: 3.161282108852719e-06
Position 460: 3.0670224452812815e-06
Position 2526: 2.9123833573312093e-06
Position 829: 2.074210124164475e-06
Position 1253: 2.003698560325186e-06
Position 546: 1.8070888008797026e-06
Position 433: 1.7410421779116613e-06
Position 470: 1.6203503940945732e-06
Position 793: 1.5798390976090903e-06
Position 996: 1.3313413528290034e-06
Position 2383: 9.199055474200949e-07
Position 1206: 7.125208675436889e-07
Position 1018: 6.842567511494285e-07
Position 2474: 5.870229189590794e-07
Position 439: 4.67825959446973e-07
Position 448: 4.3856377149459376e-07
Position 429: 4.1049742617038815e-07
Position 415: 3.562815455308144e-07
Position 182: 3.3761988556235384e-07
Position 2481: 2.868270391204002e-07
Position 1114: 2.79743791136055e-07
Position 174: 2.7091344314279777e-07
Position 400: 2.0828612115189871e-07
Position 1856: 1.513434344972225e-07
Position 1295: 1.5124519226860554e-07
Position 583: 1.482415133732313e-07
Position 2430: 1.3857996187023144e-07
Position 212: 9.446144239031314e-08
Position 1024: 8.506257177626961e-08
Position 442: 7.03831170100026e-08
Position 2377: 6.544382771628435e-08
Position 2249: 6.094778963838925e-08
Position 186: 4.4000619310569956e-08
Position 235: 4.255443522573114e-08
Position 2178: 3.862627760531841e-08
Position 135: 2.3710985084822467e-08
Position 765: 2.137951819541195e-08
Position 541: 2.12140246842528e-08
Position 391: 1.9258208515635895e-08
Position 847: 1.782353067782133e-08
Position 484: 1.6580613203233526e-08
Position 1137: 1.6176610780921173e-08
Position 225: 1.5880496611741144e-08
Position 2504: 8.976934679774584e-09
Position 472: 7.907137964508086e-09
Position 200: 7.743821161051972e-09
Position 1726: 7.399673737336283e-09
Position 162: 5.638052639780073e-09
Position 2517: 5.635200597934746e-09
Position 479: 5.361136708633959e-09
Position 2499: 4.943788701031026e-09
Position 2427: 2.5248968415099903e-09
Position 165: 2.0858471119021237e-09
Position 2439: 1.975634795025447e-09
Position 376: 1.9180537721360914e-09
Position 1316: 1.7792165200893272e-09
Position 464: 1.4972091588007465e-09
Position 634: 9.76105536189894e-10
Position 751: 7.97481332956572e-10
Position 2490: 6.766944261181475e-10
Position 1948: 2.614833877063334e-10
Position 2447: 1.2621094373888216e-10
Position 2268: 1.058512154065606e-10
Position 880: 6.335465719243833e-11
Position 1716: 2.4943377988072425e-11
Position 1997: 1.8525151052293307e-11
Position 1421: 8.284084403953812e-12
Position 2143: 6.171116787113558e-12
Position 378: 1.894150770284866e-15
