Gene = ifc
Position 408: 3.8780787467671145e-06
Position 840: 3.726647803459124e-06
Position 324: 3.2144565576624583e-06
Position 347: 2.6532742706570262e-06
Position 1387: 2.5223503817053414e-06
Position 341: 2.4408456729412786e-06
Position 344: 1.7881444169179652e-06
Position 1083: 1.5405689418070646e-06
Position 1250: 1.322835754470899e-06
Position 2198: 1.2935045472518668e-06
Position 1080: 1.234033734415885e-06
Position 865: 1.1108500236035628e-06
Position 765: 9.956242021906554e-07
Position 1034: 5.639421555693054e-07
Position 1267: 3.0565228937788054e-07
Position 1017: 2.881336582517457e-07
Position 1024: 1.787594440748971e-07
Position 338: 1.552631266275267e-07
Position 132: 1.231364326575903e-07
Position 776: 1.2210142944211e-07
Position 634: 1.0525584314865795e-07
Position 1036: 8.62271023527416e-08
Position 2263: 6.689359300828627e-08
Position 2245: 2.0963530044571248e-08
Position 1258: 3.533518530459124e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1267: 0.8953555122320812
Position 2235: 0.8469425829305157
Position 1053: 0.6672367139606847
Position 2495: 0.07781889058842073
Position 1409: 0.07025870067516439
Position 1923: 0.05858849945803123
Position 853: 0.0549684689941051
Position 1024: 0.049372349277968686
Position 999: 0.025145088393550404
Position 1233: 0.017836951032788973
Position 1030: 0.01148387871377403
Position 1935: 0.010812364557795303
Position 627: 0.00953411239783812
Position 1005: 0.007471259132246602
Position 1448: 0.006394642853687915
Position 332: 0.006388285916213577
Position 2250: 0.0060114269416530084
Position 821: 0.0037294857571205553
Position 1997: 0.0036710122382636328
Position 688: 0.0024603073136250327
Position 132: 0.001865784066287637
Position 308: 0.0017368308815754504
Position 2022: 0.0015390357055611432
Position 1034: 0.0013465811814845007
Position 1516: 0.001342690684762964
Position 2204: 0.0010653767719793652
Position 1490: 0.0007964270661149479
Position 445: 0.0007843594916368379
Position 1736: 0.0006932727301101334
Position 1974: 0.0006496804734376325
Position 2071: 0.0005580023492102102
Position 1275: 0.0005036523523351577
Position 765: 0.00036013198983473406
Position 1524: 0.00034335616113849893
Position 1120: 0.000289339399839657
Position 1980: 0.00025519305501472733
Position 1947: 0.0002526799491089976
Position 1944: 0.00024464210208938506
Position 1785: 0.00023800402704116596
Position 524: 0.00022902033678686895
Position 448: 0.00019575667456083617
Position 242: 0.0001820477856764204
Position 155: 0.0001695682488689624
Position 873: 0.0001654819310323641
Position 2343: 0.00014809035338006772
Position 1367: 0.00011441184807459765
Position 1592: 0.00010002497533066172
Position 1427: 7.719605555097365e-05
Position 1782: 7.696778703371265e-05
Position 2429: 7.662259770440934e-05
Position 1684: 7.176969732067662e-05
Position 1565: 5.875336512673603e-05
Position 278: 5.539346831221734e-05
Position 1808: 4.367906522680585e-05
Position 179: 4.2280846064587125e-05
Position 948: 3.511348899561544e-05
Position 1880: 3.216703537406994e-05
Position 2052: 3.116579379996661e-05
Position 1744: 3.059483212239503e-05
Position 98: 2.7270596897378914e-05
Position 1886: 2.707971061782799e-05
Position 642: 2.300649596973345e-05
Position 908: 2.2495551258712795e-05
Position 1712: 2.2137585670018066e-05
Position 833: 2.085392814866394e-05
Position 2155: 1.8585247219242513e-05
Position 159: 1.8399695649788887e-05
Position 878: 1.8381518170666953e-05
Position 2002: 1.8316595895501826e-05
Position 1583: 1.6697663721789124e-05
Position 826: 1.4706241868565958e-05
Position 1854: 1.2118994692942345e-05
Position 649: 1.0022543725422198e-05
Position 981: 9.329054628538101e-06
Position 1316: 7.819888360432868e-06
Position 138: 7.676682829501774e-06
Position 2084: 5.286371914253932e-06
Position 2169: 4.193989224608007e-06
Position 634: 4.1762672490825e-06
Position 2365: 3.6431530899584547e-06
Position 2407: 2.8299617612094442e-06
Position 1131: 2.620693990532336e-06
Position 918: 2.6146067033379367e-06
Position 233: 2.383925812923244e-06
Position 2088: 2.2797197025757605e-06
Position 416: 2.2048075999125863e-06
Position 2320: 1.777840017452018e-06
Position 2304: 1.6251013872339964e-06
Position 146: 1.5311618408965025e-06
Position 46: 1.1312885011292807e-06
Position 1692: 1.0347398733094806e-06
Position 2308: 9.06787786887138e-07
Position 1142: 5.830607831658319e-07
Position 248: 5.426136750677876e-07
Position 798: 5.255250526384878e-07
Position 2372: 4.408245222691483e-07
Position 251: 3.5672244579342334e-07
Position 1817: 3.5109654913437197e-07
Position 1652: 2.74567392501637e-07
Position 197: 2.745130819513032e-07
Position 1700: 2.1160452482345352e-07
Position 1954: 2.06274681254467e-07
Position 218: 1.8649225985213138e-07
Position 194: 1.658539299849287e-07
Position 2073: 1.6545275486022752e-07
Position 1925: 1.1025135204617644e-07
Position 230: 7.127478665221651e-08
Position 2120: 6.31035862399803e-08
Position 1283: 5.902361977493427e-08
Position 1836: 4.313248418768806e-08
Position 1694: 2.8367463540585133e-08
Position 923: 5.721552648445703e-09
Position 508: 1.1396419523679716e-11
Position 2107: 2.655675664122435e-12
Position 2109: 2.53230234754996e-12
Position 2079: 3.4878495891677823e-13
