Gene = Grip71
Position 844: 0.00010889175236268551
Position 816: 0.00010771884048166909
Position 2154: 0.00010278652903482207
Position 1516: 8.271531667503983e-05
Position 1142: 8.163643968226804e-05
Position 797: 7.778834450421572e-05
Position 2175: 7.216860027356029e-05
Position 2025: 6.000187399659752e-05
Position 1604: 5.633157717606654e-05
Position 1035: 4.361471647245137e-05
Position 553: 4.12629249626117e-05
Position 1051: 3.914434169047925e-05
Position 1402: 3.886146122979972e-05
Position 1276: 3.77532910596978e-05
Position 724: 3.291711745905488e-05
Position 405: 3.2555242806348956e-05
Position 418: 3.150026834762833e-05
Position 1058: 3.131133541059154e-05
Position 1191: 2.8235857227643826e-05
Position 1159: 2.6827914286428958e-05
Position 1951: 2.478184290388853e-05
Position 877: 2.1046922543314522e-05
Position 1715: 1.953784406886516e-05
Position 1647: 1.5978978709800397e-05
Position 366: 1.5621407743018316e-05
Position 435: 1.5373136221166966e-05
Position 2067: 1.4472111239609012e-05
Position 1805: 1.2717967909968714e-05
Position 1886: 1.1622494993574902e-05
Position 1796: 1.0777664217442865e-05
Position 450: 1.068115901190116e-05
Position 606: 1.0157330813001646e-05
Position 1139: 1.0105647551297484e-05
Position 609: 7.925218776153299e-06
Position 628: 6.236146514414809e-06
Position 1415: 6.22910782907449e-06
Position 2063: 5.610502915730746e-06
Position 546: 4.188585287563852e-06
Position 2178: 3.6859544542845807e-06
Position 2323: 3.169061095346188e-06
Position 1931: 3.0919996016400858e-06
Position 1580: 3.0522279612757087e-06
Position 2166: 2.9740075871152794e-06
Position 1331: 2.871099330285999e-06
Position 1398: 2.301128462858315e-06
Position 1492: 2.2776252232797497e-06
Position 597: 2.2697002360286526e-06
Position 2105: 2.2297514001915448e-06
Position 509: 2.2071529614875104e-06
Position 1223: 2.1393569641709723e-06
Position 348: 2.066601807831611e-06
Position 1150: 1.9517995161941497e-06
Position 1639: 1.6000994547989889e-06
Position 2101: 1.3122401122547985e-06
Position 2181: 1.2518238103963824e-06
Position 1078: 1.2452342625779443e-06
Position 1075: 1.0143582700623196e-06
Position 1712: 7.360234784175135e-07
Position 1956: 6.99252265759444e-07
Position 1354: 6.961827910441822e-07
Position 1656: 6.051440101632563e-07
Position 1596: 5.238748214081591e-07
Position 160: 4.589032543136276e-07
Position 581: 4.3907715650039683e-07
Position 1762: 3.692934205488722e-07
Position 1689: 3.661453575310042e-07
Position 985: 2.634517910264378e-07
Position 265: 2.453393148785388e-07
Position 1216: 1.8230437786457657e-07
Position 646: 1.685650475392863e-07
Position 1968: 1.6789504392612725e-07
Position 1553: 1.6548990833890126e-07
Position 358: 9.901325899898646e-08
Position 1356: 9.08621092016517e-08
Position 1940: 7.715179694229934e-08
Position 1986: 4.708103257597025e-08
Position 271: 4.3345441216764917e-08
Position 1555: 4.188158255022841e-08
Position 1942: 3.7246187131853706e-08
Position 226: 2.9832980937677444e-08
Position 2118: 2.2493186942882654e-08
Position 437: 2.1187212192470973e-08
Position 1923: 1.965028454341222e-08
Position 1686: 1.9339978735413956e-08
Position 268: 1.9220763763076687e-08
Position 1255: 1.2121972177588236e-08
Position 280: 7.561458770416625e-09
Position 1683: 6.990780625458551e-09
Position 1720: 5.4429639459272865e-09
Position 1625: 3.4495085404602546e-09
Position 1544: 3.3483958121072148e-09
Position 1665: 3.2600530707513252e-09
Position 640: 2.9658847367578086e-09
Position 2184: 2.0728562478885907e-09
Position 181: 1.5352779966862538e-09
Position 1935: 9.024315450804159e-10
Position 2203: 5.532530315298188e-10
Position 420: 3.364478106615789e-10
Position 1965: 3.114860402293693e-10
Position 1529: 2.7226615062300917e-10
Position 286: 2.5864432232391436e-10
Position 636: 2.244929605766702e-10
Position 1740: 1.7294187489522367e-10
Position 1674: 7.148386265992447e-11
Position 292: 3.5038253959714006e-11
Position 1205: 1.4450340260498638e-11
Position 282: 1.0929201389014772e-11
Position 1723: 4.723211786196595e-12
Position 2214: 4.049838032785794e-12
Position 1738: 2.4920570573198615e-12
Position 2205: 2.232518143053835e-12
Position 1974: 2.088608394576156e-12
Position 1730: 1.5837174911203427e-13
Position 288: 1.811654704907604e-15
Position 2220: 1.4468696612834053e-15
Position 290: 5.25292261676742e-16
