Gene = Naa60
Position 391: 0.004803404485464449
Position 462: 0.003975664277526678
Position 2004: 0.003878233700629421
Position 253: 0.00383689763619626
Position 921: 0.0027825351244920057
Position 918: 0.0026145156637742833
Position 2179: 0.0024922904215535025
Position 126: 0.0021490210568618313
Position 1295: 0.0018115587495382399
Position 2682: 0.0017578539081832766
Position 2433: 0.001717156003962205
Position 2355: 0.0014999762116848202
Position 1284: 0.0014328068455437756
Position 1043: 0.001143020516517348
Position 2701: 0.0010871697663004676
Position 979: 0.001011823727104733
Position 1160: 0.0010010179219859458
Position 2203: 0.0008723510758734394
Position 2557: 0.0005392269761486764
Position 2136: 0.000459165209577911
Position 238: 0.0004532376750240256
Position 570: 0.000416047101009971
Position 2456: 0.00037271485617481665
Position 1751: 0.000344249580766228
Position 1251: 0.00030776743836520256
Position 1146: 0.0002461740568173089
Position 94: 0.00022469747328595353
Position 1277: 0.0001849992141006685
Position 1581: 0.0001453408096943355
Position 368: 0.00014277216043758945
Position 2210: 0.00012883935542742523
Position 573: 0.0001277158904747084
Position 1965: 0.00012756836959499913
Position 1108: 0.00012491103187224327
Position 2644: 0.0001187586914104605
Position 465: 0.00011487515298463326
Position 295: 0.00011297466191848414
Position 218: 0.000110949282356133
Position 984: 0.00010595067416086774
Position 2716: 0.0001043953257235215
Position 2324: 8.574403614193136e-05
Position 2140: 8.477092150819373e-05
Position 1830: 7.481898151569401e-05
Position 576: 6.675930237557234e-05
Position 483: 5.6388668863245615e-05
Position 1533: 5.622392273397103e-05
Position 1947: 5.4478561441476564e-05
Position 2493: 4.873516216818235e-05
Position 299: 4.797413964206846e-05
Position 809: 4.6731997182531796e-05
Position 2463: 4.1166185429242895e-05
Position 136: 4.000001007219856e-05
Position 2406: 3.883534578718179e-05
Position 567: 3.123706178143191e-05
Position 750: 3.036695563451564e-05
Position 1859: 2.9538104432895963e-05
Position 656: 2.918207874244211e-05
Position 853: 2.7445899463773332e-05
Position 1261: 2.6523246853757772e-05
Position 1254: 2.2156309965352894e-05
Position 2591: 2.1818487301033e-05
Position 281: 2.0894407921106863e-05
Position 1657: 2.080732065762813e-05
Position 164: 1.8771726036496054e-05
Position 2411: 1.8322898166409877e-05
Position 139: 1.5817841667524492e-05
Position 2080: 1.5440076063355563e-05
Position 1862: 1.5368713663133946e-05
Position 2074: 9.352066660749586e-06
Position 925: 8.430219857679018e-06
Position 1663: 7.323217524958379e-06
Position 594: 7.008627236805405e-06
Position 2381: 4.9852937887782906e-06
Position 2511: 4.5551774418968154e-06
Position 133: 4.066943480207882e-06
Position 2657: 4.0323041591556735e-06
Position 2476: 4.020445413200036e-06
Position 2480: 3.2557820226009534e-06
Position 2498: 2.203018653894755e-06
Position 2488: 1.9145933224566973e-06
Position 1301: 1.8170309062092294e-06
Position 2215: 1.6710727456234032e-06
Position 1971: 1.6450135802960667e-06
Position 614: 1.602411154070967e-06
Position 1026: 1.3512987203484028e-06
Position 2034: 1.335641678143647e-06
Position 1981: 1.2535713568906018e-06
Position 2303: 1.1486621503366774e-06
Position 1896: 1.0076567858224613e-06
Position 588: 9.443017449544866e-07
Position 629: 8.918972181205489e-07
Position 635: 7.80277951328737e-07
Position 2578: 7.793460741260381e-07
Position 632: 7.078367159966328e-07
Position 883: 6.596781131157561e-07
Position 2294: 6.32161037673728e-07
Position 1530: 6.306783786149709e-07
Position 1476: 4.25881426073361e-07
Position 1017: 3.625193940223118e-07
Position 582: 3.4013710279178464e-07
Position 1461: 3.0652949474761245e-07
Position 2269: 2.840930949369409e-07
Position 2022: 2.551789912266268e-07
Position 1920: 1.9662218610155116e-07
Position 305: 1.899009848699676e-07
Position 2065: 1.409847971420814e-07
Position 1538: 1.344568092554315e-07
Position 172: 1.1913782064789292e-07
Position 2230: 1.119038823958982e-07
Position 2233: 1.0124755130524698e-07
Position 638: 8.106860231087228e-08
Position 2013: 7.387062707723388e-08
Position 186: 6.499791583071137e-08
Position 1271: 4.4957227249914947e-08
Position 400: 4.2011977331360905e-08
Position 679: 3.5578266230692634e-08
Position 2236: 3.066642203897807e-08
Position 220: 2.3241827783444882e-08
Position 195: 2.052428555632147e-08
Position 1893: 1.3181653413251044e-08
Position 927: 1.3093641510922274e-08
Position 2283: 1.287252444170856e-08
Position 2276: 1.0644227525465803e-08
Position 2212: 9.863539522317292e-09
Position 2239: 9.655856330763447e-09
Position 2245: 7.1530201831111294e-09
Position 1535: 6.833837027360455e-09
Position 2222: 6.757674266055465e-09
Position 2251: 5.548796954252384e-09
Position 620: 4.813828911380185e-09
Position 1012: 4.6044153261189155e-09
Position 2227: 3.761231865766922e-09
Position 2392: 2.880717780319433e-09
Position 2242: 2.7708518649683406e-09
Position 2256: 1.3876368523315568e-09
Position 608: 3.790421359475727e-10
Position 605: 3.0849951696847384e-10
Position 1888: 2.6355632932250124e-10
Position 301: 2.471151872982147e-10
Position 2569: 6.812757218717467e-12
