Gene = Cyp316a1
Position 390: 1.8317703393946943e-06
Position 652: 1.8191595378826352e-06
Position 1159: 1.3888522107731181e-06
Position 1460: 1.2288081601981953e-06
Position 257: 8.869375281768091e-07
Position 260: 4.991454231636258e-07
Position 695: 3.6224677260044005e-07
Position 1533: 3.3745445578210825e-07
Position 254: 2.625444620330076e-07
Position 25: 2.3186687235205898e-07
Position 1463: 6.227537039981179e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 695: 0.8915715973170886
Position 1291: 0.7988409797249443
Position 216: 0.7431124662491804
Position 295: 0.1054843050086557
Position 205: 0.08026918230074989
Position 967: 0.045654841208578975
Position 221: 0.028555702781183644
Position 1061: 0.026082409044279442
Position 254: 0.019380063667816038
Position 1362: 0.015402202372280648
Position 1083: 0.010286162404802433
Position 615: 0.007239847044467068
Position 1407: 0.006119892305479301
Position 1110: 0.005639712113196396
Position 1017: 0.00497253475740913
Position 713: 0.003274369888309934
Position 608: 0.001522458693692977
Position 891: 0.0015127533816466578
Position 342: 0.001414985803455177
Position 735: 0.001356623974044316
Position 571: 0.001350041089599813
Position 462: 0.0011247015537209264
Position 952: 0.0010843554117342695
Position 1599: 0.0009058446690514666
Position 301: 0.0008974283047111298
Position 1235: 0.0008521185717497196
Position 848: 0.0007894290319630091
Position 912: 0.0007387343404869669
Position 486: 0.0006001108054980973
Position 447: 0.0005943882515959515
Position 1315: 0.0005805472541568106
Position 476: 0.0005732219741868888
Position 806: 0.0005424198991659352
Position 1333: 0.00040224045304449574
Position 746: 0.0003811921120908433
Position 1298: 0.0003332166878532188
Position 1551: 0.0002649645795220031
Position 431: 0.00023502191768956754
Position 973: 0.00022372243770271542
Position 1531: 0.00019511833534018386
Position 1117: 0.0001477061982236629
Position 633: 0.00013045562850510828
Position 1030: 0.00011922473441513032
Position 970: 0.00011639058130915247
Position 1195: 0.00010115432731530127
Position 1025: 9.865179780717273e-05
Position 1387: 9.317366908072813e-05
Position 947: 8.923306455221786e-05
Position 789: 8.409644231933238e-05
Position 705: 8.197461704450544e-05
Position 1335: 7.4666826220461e-05
Position 624: 5.694748670819518e-05
Position 519: 4.914946721459164e-05
Position 1445: 3.882844900879661e-05
Position 311: 3.581855014329798e-05
Position 1611: 3.211066743900342e-05
Position 511: 3.0090685941674268e-05
Position 1450: 2.430456946620576e-05
Position 400: 2.1929815393094437e-05
Position 779: 1.695529796712055e-05
Position 896: 1.625298155547354e-05
Position 649: 1.5883455456653387e-05
Position 396: 9.70343993830498e-06
Position 308: 9.657319417071127e-06
Position 531: 7.67766851486596e-06
Position 1468: 7.118518293570604e-06
Position 373: 5.172966480468274e-06
Position 1123: 4.908056741274183e-06
Position 422: 4.136706285193186e-06
Position 1140: 3.586459244996533e-06
Position 315: 2.163396406173438e-06
Position 364: 1.2516077992076188e-06
Position 612: 1.1623761523095333e-06
Position 1221: 9.221382857311495e-07
Position 495: 8.511652291672305e-07
Position 492: 6.310530073444521e-07
Position 764: 5.973813977246442e-07
Position 1439: 5.758455624470214e-07
Position 1472: 4.447696646848077e-07
Position 1488: 3.7498347285543433e-07
Position 414: 3.638217001157859e-07
Position 1481: 2.6427029090564775e-07
Position 636: 2.412704717324556e-07
Position 870: 1.7269796460185093e-07
Position 379: 1.0436923494331836e-07
Position 96: 8.285107454728446e-08
Position 73: 4.5979303731713546e-08
Position 1371: 1.841039054988378e-08
Position 1095: 1.771528714441556e-08
Position 1309: 1.6148725805076844e-08
Position 157: 1.0841128887834121e-08
Position 1476: 8.700084396561793e-09
Position 557: 1.6915198167036271e-09
Position 354: 1.6315978242408268e-09
Position 640: 1.392702438414678e-09
Position 161: 1.0244820242950194e-09
Position 985: 7.589025747147098e-10
Position 728: 5.902571107661196e-10
Position 382: 1.2268896174616112e-10
Position 1208: 8.644952070033105e-11
Position 1245: 2.2081797615169e-11
Position 123: 6.394220393042441e-13
Position 987: 3.933817820357774e-15
