Gene = mre11
Position 1198: 2.650045834169847e-05
Position 2145: 2.6079726445487764e-05
Position 1305: 2.5916055693146933e-05
Position 557: 2.4819400374409696e-05
Position 249: 2.2148390176353702e-05
Position 202: 1.7237253061703467e-05
Position 1562: 1.71790128169471e-05
Position 1030: 1.4643691972392733e-05
Position 888: 1.372910413154015e-05
Position 336: 1.2874755633806061e-05
Position 911: 1.2289980770497542e-05
Position 1102: 1.002941476897209e-05
Position 1345: 9.162146837099867e-06
Position 1002: 7.574999878007225e-06
Position 144: 7.114559838993782e-06
Position 1536: 4.8497524817669075e-06
Position 1478: 4.190637248108342e-06
Position 1900: 3.450474523469379e-06
Position 1150: 3.419743141874116e-06
Position 789: 3.19686637896908e-06
Position 1719: 3.0612907701779747e-06
Position 1881: 2.853616281721092e-06
Position 1354: 2.7084006242526665e-06
Position 1296: 2.681756423170134e-06
Position 967: 2.1505796281132767e-06
Position 2162: 1.6007424076624022e-06
Position 1524: 1.4620775370664661e-06
Position 1738: 1.3843035525872916e-06
Position 1967: 1.1807420407901517e-06
Position 1887: 1.0429826357997003e-06
Position 1679: 8.697897570322612e-07
Position 407: 7.295998324330175e-07
Position 752: 5.988708152911689e-07
Position 1875: 5.05664752968466e-07
Position 1885: 3.6678347530232656e-07
Position 646: 3.4912094245942196e-07
Position 83: 3.395954550887495e-07
Position 2127: 2.166992095806439e-07
Position 75: 1.8629532320088762e-07
Position 1949: 1.489486838462477e-07
Position 1906: 1.1659381033084749e-07
Position 2083: 1.1351802249555239e-07
Position 412: 8.052736734301072e-08
Position 1946: 4.8685523835602397e-08
Position 879: 3.5530121427971354e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1718: 0.964847094590814
Position 368: 0.8791769105181985
Position 2095: 0.8458550042054993
Position 1502: 0.467483455344537
Position 2109: 0.05575635955194314
Position 1487: 0.01937646829540724
Position 1473: 0.012606555603538655
Position 1291: 0.009923206287844863
Position 1605: 0.008410123374210867
Position 1848: 0.006846307670820871
Position 511: 0.005829731837058248
Position 975: 0.0036466181860189024
Position 108: 0.0033103957429083705
Position 1191: 0.0032995606224976797
Position 1595: 0.001998793612642127
Position 738: 0.0018038255591288138
Position 2130: 0.0016916676226496976
Position 2127: 0.0014711203907636881
Position 111: 0.001364889320247098
Position 1728: 0.0012477065341151318
Position 834: 0.0010804155927672625
Position 545: 0.0008812660024813518
Position 823: 0.0008566631539661728
Position 630: 0.0006295200299535842
Position 423: 0.0006227429340386079
Position 1895: 0.000545713180307413
Position 1251: 0.0005138256276607127
Position 692: 0.00047721178594146616
Position 75: 0.00042091917093884355
Position 431: 0.0004035525097557345
Position 1554: 0.0003662318711089654
Position 1734: 0.00035051280583957317
Position 1529: 0.000335929681388973
Position 83: 0.00029796201190144113
Position 1144: 0.0002774080439395599
Position 563: 0.00026584015375449665
Position 1065: 0.00022607302655426408
Position 468: 0.00021488061714860355
Position 1156: 0.00020360612469346405
Position 858: 0.00018544958771015227
Position 2157: 0.00018541441984303155
Position 1248: 0.000156285059760404
Position 1225: 0.0001534346737959428
Position 1371: 0.00014545904656545797
Position 1173: 0.00013830638759289792
Position 1086: 0.0001133084784221592
Position 2229: 0.000110957263069009
Position 1359: 0.00010976746017592034
Position 2217: 0.00010512407511274651
Position 1972: 0.00010027413855693819
Position 1448: 9.678936894428753e-05
Position 801: 9.477894698253776e-05
Position 1580: 7.236444082087812e-05
Position 2232: 4.643119786148237e-05
Position 1506: 4.4082513459073784e-05
Position 1857: 4.072231777202892e-05
Position 796: 4.0538962056299755e-05
Position 113: 3.831401553311689e-05
Position 1738: 2.663626879524389e-05
Position 942: 2.325622929391978e-05
Position 1562: 2.2289802467408457e-05
Position 1633: 2.1479072463828834e-05
Position 1380: 2.0016828522472742e-05
Position 1647: 1.633463501135821e-05
Position 1756: 1.5867735800745713e-05
Position 1008: 1.565300180366229e-05
Position 957: 1.5558222926912613e-05
Position 744: 1.3750450752624247e-05
Position 940: 1.2131374239868454e-05
Position 1900: 1.135663093183023e-05
Position 804: 1.087876402809836e-05
Position 1053: 8.975589437573638e-06
Position 759: 8.726459525263828e-06
Position 936: 8.667024613772096e-06
Position 873: 8.143750642952381e-06
Position 660: 8.0919186231253e-06
Position 180: 6.98856524657268e-06
Position 1071: 6.9641342302077465e-06
Position 778: 6.7967559199567e-06
Position 1682: 6.110248724948762e-06
Position 1020: 5.2487638329084485e-06
Position 1981: 5.189255482097075e-06
Position 438: 4.7484180800187335e-06
Position 1802: 4.169369908731727e-06
Position 729: 3.209054601137124e-06
Position 1668: 3.087269698670749e-06
Position 1628: 2.9883519643719515e-06
Position 1425: 2.602338298370682e-06
Position 1296: 2.3709450511293687e-06
Position 798: 2.2784706748453435e-06
Position 2049: 2.2778334701919488e-06
Position 1571: 2.2132854346616017e-06
Position 1376: 2.1521364233970397e-06
Position 320: 2.060018683874933e-06
Position 1389: 1.8066481430240945e-06
Position 1536: 1.6561917728569302e-06
Position 641: 1.5658729471986255e-06
Position 1026: 1.558812513618393e-06
Position 1327: 1.5436801902432779e-06
Position 116: 1.3478764699737556e-06
Position 1044: 1.005920002440342e-06
Position 2199: 8.482280187589249e-07
Position 1423: 6.047690014765032e-07
Position 1936: 5.786647157611475e-07
Position 719: 4.7356473097914226e-07
Position 1870: 4.729392556098993e-07
Position 298: 3.526591860877557e-07
Position 1863: 3.498649873537687e-07
Position 581: 3.298552390826455e-07
Position 1664: 3.2894315883545184e-07
Position 202: 3.217199210108446e-07
Position 1815: 3.0272003996203756e-07
Position 1607: 2.9271825114303697e-07
Position 664: 2.7144623833041334e-07
Position 1796: 2.3976124585583154e-07
Position 483: 2.1343855117594658e-07
Position 1788: 1.892510262635144e-07
Position 1453: 1.5505288423753666e-07
Position 1198: 1.4746527356983132e-07
Position 1014: 1.4248409275551248e-07
Position 1933: 1.21875044279676e-07
Position 1785: 1.1319581457369301e-07
Position 1875: 1.0467208372445253e-07
Position 1404: 9.730176461011178e-08
Position 1215: 9.605739079127206e-08
Position 1867: 8.374162812858975e-08
Position 636: 6.089487119127323e-08
Position 317: 5.89046760979232e-08
Position 1773: 5.5578262333389144e-08
Position 1337: 4.8085204930284675e-08
Position 378: 4.633860367954881e-08
Position 302: 3.4985816735674486e-08
Position 1943: 3.221937324438204e-08
Position 2024: 1.9341848899396067e-08
Position 245: 1.7471066647212253e-08
Position 2042: 1.316392012112655e-08
Position 270: 1.20460215000598e-08
Position 945: 8.811151859293917e-09
Position 2004: 7.129099846548707e-09
Position 1329: 6.4706571849338634e-09
Position 1532: 5.269826255817946e-09
Position 2017: 3.87249369769411e-09
Position 1556: 2.9521660263241356e-09
Position 1998: 2.4779293758494663e-09
Position 2008: 1.967033430850168e-09
Position 789: 1.4381809704596046e-09
Position 2035: 1.317590543770685e-09
Position 1203: 1.2723691191929025e-09
Position 221: 4.5338456369987464e-10
Position 197: 1.5004353231955412e-10
Position 218: 1.411137829871092e-10
Position 2021: 1.1010507175568345e-10
Position 1679: 6.7366318062300844e-12
Position 668: 1.6506613370372146e-12
Position 666: 9.178660141989082e-14
