Gene = ppk14
Position 1026: 9.53659910732717e-07
Position 1081: 6.935178024824652e-07
Position 1009: 6.750291010860919e-07
Position 295: 5.758687605737057e-07
Position 1579: 5.208935558227993e-07
Position 714: 4.666824084332695e-07
Position 613: 3.445275876406722e-07
Position 290: 1.4438675525837167e-07
Position 645: 1.1112900833751736e-07
Position 1598: 1.0848063307678576e-07
Position 1656: 8.044197809043171e-08
Position 1663: 4.647197235669268e-08
Position 1642: 3.837876933120227e-08
Position 1616: 1.1999111665582892e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 252: 0.8260444494084965
Position 939: 0.5868659016327801
Position 1579: 0.44154099678706105
Position 1021: 0.04880586694023233
Position 306: 0.046514487343908006
Position 920: 0.033406156060756094
Position 888: 0.020684197402681768
Position 395: 0.008113508411757306
Position 1299: 0.004459213367535092
Position 1628: 0.003881096294860719
Position 522: 0.0028724619972952535
Position 254: 0.0026165983666982563
Position 1329: 0.002459997691634273
Position 1602: 0.002429560177824641
Position 946: 0.0020577127480170725
Position 1067: 0.001925927947329165
Position 961: 0.001730525274481982
Position 610: 0.0011939979729170774
Position 1591: 0.0011149232369668742
Position 998: 0.0010501833314768847
Position 346: 0.0010282737241902934
Position 1248: 0.000988823586149768
Position 1433: 0.0006638477403262599
Position 479: 0.000606904082606865
Position 1422: 0.0005633376670033063
Position 1470: 0.0005085273401153487
Position 1473: 0.000436103868046849
Position 340: 0.00035406175417497114
Position 655: 0.00029028366118903496
Position 337: 0.00022561765604896638
Position 1398: 0.000146660060656343
Position 1663: 0.00011425346234986687
Position 907: 0.00010120191820992096
Position 899: 7.358131672475455e-05
Position 984: 6.77202957811386e-05
Position 902: 6.673950679074584e-05
Position 1407: 4.17987848234181e-05
Position 730: 2.7268825506408077e-05
Position 1296: 1.6363637898848353e-05
Position 659: 1.578003780966099e-05
Position 142: 1.2350145863750098e-05
Position 443: 1.1122920378104867e-05
Position 1706: 1.0311262765598144e-05
Position 1350: 9.993886862408973e-06
Position 824: 9.086090573602055e-06
Position 415: 8.615153616942473e-06
Position 1125: 6.311819719628285e-06
Position 1494: 5.520639490365132e-06
Position 1547: 5.358394612597385e-06
Position 845: 4.403065109405559e-06
Position 1368: 4.10395476606649e-06
Position 739: 3.5760043264222493e-06
Position 1170: 3.098863812519756e-06
Position 130: 2.8490407094967847e-06
Position 1095: 1.723799658689938e-06
Position 1131: 1.07420396643587e-06
Position 445: 1.0702659208482914e-06
Position 1134: 9.108742025349305e-07
Position 1167: 9.053582929690522e-07
Position 1443: 4.786476890486152e-07
Position 81: 4.411275220576121e-07
Position 1332: 4.186583313903675e-07
Position 96: 2.7397702220332917e-07
Position 1400: 2.3540853775285728e-07
Position 213: 2.151650910400888e-07
Position 1098: 2.1202508861694888e-07
Position 849: 2.0911837006646583e-07
Position 106: 1.9572804197034237e-07
Position 59: 1.2585175350545176e-07
Position 666: 1.163516170333369e-07
Position 621: 1.1487565407494491e-07
Position 1156: 7.498725247827505e-08
Position 832: 7.0943068298796e-08
Position 1161: 5.855020301255093e-08
Position 451: 5.034840655199064e-08
Position 1146: 4.5035520727180663e-08
Position 877: 4.0390457965218465e-08
Position 209: 3.773377423192049e-08
Position 754: 1.937223595183454e-08
Position 852: 1.234277737128082e-08
Position 639: 8.977926672404776e-09
Position 1683: 8.960902515571052e-09
Position 861: 8.571865290055513e-09
Position 799: 7.034245865166612e-09
Position 1044: 6.638378428999788e-09
Position 1101: 5.732004828467196e-09
Position 858: 3.537418923259961e-09
Position 1107: 1.0769246807089312e-09
Position 641: 8.057062431852221e-10
Position 746: 2.9527330694353136e-10
Position 1308: 2.0775375271038217e-10
Position 562: 2.0751307000038755e-10
Position 108: 1.6101983722175056e-10
Position 668: 3.275522469990198e-11
Position 1046: 1.3073644556792707e-11
Position 204: 4.337935311443284e-12
Position 783: 3.231102423812133e-12
Position 1445: 1.6688125104521563e-12
Position 1055: 1.9497917051425473e-15
Position 1103: 3.4272245721066917e-17
