Gene = Rcd7
Position 1571: 4.3550530338914554e-07
Position 794: 3.5685253175385084e-07
Position 1838: 1.7022945338883234e-07
Position 1854: 1.3399820724427542e-07
Position 2036: 1.2281557601880458e-07
Position 2066: 8.660756396885244e-08
Position 2069: 8.026897712654613e-08
Position 1997: 7.422677738752576e-08
Position 1359: 5.3258592716174215e-08
Position 1107: 3.18194097742361e-08
Position 1893: 2.9974424698791736e-08
Position 1031: 2.6384779136913122e-08
Position 1830: 2.391684803774835e-08
Position 1037: 2.022696098607516e-09
Position 2045: 7.760744967598346e-10
Position 2081: 5.853330596967818e-10
Position 2051: 1.0345787252006778e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1662: 0.9351586983475283
Position 1022: 0.6673630660507801
Position 1312: 0.44217580222775504
Position 1351: 0.3139909494429713
Position 1842: 0.11395334141388058
Position 1135: 0.10501972068014936
Position 572: 0.10265390205515439
Position 1287: 0.07574260209436609
Position 945: 0.027734092636135455
Position 1799: 0.025480817618848496
Position 1321: 0.02526090893198989
Position 597: 0.018093061898788586
Position 1167: 0.015068593243925843
Position 621: 0.010383037341588828
Position 1222: 0.008531439871023895
Position 1354: 0.006194339108400035
Position 681: 0.005123425418270426
Position 1826: 0.004878430123787064
Position 1668: 0.004243417554034422
Position 642: 0.004228538668667129
Position 1179: 0.002841257433669203
Position 1542: 0.002784441628538662
Position 1865: 0.00277207283199656
Position 1778: 0.002616476427389634
Position 1329: 0.0012196383370338543
Position 1742: 0.0011041106222748804
Position 1149: 0.0010875718958078286
Position 1200: 0.0008995812307206081
Position 503: 0.0005688201652619746
Position 1371: 0.0004884318520356688
Position 1512: 0.00039744475150986584
Position 1473: 0.000375293619530045
Position 63: 0.00034937100326181905
Position 66: 0.0003472382584993023
Position 1146: 0.00021555539352608453
Position 1695: 0.00018863465409372409
Position 478: 0.00017975572801951284
Position 1684: 0.00017914439582123408
Position 1697: 0.00014238175550471
Position 726: 0.0001025637625390022
Position 1521: 8.964715539362358e-05
Position 347: 8.558128321329486e-05
Position 2024: 8.109674559192179e-05
Position 664: 6.275203542008476e-05
Position 2002: 5.9569695047642764e-05
Position 2162: 5.864025991025236e-05
Position 702: 5.846404590646203e-05
Position 1703: 5.4475329379598814e-05
Position 627: 5.41057376571919e-05
Position 485: 5.2330140244183415e-05
Position 1368: 4.7273173573461315e-05
Position 1875: 4.23452218456877e-05
Position 1482: 3.90005238667065e-05
Position 1809: 3.657309575074166e-05
Position 123: 3.6145237435956815e-05
Position 817: 3.6010054594718905e-05
Position 612: 3.313567943285232e-05
Position 285: 2.692337708436439e-05
Position 153: 2.427424607069311e-05
Position 705: 1.94252366640871e-05
Position 183: 1.8671026546390626e-05
Position 1479: 1.855471368312784e-05
Position 1606: 1.6615378142049614e-05
Position 274: 1.514011336380569e-05
Position 1323: 1.4676805516920703e-05
Position 1431: 1.4371922182288713e-05
Position 1261: 9.082818770903296e-06
Position 711: 8.67080948716404e-06
Position 351: 8.55871372112316e-06
Position 2077: 8.523288387713782e-06
Position 729: 7.501703936479901e-06
Position 263: 7.273556646328691e-06
Position 1395: 5.8818746004770495e-06
Position 2019: 4.765532930004945e-06
Position 1443: 4.1758537938341366e-06
Position 1116: 3.2973427652506017e-06
Position 1265: 2.37284715510747e-06
Position 837: 2.286806987409965e-06
Position 161: 2.1647274830707138e-06
Position 1898: 2.152526624091552e-06
Position 1587: 1.6813588415662297e-06
Position 1410: 1.6161704125185594e-06
Position 448: 1.4424458808552578e-06
Position 396: 1.3361192514092053e-06
Position 2029: 1.0254352933563705e-06
Position 2132: 8.612930343993965e-07
Position 745: 7.03568468368115e-07
Position 648: 5.197486378413386e-07
Position 1491: 5.107801916302418e-07
Position 298: 4.5517001830830446e-07
Position 854: 4.533018467924192e-07
Position 382: 3.807570316174225e-07
Position 1414: 3.1627186816650207e-07
Position 822: 2.285365337745501e-07
Position 1992: 2.2437078713013008e-07
Position 1597: 2.087407225049811e-07
Position 2104: 2.0825070818889259e-07
Position 1392: 2.0766068476818708e-07
Position 444: 2.042305563464971e-07
Position 174: 1.938662892824865e-07
Position 1404: 1.6648877903129477e-07
Position 1877: 1.595983750774621e-07
Position 402: 1.5127775817578094e-07
Position 844: 1.391752419944438e-07
Position 1705: 1.3834790615330192e-07
Position 720: 1.2919159220098846e-07
Position 1389: 8.752381330321759e-08
Position 1419: 8.233576384137011e-08
Position 1905: 7.44281485728979e-08
Position 427: 7.05549667379616e-08
Position 459: 5.423163071463125e-08
Position 1811: 4.5465611633573336e-08
Position 167: 3.616177262185197e-08
Position 376: 3.251266485380569e-08
Position 85: 3.088448687930162e-08
Position 1611: 2.7499248042150844e-08
Position 163: 2.73052025928844e-08
Position 1976: 2.0896382726969372e-08
Position 439: 9.139468006334624e-09
Position 1557: 8.247703434666916e-09
Position 2142: 7.924933583814431e-09
Position 456: 4.478309066223276e-09
Position 1937: 4.031335369135438e-09
Position 2113: 2.7089155318119382e-09
Position 870: 2.348094381916195e-09
Position 2108: 2.2652886254864067e-09
Position 859: 1.913877228949982e-09
Position 717: 1.360421841152237e-09
Position 789: 8.33334130063612e-10
Position 863: 7.366746850274959e-10
Position 243: 2.453368619129534e-10
Position 1589: 1.1483530954614024e-10
Position 68: 4.471067095463575e-11
Position 2127: 1.2227396942721133e-11
Position 360: 1.0095098060435564e-11
Position 317: 2.61153539003036e-12
Position 753: 1.2829421125894306e-12
