Gene = Srp68
Position 208: 4.675611216942214e-10
Position 1083: 4.507871851305438e-10
Position 1173: 3.657785801618829e-10
Position 1882: 1.5147869527761888e-10
Position 633: 5.417322403001843e-11
Position 795: 2.407793257866672e-11
Position 954: 1.610531819471126e-11
Position 469: 3.9956081012172854e-12
Position 158: 3.2227684563750583e-12
Position 179: 2.8862867727708464e-12
Position 131: 2.664422128389962e-12
Position 667: 7.32546832010518e-13
Position 173: 4.579098069397766e-13
Position 1025: 3.115197657074634e-13
Position 149: 2.8096988497388063e-13
Position 175: 7.468690796382752e-15
