Gene = ppk13
Position 1669: 0.002434773857504012
Position 1952: 0.0011810455623745906
Position 827: 0.0009972133777563757
Position 1143: 0.0009699719316280264
Position 1101: 0.000761849001089086
Position 950: 0.0006905267560661552
Position 658: 0.0004981379707821266
Position 801: 0.00048070961010537123
Position 628: 0.0004162837922986576
Position 1273: 0.00040628445634991025
Position 1029: 0.00037779116563120514
Position 1336: 0.00037067401479428053
Position 716: 0.00036892551720270843
Position 649: 0.0003245662160318569
Position 1739: 0.0003234061543576803
Position 1543: 0.00031900515189986207
Position 1184: 0.00028874993204938964
Position 1561: 0.0002774044647731143
Position 1032: 0.0002659009396092787
Position 1141: 0.0002158099470205786
Position 269: 0.00021060986778761968
Position 1497: 0.00018856327755676595
Position 325: 0.00018172699949626014
Position 1313: 0.00018007695935746027
Position 1098: 0.00017822758982332396
Position 1935: 0.00015124127713170721
Position 1748: 0.00014908967509755648
Position 1445: 0.000134672673321389
Position 1279: 0.00012392692782748293
Position 1133: 0.00011723129384363019
Position 1265: 9.621945143313223e-05
Position 1205: 9.423167550129674e-05
Position 469: 7.568395118493098e-05
Position 676: 6.22885170879678e-05
Position 1295: 5.813232078072591e-05
Position 518: 5.390576612367094e-05
Position 1194: 5.0414748130829336e-05
Position 1220: 4.6222815346311896e-05
Position 904: 3.694597083430552e-05
Position 1126: 3.0180104740722245e-05
Position 1547: 2.8444090236885036e-05
Position 1943: 2.815080365439076e-05
Position 1680: 2.0105416321078883e-05
Position 339: 1.964238772353851e-05
Position 1581: 1.8571413451639664e-05
Position 884: 1.817359213089664e-05
Position 1460: 1.7689280662097624e-05
Position 1210: 1.6933112975639052e-05
Position 1527: 1.6340408703834556e-05
Position 1932: 1.481493877379525e-05
Position 835: 1.2548780106789809e-05
Position 284: 1.223654228431494e-05
Position 1839: 1.209166629294504e-05
Position 894: 1.1983687335099574e-05
Position 1841: 1.1523112736330572e-05
Position 1635: 5.558178813135398e-06
Position 1382: 4.364212390872463e-06
Position 174: 3.632756294217039e-06
Position 1412: 3.4449916427195062e-06
Position 1614: 2.955304497589957e-06
Position 1907: 2.897401094623377e-06
Position 1821: 2.7640616146729823e-06
Position 1116: 2.0915889109921282e-06
Position 1304: 1.872627296211142e-06
Position 531: 1.6130480959621512e-06
Position 1391: 1.0432430849562617e-06
Position 1806: 1.033082218492308e-06
Position 1569: 8.846897718265843e-07
Position 480: 7.54687208150867e-07
Position 1244: 5.509793000135098e-07
Position 1196: 4.999094025445079e-07
Position 358: 3.2627259360577356e-07
Position 472: 3.000552897838632e-07
Position 360: 2.5572218641275784e-07
Position 197: 2.481491981964948e-07
Position 87: 2.3771847802605862e-07
Position 1113: 1.9997330894566717e-07
Position 411: 1.9312176040382286e-07
Position 1222: 1.7887345019781156e-07
Position 1852: 1.6648854709200146e-07
Position 682: 1.5521590573498513e-07
Position 864: 1.1789993415857906e-07
Position 90: 9.310217726059277e-08
Position 1606: 6.857764575531535e-08
Position 901: 5.0992449206149395e-08
Position 538: 4.2274353253011734e-08
Position 484: 3.420548669349561e-08
Position 103: 3.0230035363565435e-08
Position 255: 2.009141749769845e-08
Position 188: 1.8022214676425553e-08
Position 397: 1.570899021869706e-08
Position 1319: 6.943271100903374e-09
Position 184: 4.233993753924582e-09
Position 111: 1.8479753971695648e-09
Position 1643: 1.309662283167336e-09
Position 95: 1.1944627716247006e-10
Position 1758: 9.588966488572836e-11
Position 372: 6.111467092460736e-11
Position 115: 2.220597775897535e-11
Position 541: 1.1783639748148008e-11
Position 376: 1.3475754486337115e-12
Position 113: 3.625375661885016e-16
