Gene = RP11-96L14.7
Position 1870: 6.873890476887218e-06
Position 855: 6.270044348593116e-06
Position 1829: 6.2686179939528985e-06
Position 515: 5.887709868401824e-06
Position 644: 5.874962114467091e-06
Position 881: 5.733051646958811e-06
Position 1660: 5.662088993055498e-06
Position 743: 5.451882062080117e-06
Position 884: 4.61354276695875e-06
Position 991: 4.5470543899995096e-06
Position 523: 4.027651232706448e-06
Position 909: 3.93684007681841e-06
Position 642: 3.822171112408415e-06
Position 345: 3.6433784185633747e-06
Position 1876: 3.205327609627286e-06
Position 1799: 3.1079709704322164e-06
Position 822: 3.0317922762271326e-06
Position 915: 2.9292798849812457e-06
Position 930: 2.5213771612280875e-06
Position 947: 2.48118121315058e-06
Position 814: 2.4511575560099875e-06
Position 1507: 2.320558927588557e-06
Position 537: 2.31427155141646e-06
Position 993: 2.191244593619934e-06
Position 1453: 2.005768730234005e-06
Position 143: 1.8396702326966509e-06
Position 1425: 1.3066164561533137e-06
Position 1873: 1.0510097658736551e-06
Position 2029: 9.89655275664668e-07
Position 1253: 7.104538956950238e-07
Position 936: 6.968598366727518e-07
Position 334: 6.576211007772804e-07
Position 1444: 5.807223406242353e-07
Position 887: 5.39459906390652e-07
Position 829: 4.939513224195613e-07
Position 833: 4.804869333575255e-07
Position 835: 4.2335594384988057e-07
Position 1881: 3.848894787835675e-07
Position 824: 3.542304784914606e-07
Position 338: 3.406146280387962e-07
Position 942: 2.5947260586534676e-07
Position 839: 2.3649247057143713e-07
Position 1428: 2.1681388866633532e-07
Position 1275: 2.1622295016370592e-07
Position 1422: 1.9832764943253568e-07
Position 1288: 1.4414341196831491e-07
Position 1430: 1.208868223826229e-07
Position 892: 5.3415891607577985e-08
Position 1290: 4.665903937062428e-08
Position 1437: 3.200940272955312e-08
Position 209: 2.7067810509963763e-08
Position 1268: 2.170929787267441e-08
Position 503: 1.992152627994213e-08
Position 1897: 1.589041373749257e-08
Position 681: 1.4365706305194411e-08
Position 1885: 1.1255929915597816e-08
Position 1434: 9.917213126457768e-09
Position 845: 6.436875360771142e-09
Position 889: 3.0870181092096045e-09
Position 852: 1.794348942914746e-10
