Gene = METTL18
Position 1401: 4.795827583525297e-08
Position 1948: 4.324879836934934e-08
Position 1223: 3.497166012559872e-08
Position 1580: 3.180111553278577e-08
Position 14: 2.5049189058147537e-08
Position 570: 2.3468124880458325e-08
Position 1474: 1.2751879760225623e-08
Position 2014: 1.2591782719650076e-08
Position 1979: 3.625900548970652e-09
Position 1832: 3.084797893350176e-09
Position 2029: 2.956075590312648e-09
Position 1993: 2.4384225315436392e-09
Position 1946: 6.977502038329069e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 791: 0.9122931759060025
Position 579: 0.05736377814849391
Position 1471: 0.024653330568888503
Position 612: 0.012013596747977634
Position 363: 0.010141698505805282
Position 2007: 0.010023813734884035
Position 1984: 0.009247890600293197
Position 1873: 0.007214554191835355
Position 279: 0.005074275054341509
Position 409: 0.004258481093480266
Position 533: 0.0039674256393823
Position 1687: 0.0037218594414956427
Position 1021: 0.003287210272573932
Position 729: 0.003244371329698746
Position 1891: 0.00314365124357863
Position 1164: 0.0030838931872857094
Position 1055: 0.0026868671377496224
Position 1588: 0.0025764178832043154
Position 918: 0.002562778988036824
Position 1708: 0.0024248021782730302
Position 1642: 0.002012847059308164
Position 1536: 0.0019553115778166417
Position 1690: 0.001537276128190242
Position 793: 0.0014928400030669868
Position 1961: 0.0013110653702398261
Position 2010: 0.0012548834403510378
Position 179: 0.0010579485883588082
Position 338: 0.0010369402814465617
Position 947: 0.0009069254755602631
Position 1925: 0.0008970363840102185
Position 1714: 0.0007445062092277329
Position 1005: 0.0006494855822985649
Position 1201: 0.0006267262420115266
Position 1087: 0.0004852214828775083
Position 1057: 0.0004631803926279075
Position 1213: 0.00043832868377464556
Position 1144: 0.00033932014989948497
Position 413: 0.00032173638551875444
Position 2148: 0.00029818045660607445
Position 1219: 0.00029370918581724296
Position 971: 0.00028068397243993375
Position 1024: 0.00027751859386382713
Position 438: 0.00027430804449076314
Position 2100: 0.00025297816732637395
Position 990: 0.000193612074663948
Position 1914: 0.0001890942919088975
Position 1669: 0.00017952735850209316
Position 1990: 0.0001783497420988313
Position 1735: 0.00012232936132900937
Position 950: 9.974690274665037e-05
Position 667: 8.94988788297913e-05
Position 1652: 8.632871367316481e-05
Position 1597: 8.500616404324231e-05
Position 234: 7.830465354083434e-05
Position 199: 7.473658881070294e-05
Position 1237: 7.435463791751537e-05
Position 1614: 6.345195231723486e-05
Position 313: 6.184878469611144e-05
Position 1966: 5.156799356875782e-05
Position 433: 4.3527328551709824e-05
Position 1564: 4.280699140831006e-05
Position 1185: 4.2615397347936534e-05
Position 868: 4.1459913328591404e-05
Position 1901: 3.957404431500416e-05
Position 992: 3.700051679628456e-05
Position 1232: 3.6511921020612156e-05
Position 1408: 3.498193813444087e-05
Position 2151: 3.493689049511901e-05
Position 416: 3.3324004175828304e-05
Position 2127: 2.450878880701837e-05
Position 2065: 2.2592544961807766e-05
Position 467: 2.1867438884123298e-05
Position 1368: 1.874217958624715e-05
Position 1315: 1.2402855243184844e-05
Position 1360: 1.2176049653925843e-05
Position 1618: 1.0734893143713643e-05
Position 1102: 1.0598054648032951e-05
Position 1751: 1.0079112253314863e-05
Position 1934: 9.417064784305141e-06
Position 471: 8.481676231775241e-06
Position 1223: 8.115914988346194e-06
Position 914: 7.664709866569143e-06
Position 2037: 7.2199376885069615e-06
Position 1627: 6.9063524522290305e-06
Position 1096: 6.089487733381562e-06
Position 805: 5.008517821097249e-06
Position 1063: 4.859223187873777e-06
Position 1089: 4.835937826669551e-06
Position 956: 4.742457052324762e-06
Position 207: 4.22125428251492e-06
Position 827: 3.6601789170776888e-06
Position 2042: 3.6322175546604185e-06
Position 1432: 3.469316306223608e-06
Position 1241: 3.2743073714639884e-06
Position 1275: 3.2164482681543662e-06
Position 2017: 3.146035551793265e-06
Position 673: 2.914298980448181e-06
Position 1384: 2.8231669683101445e-06
Position 1244: 2.750811172118287e-06
Position 1250: 2.7306175501040047e-06
Position 1387: 2.614475631281059e-06
Position 807: 2.57182508188915e-06
Position 1482: 2.5245076807149437e-06
Position 1731: 2.500023799981313e-06
Position 1818: 2.463176472340757e-06
Position 1543: 2.4051981321670623e-06
Position 116: 1.8036844346666457e-06
Position 1486: 1.670149957936181e-06
Position 1745: 1.449418784487168e-06
Position 692: 1.37378450537405e-06
Position 308: 1.331375973071552e-06
Position 877: 1.22548052001128e-06
Position 1800: 1.2130029197757617e-06
Position 1326: 1.1350314627865573e-06
Position 2020: 1.1111363650462217e-06
Position 676: 1.0751779927973815e-06
Position 1832: 1.0726685708593294e-06
Position 1130: 1.0561860511185764e-06
Position 1442: 1.0092290110162206e-06
Position 1288: 8.598862703436067e-07
Position 1829: 8.134140456372946e-07
Position 1377: 7.498377318883139e-07
Position 1120: 7.326626635480306e-07
Position 1410: 7.040077469455676e-07
Position 1348: 7.036018397140235e-07
Position 815: 5.57445858230737e-07
Position 1423: 5.351650265966238e-07
Position 1809: 5.205103932691036e-07
Position 540: 5.0052603892849e-07
Position 2073: 4.4444076585814946e-07
Position 1342: 4.3637050135747337e-07
Position 1124: 4.3142105608700564e-07
Position 879: 4.0905876505901147e-07
Position 482: 3.059013748619479e-07
Position 96: 3.0403607230724787e-07
Position 1106: 2.8936586180275094e-07
Position 160: 2.8452263212527535e-07
Position 1323: 2.5308561987207917e-07
Position 1297: 2.2546895260252776e-07
Position 1122: 1.4986167970046006e-07
Position 2024: 1.4043479546895735e-07
Position 623: 1.0536138749082523e-07
Position 1117: 9.488207963832963e-08
Position 2075: 8.61421842760751e-08
Position 137: 5.943870693413339e-08
Position 125: 5.641292466775204e-08
Position 1114: 5.490639792281035e-08
Position 489: 5.287331136932723e-08
Position 1260: 5.1866126248967583e-08
Position 1286: 4.7675982653010856e-08
Position 478: 4.681367415090839e-08
Position 421: 4.463362634896871e-08
Position 132: 2.501005323457973e-08
Position 1762: 2.4509603748715932e-08
Position 112: 2.355846125661823e-08
Position 1333: 2.3057072679118948e-08
Position 1299: 2.1286911560620408e-08
Position 696: 1.725569027274621e-08
Position 140: 1.2966958260123488e-08
Position 486: 1.2654938146613454e-08
Position 493: 7.452965139656304e-09
Position 2026: 3.4868119819711003e-09
Position 147: 9.089188032520373e-10
Position 144: 3.737232109057937e-10
Position 82: 7.059481962290202e-14
