Gene = NIT1
Position 2005: 0.8787364263618315
Position 684: 0.8140296440986927
Position 1032: 0.7926981621363903
Position 1717: 0.7824521546469303
Position 2397: 0.5632017378256678
Position 2569: 0.25786282519493636
Position 258: 0.22513301468762445
Position 1223: 0.04833754144027993
Position 1093: 0.045878350340075695
Position 974: 0.045675011737197596
Position 2430: 0.04030098772836071
Position 2589: 0.030719915643608552
Position 2616: 0.02988533340539042
Position 2803: 0.01787713191181188
Position 1192: 0.016867687079696745
Position 2200: 0.015491799284096362
Position 714: 0.01477212989820371
Position 1762: 0.014169834213202677
Position 702: 0.012943198769215663
Position 2548: 0.011099111226345127
Position 1605: 0.010821704486703648
Position 2747: 0.009532511654348971
Position 1967: 0.008054688285810766
Position 2288: 0.007677176377762132
Position 805: 0.006869276068476647
Position 2265: 0.006295132769315271
Position 1349: 0.004435864821953373
Position 1038: 0.003967368109382991
Position 2541: 0.0034758719260093523
Position 2015: 0.0033945911192657255
Position 2725: 0.003024274642308792
Position 2686: 0.002851762704747122
Position 2066: 0.002789446162700193
Position 2246: 0.0027545878198956945
Position 1739: 0.0025301766662057
Position 596: 0.0024241149434500926
Position 533: 0.0023002861504264225
Position 2096: 0.0022823883790744105
Position 1972: 0.002132536452692491
Position 1951: 0.001820661914141541
Position 2375: 0.0016704851877188524
Position 2440: 0.0013380983387843153
Position 1764: 0.0011847747460160837
Position 2743: 0.0010347820872186207
Position 2114: 0.0010010534332338123
Position 583: 0.0009573459750397164
Position 649: 0.0008423277208784975
Position 569: 0.0007708533094061686
Position 300: 0.0007387978945504303
Position 652: 0.0007314325617608599
Position 1629: 0.000722786354032637
Position 2521: 0.0006041105142750994
Position 2776: 0.0005803488501499588
Position 2446: 0.0005125327761239339
Position 2624: 0.00047699066693482605
Position 1723: 0.00046270844490486457
Position 897: 0.0004610247376105186
Position 1817: 0.00035373874335721376
Position 843: 0.00034371483299001454
Position 1225: 0.000299032346852696
Position 1669: 0.0002655147860172338
Position 2449: 0.0002597657304878798
Position 1612: 0.00024228983217205568
Position 1332: 0.00023656845116362094
Position 2665: 0.0002348057838979109
Position 1447: 0.00022085848256665495
Position 552: 0.00018940346963868167
Position 2754: 0.00018001285053482078
Position 2159: 0.00017020959419434439
Position 334: 0.0001681430528270527
Position 2885: 0.00016790548333200293
Position 2912: 0.00016404947908921463
Position 761: 0.00015759476049486475
Position 1109: 0.00015724971016777535
Position 1562: 0.00015197240068524784
Position 855: 0.00013955518537591156
Position 2932: 0.00013380764204860607
Position 313: 0.00011416530931405943
Position 1726: 0.00011058710467496755
Position 1846: 0.0001063969227862574
Position 1662: 8.979556802225433e-05
Position 383: 8.697008969762158e-05
Position 2475: 8.209417888925995e-05
Position 1771: 7.888711737724934e-05
Position 1969: 7.704837819679678e-05
Position 2865: 7.430448817700355e-05
Position 1009: 7.357991177319856e-05
Position 1743: 7.266346138420109e-05
Position 2760: 6.831442072350741e-05
Position 1636: 6.708071903681602e-05
Position 1506: 6.613651121067041e-05
Position 1793: 6.594435767998889e-05
Position 1665: 6.256350410016587e-05
Position 330: 6.0024993150772816e-05
Position 604: 5.35654520192005e-05
Position 428: 5.248498015245137e-05
Position 921: 5.097561471611495e-05
Position 2495: 4.937865364780628e-05
Position 1904: 4.812990734709727e-05
Position 819: 4.414155470274162e-05
Position 2852: 4.0927010188165825e-05
Position 2721: 4.086511832664059e-05
Position 775: 4.057788962071849e-05
Position 888: 4.028078392827634e-05
Position 1988: 3.960570299722078e-05
Position 1161: 3.9360212751683054e-05
Position 1040: 3.7161998490366484e-05
Position 2317: 3.6296900180422546e-05
Position 2847: 3.495742513151384e-05
Position 1268: 3.484904322074683e-05
Position 2821: 3.389322718582124e-05
Position 1391: 3.24001602973927e-05
Position 2304: 3.176824184024694e-05
Position 1776: 3.1138610837041605e-05
Position 355: 3.0608109675584325e-05
Position 564: 2.7885042973310445e-05
Position 1835: 2.674772993659266e-05
Position 145: 2.2275151103206745e-05
Position 2859: 1.9671273519162033e-05
Position 262: 1.9215902230552237e-05
Position 2681: 1.921550721641678e-05
Position 1468: 1.9046042432531383e-05
Position 1457: 1.9020969962762342e-05
Position 1976: 1.834656844391143e-05
Position 2479: 1.8264291318332687e-05
Position 339: 1.641393224868341e-05
Position 2506: 1.5732145577686266e-05
Position 1907: 1.4751260378207165e-05
Position 2454: 1.4634299828264573e-05
Position 618: 1.4190291853466936e-05
Position 280: 1.368400165285518e-05
Position 1843: 1.3678479083128719e-05
Position 2472: 1.3124443615545726e-05
Position 1689: 1.1949120467185352e-05
Position 1120: 1.0658878875773324e-05
Position 1279: 1.0391808333980745e-05
Position 1114: 9.834339953281213e-06
Position 2075: 8.862411667163104e-06
Position 2274: 8.842259038358703e-06
Position 388: 7.535657868592836e-06
Position 2869: 6.5091992376831905e-06
Position 2072: 6.433423293916079e-06
Position 1141: 5.776074499585996e-06
Position 780: 5.624926536541084e-06
Position 367: 4.7844178459865305e-06
Position 1533: 4.683807135113785e-06
Position 632: 4.683114646437286e-06
Position 1909: 4.444675336336464e-06
Position 935: 4.313500061731563e-06
Position 1824: 3.545270909231442e-06
Position 1361: 3.393456354436547e-06
Position 2136: 3.3012940930516365e-06
Position 858: 3.280784856559092e-06
Position 479: 3.0456066311086906e-06
Position 1153: 2.957019309004693e-06
Position 1363: 2.900291267024494e-06
Position 939: 2.7272250090905164e-06
Position 1673: 2.558975147536862e-06
Position 1287: 2.523126617744614e-06
Position 1294: 2.3773888183293253e-06
Position 2836: 2.3716433841395297e-06
Position 1681: 2.352892052408679e-06
Position 1356: 2.1687239333286636e-06
Position 1151: 2.1206098050372584e-06
Position 1885: 2.0796380657230856e-06
Position 1316: 1.8077341643779718e-06
Position 2922: 1.8014665980778252e-06
Position 2477: 1.6200009385441966e-06
Position 1985: 1.618219053948428e-06
Position 348: 1.458275302374479e-06
Position 944: 1.3677054968003035e-06
Position 435: 1.3361888721613715e-06
Position 554: 1.1977403843814388e-06
Position 849: 1.1824198594438777e-06
Position 827: 1.1262060819828333e-06
Position 444: 1.0608579188719462e-06
Position 1377: 1.005749575246589e-06
Position 271: 9.61538594617729e-07
Position 2929: 9.509423487001729e-07
Position 360: 9.488157052791369e-07
Position 278: 9.176004964972868e-07
Position 1571: 7.383273828931154e-07
Position 430: 7.165038636575788e-07
Position 397: 7.052274807554334e-07
Position 2120: 6.591335402178492e-07
Position 923: 6.186668624657963e-07
Position 1302: 4.911623559617563e-07
Position 466: 4.779810907020983e-07
Position 2131: 4.7560834006124823e-07
Position 1873: 4.263167724844203e-07
Position 1925: 4.1758915303887433e-07
Position 622: 3.8196207077095875e-07
Position 365: 3.747413673128947e-07
Position 437: 3.1480492861704817e-07
Position 1370: 2.939584538572455e-07
Position 611: 2.7253041240248113e-07
Position 1474: 2.2440750981105877e-07
Position 1373: 2.2266849583931906e-07
Position 276: 2.029400778653126e-07
Position 490: 1.8805204195490644e-07
Position 2077: 1.7576387260893812e-07
Position 624: 1.5991643855275543e-07
Position 615: 1.584393976913277e-07
Position 2483: 1.3702067546126728e-07
Position 1511: 1.1639275747452807e-07
Position 1914: 1.1090165544885916e-07
Position 210: 1.0073543859530364e-07
Position 1867: 9.396588044074937e-08
Position 1382: 8.565869582014033e-08
Position 455: 7.943376833220042e-08
Position 1312: 7.469509525261334e-08
Position 1929: 7.370740445130365e-08
Position 1927: 6.621782927446205e-08
Position 147: 5.437855124494616e-08
Position 1851: 5.078823886277031e-08
Position 165: 4.665817760492591e-08
Position 203: 4.091997414108541e-08
Position 1918: 3.997947022224322e-08
Position 1384: 3.6553772951512944e-08
Position 1465: 2.781879803942967e-08
Position 1306: 2.7616695750816e-08
Position 163: 1.7136573328369116e-08
Position 492: 1.7077799959744403e-08
Position 613: 1.4835392088193053e-08
Position 363: 1.3967679417852295e-08
Position 1855: 1.1132999188013413e-08
Position 1877: 5.2182698556769405e-09
Position 487: 5.14317438199621e-09
Position 1310: 4.578213504254327e-09
Position 173: 2.0445002016183513e-09
Position 190: 1.797976318694434e-09
Position 1858: 3.00464170626803e-10
Position 1516: 4.0165970551436125e-11
