Gene = RP11-195F19.5
Position 1805: 6.997341508964844e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 675: 0.8944276929272359
Position 1822: 0.1435045779072731
Position 858: 0.09626670961516645
Position 1534: 0.0870290547101334
Position 368: 0.07113383686135165
Position 972: 0.027365083306013643
Position 1443: 0.014752508470140108
Position 1111: 0.009051153243000442
Position 371: 0.008322387670523665
Position 840: 0.00778299553322768
Position 943: 0.007758765496917568
Position 205: 0.00572201483810864
Position 165: 0.005566193144048057
Position 880: 0.004795634048227499
Position 1648: 0.004593140418457473
Position 1585: 0.004084152324934605
Position 1471: 0.003829601156148289
Position 995: 0.0029717010918752507
Position 921: 0.0025781992043134075
Position 1286: 0.0024559611597047034
Position 991: 0.0019376515426204881
Position 1160: 0.0015339599592838517
Position 386: 0.0014471356968547516
Position 1069: 0.0014125849555285319
Position 1348: 0.0013978306280123265
Position 1345: 0.0013145545719023917
Position 1773: 0.0009773490751388962
Position 1149: 0.0008889247841811367
Position 1129: 0.0007237524505029219
Position 818: 0.0006726141193266273
Position 1537: 0.0006342434686046542
Position 1799: 0.0005574833074367524
Position 1243: 0.0003502959811189167
Position 1282: 0.0003465748553736176
Position 1410: 0.0003157997833803013
Position 883: 0.00031042527795040816
Position 270: 0.00029571849180200726
Position 1609: 0.00028540198999297075
Position 1839: 0.0002751122489136186
Position 224: 0.00026075940881943875
Position 1297: 0.0002013710437448917
Position 523: 0.00019150350994807987
Position 1022: 0.0001862035846538939
Position 1844: 0.000167868124195593
Position 1483: 0.00015492801660792858
Position 1652: 0.0001529774044009253
Position 567: 0.00014839087765126057
Position 1394: 0.000140623348605013
Position 1759: 0.0001405606270760003
Position 1780: 0.00012065683901600377
Position 726: 0.00011878718676586619
Position 1488: 0.00010759981348085451
Position 1307: 8.741200889580426e-05
Position 1229: 8.227525877438821e-05
Position 1671: 7.897569164425173e-05
Position 1166: 7.598039980618103e-05
Position 336: 7.327465809852364e-05
Position 1732: 7.28725809476794e-05
Position 1009: 7.241755535322117e-05
Position 597: 6.875566944359714e-05
Position 537: 5.90729440680173e-05
Position 1350: 5.801749731726977e-05
Position 1686: 5.405667703533805e-05
Position 1412: 4.689586969143487e-05
Position 553: 3.521496906747385e-05
Position 1363: 3.244051108958034e-05
Position 1245: 3.0307816903216994e-05
Position 1539: 2.991166945934939e-05
Position 1397: 2.8369572409482246e-05
Position 252: 2.5879459680732878e-05
Position 276: 2.4438685692545162e-05
Position 999: 2.4257710470726435e-05
Position 1415: 2.2471737634722054e-05
Position 1622: 2.1238598308489374e-05
Position 1378: 2.0966619027967082e-05
Position 1513: 2.0624321989911155e-05
Position 877: 2.0604209368279835e-05
Position 102: 1.9630388465680342e-05
Position 1778: 1.796096124686828e-05
Position 174: 1.6271783681252214e-05
Position 1074: 1.5899437187458803e-05
Position 730: 1.5688977636918194e-05
Position 1675: 1.457368227463538e-05
Position 296: 1.320043800443253e-05
Position 321: 1.295242028667927e-05
Position 1356: 1.221821039380041e-05
Position 613: 1.1968393022770498e-05
Position 1504: 1.1712405057932775e-05
Position 620: 1.0922379408839713e-05
Position 1692: 9.137245680221385e-06
Position 1386: 8.514149075853211e-06
Position 1665: 7.934582617447802e-06
Position 1545: 7.916834405199488e-06
Position 1872: 7.0992572795420635e-06
Position 308: 6.131467834209581e-06
Position 1325: 5.670469207216516e-06
Position 735: 4.761314120349809e-06
Position 1516: 4.714350313607424e-06
Position 119: 4.53448372170802e-06
Position 403: 4.328205040029093e-06
Position 899: 2.4751266533025587e-06
Position 318: 2.221880350217094e-06
Position 786: 2.111811790249411e-06
Position 909: 2.0702863375417748e-06
Position 1738: 1.8636379143614778e-06
Position 1849: 1.823852840494101e-06
Position 1713: 1.7623916521881066e-06
Position 1490: 1.4012598923079346e-06
Position 1741: 1.1933198842362601e-06
Position 529: 1.1820593616791016e-06
Position 569: 1.1645505682324496e-06
Position 406: 1.0139103695686708e-06
Position 1616: 1.0123692199306091e-06
Position 425: 9.680468841639018e-07
Position 513: 9.06400352548637e-07
Position 557: 7.51931785009159e-07
Position 626: 7.206427515263191e-07
Position 381: 6.227522675745161e-07
Position 1698: 5.040325849125374e-07
Position 889: 3.591230361298601e-07
Position 1854: 3.135086698929631e-07
Position 1702: 2.8542931672599786e-07
Position 1865: 2.3347811036076628e-07
Position 1858: 2.1175210465805234e-07
Position 580: 1.7462152841200585e-07
Position 431: 1.7393648636353224e-07
Position 71: 1.515763625593679e-07
Position 1756: 1.1228865588880239e-07
Position 471: 8.384647236904618e-08
Position 413: 6.763208146767958e-08
Position 286: 6.394471869569293e-08
Position 1380: 5.962944231332217e-08
Position 740: 5.947151997510329e-08
Position 743: 5.0513777230508704e-08
Position 1877: 3.5212466793170705e-08
Position 1704: 2.5480058691219145e-08
Position 794: 2.0999094430784958e-08
Position 464: 1.5612895205462663e-08
Position 81: 1.2966079694384103e-08
Position 434: 1.274563432851008e-08
Position 437: 9.197398551894793e-09
Position 498: 2.525040409812301e-09
Position 461: 1.0341836474255223e-09
Position 491: 9.565925920809239e-10
Position 441: 9.44921116459345e-10
Position 446: 5.291261101917824e-11
