Gene = NDUFA2
Position 800: 4.988072711566967e-08
Position 1780: 4.257643191479897e-08
Position 255: 2.3893786389963874e-08
Position 513: 2.3882547861454723e-08
Position 1397: 2.0570121468512433e-08
Position 1394: 1.9816501153837804e-08
Position 229: 1.8487006039128545e-08
Position 1778: 1.2880736244242466e-08
Position 805: 6.502823596363381e-09
Position 1742: 5.0328449392911375e-09
Position 302: 4.9587880807599835e-09
Position 1456: 4.226825685361182e-09
Position 575: 3.955990116388864e-09
Position 226: 3.869194101013166e-09
Position 112: 3.74410257355567e-09
Position 547: 2.877430357131465e-09
Position 1708: 2.5479012934350193e-09
Position 809: 2.4589317774158414e-09
Position 1703: 2.1131129451450996e-09
Position 534: 1.6064253730739653e-09
Position 322: 9.865200693965278e-10
Position 802: 9.124760615578129e-10
Position 1408: 7.582148966359794e-10
Position 591: 6.40667324298551e-10
Position 586: 3.4971968932711584e-10
Position 588: 2.4195852159272353e-10
Position 583: 4.177166265794843e-11
Position 307: 1.2458076407712673e-11
Position 865: 1.170362346706567e-11
Position 86: 3.703605996665117e-12
