Gene = GUCA2A
Position 229: 1.160188947447814e-05
Position 1143: 9.091890042103517e-06
Position 421: 8.255853176661438e-06
Position 1296: 7.3961309839980645e-06
Position 1854: 7.126069405948993e-06
Position 1442: 6.562525051254625e-06
Position 332: 6.3133525779064775e-06
Position 1284: 5.080460942783169e-06
Position 916: 4.925900254307834e-06
Position 1299: 4.710943644313651e-06
Position 601: 4.351718014431748e-06
Position 1060: 4.2055947851543794e-06
Position 1164: 4.137632204154228e-06
Position 1308: 4.036913430533401e-06
Position 1644: 4.021193423591382e-06
Position 153: 3.710413000675141e-06
Position 1930: 2.6312871747889027e-06
Position 1146: 2.5812681900423705e-06
Position 1173: 2.534164574935572e-06
Position 1619: 2.421333564372647e-06
Position 406: 2.4028019809753102e-06
Position 1962: 2.2385510392248784e-06
Position 1933: 2.1355988886313006e-06
Position 739: 2.11203391742278e-06
Position 1707: 2.079412232842166e-06
Position 1269: 2.077596414892206e-06
Position 149: 2.0565698331980936e-06
Position 743: 1.6451199021575305e-06
Position 1017: 1.6326839517150194e-06
Position 694: 1.4783655285361115e-06
Position 1067: 1.4616080329052326e-06
Position 1074: 1.1224438281070635e-06
Position 1323: 9.357433247962177e-07
Position 926: 7.787434275121274e-07
Position 488: 7.604802646340828e-07
Position 288: 4.146279397669521e-07
Position 1153: 3.3596179859073063e-07
Position 1627: 1.7586451753508465e-07
Position 1310: 1.7333094741720894e-07
Position 276: 1.6880443459888146e-07
Position 650: 1.6255723224938043e-07
Position 286: 1.5701176052873923e-07
Position 1761: 1.3785330142528716e-07
Position 315: 1.3250811178769412e-07
Position 1945: 7.768885638202097e-08
Position 1064: 6.67562365335895e-08
Position 127: 4.465243036594617e-08
Position 1629: 4.3988448548919404e-08
Position 281: 2.7553251371214948e-08
Position 433: 1.5210790658106092e-08
Position 109: 1.0659086717094861e-08
Position 134: 9.282623146352343e-09
Position 1320: 4.93472034870809e-10
