Gene = AL929472.1
Position 342: 0.1289196207847062
Position 490: 0.1286585211586922
Position 1481: 0.06665864152892141
Position 1312: 0.05030855958502814
Position 973: 0.0388957009290204
Position 443: 0.027853809652551957
Position 1495: 0.0275404630863997
Position 1560: 0.01823251347699306
Position 1402: 0.016580666244912553
Position 542: 0.01640228659880919
Position 1122: 0.015015053718921197
Position 1231: 0.01463027435341664
Position 1262: 0.012495433007772736
Position 1167: 0.009417383720466006
Position 247: 0.007966653629554073
Position 586: 0.007884047056233034
Position 1074: 0.007236984756943173
Position 1063: 0.005843208691246502
Position 987: 0.005325699435064168
Position 1336: 0.003274591153929793
Position 1428: 0.0029999152815495395
Position 1211: 0.002845096525502954
Position 1623: 0.0023841930339849014
Position 1404: 0.0016810132528390156
Position 1007: 0.0014636662967110476
Position 1105: 0.001211749962092168
Position 1187: 0.0011808396539313539
Position 1454: 0.0011309033131634589
Position 559: 0.0008691222121318034
Position 1288: 0.000650863023380745
Position 359: 0.0006179141446874486
Position 254: 0.0005253807327448171
Position 1380: 0.0004172187311217092
Position 1238: 0.0002949232165791977
Position 997: 0.00021558246074600688
Position 810: 0.00021512858875648752
Position 1576: 0.00020838525087949657
Position 910: 0.00019740687772265312
Position 709: 0.00018382089834715354
Position 310: 0.0001623655188072416
Position 603: 0.00013549279877493947
Position 1590: 0.0001345353647627104
Position 352: 0.00012527259854667937
Position 1643: 0.00012253313680241594
Position 562: 0.00011672315645555007
Position 916: 9.216463822888e-05
Position 1040: 8.8630568666947e-05
Position 1244: 8.776404116686914e-05
Position 693: 8.208728506896326e-05
Position 1050: 8.1690459809907e-05
Position 274: 7.126150135043933e-05
Position 768: 6.74666868023329e-05
Position 1348: 6.738157650391719e-05
Position 822: 6.498307689698536e-05
Position 1012: 6.362542778372576e-05
Position 890: 6.175469454481536e-05
Position 553: 5.485884959428904e-05
Position 774: 5.154850214058776e-05
Position 1274: 4.805676249688629e-05
Position 923: 4.680995857539723e-05
Position 1629: 4.612648311036156e-05
Position 746: 4.326165983630036e-05
Position 719: 4.26475233018859e-05
Position 1218: 3.854934186970985e-05
Position 742: 3.374932388673754e-05
Position 725: 2.9113005781537593e-05
Position 498: 2.7202031046099378e-05
Position 387: 1.89595961712754e-05
Position 1044: 1.7393620528649282e-05
Position 899: 1.2680794511793188e-05
Position 1319: 1.1553606806283629e-05
Position 781: 1.1437953186443486e-05
Position 887: 9.596804248010002e-06
Position 597: 9.481950334063484e-06
Position 736: 8.396890074228303e-06
Position 371: 6.939876498360082e-06
Position 1024: 5.509563623046238e-06
Position 141: 5.297985932972415e-06
Position 620: 3.8907702549880664e-06
Position 633: 3.2614643446888918e-06
Position 1632: 3.1970377060462017e-06
Position 1352: 3.1777760016431504e-06
Position 135: 2.7212696997679997e-06
Position 1026: 1.5858609311463607e-06
Position 749: 1.542307776131011e-06
Position 319: 1.5201993964615876e-06
Position 1269: 1.24704156147709e-06
Position 109: 9.624525789828367e-07
Position 624: 7.577079963176066e-07
Position 178: 6.344235711683275e-07
Position 1345: 5.587605642732918e-07
Position 1361: 5.028430014026336e-07
Position 627: 4.0292785950031773e-07
Position 261: 3.6524729231153034e-07
Position 1634: 2.1759454500318995e-07
Position 828: 1.3366498429412763e-07
Position 117: 1.0885301373959082e-07
Position 824: 9.54953156277319e-08
Position 790: 8.800615128967737e-08
Position 1502: 6.619865351782632e-08
Position 785: 1.644432028300035e-08
