Gene = ninaC
Position 2618: 0.007601893238287546
Position 489: 0.007026114677309037
Position 5516: 0.00657637465054427
Position 4135: 0.005857301781577936
Position 2444: 0.0054893707259416205
Position 2640: 0.0050479283951777865
Position 639: 0.004771106472907055
Position 2511: 0.004360491812421206
Position 245: 0.003821813327099711
Position 2015: 0.0036360104525320546
Position 509: 0.003120455606638663
Position 6366: 0.002485738489132971
Position 688: 0.0022027613633655986
Position 5849: 0.002051047173287066
Position 833: 0.0020505853561398084
Position 5530: 0.002027443684503547
Position 5542: 0.00174118307866796
Position 345: 0.0016398297414752508
Position 512: 0.0015429155478456802
Position 553: 0.001346118008476351
Position 4430: 0.001183034256727292
Position 2534: 0.0011806347175293106
Position 6370: 0.0011680895266867283
Position 2513: 0.001072846844856936
Position 6584: 0.0008744733924546135
Position 5479: 0.0008658669150134882
Position 4862: 0.0007781290677586763
Position 6319: 0.0007244334210100179
Position 134: 0.000717305615775863
Position 427: 0.0006666346312948597
Position 4781: 0.0006441300965001426
Position 4473: 0.0006336539813249898
Position 2627: 0.0005732912426125922
Position 1555: 0.0005591461474059471
Position 495: 0.0005371515548837414
Position 270: 0.0004716460385015672
Position 4102: 0.00044080458588393625
Position 4773: 0.00042492843092618637
Position 1488: 0.0003843321810450842
Position 5969: 0.00037048659623396005
Position 335: 0.0003229327799968688
Position 2027: 0.00031250416539736173
Position 2399: 0.0003081512555359656
Position 1704: 0.00030566542492428537
Position 4959: 0.00029480169788118136
Position 2474: 0.000259427567024293
Position 3208: 0.00025158905307853504
Position 1100: 0.0002435976060727711
Position 5878: 0.00023351862388914244
Position 1273: 0.0001760237164958902
Position 4274: 0.0001526234662823418
Position 5407: 0.00015238045497271605
Position 2081: 0.00013331961782105174
Position 2045: 0.0001299242007563519
Position 4752: 0.00011023666261773982
Position 1364: 0.00010867462000551032
Position 6547: 0.00010350207424370272
Position 2453: 9.85882319180519e-05
Position 3717: 8.284075569235727e-05
Position 3212: 7.529315801686221e-05
Position 5966: 6.682184191298588e-05
Position 5632: 6.431342256612663e-05
Position 5629: 4.836661827873272e-05
Position 1103: 4.453651511273552e-05
Position 3895: 2.5195567391476144e-05
Position 4199: 2.0909453713497727e-05
Position 3737: 1.1467931351548235e-05
Position 839: 6.050592251825945e-06
Position 158: 5.812386521343355e-06
Position 101: 1.092978928480997e-06
Position 140: 7.908548413938971e-07
Position 56: 2.770951218825363e-08
Position 90: 2.2207043924389572e-09
