Gene = Slob
Position 26669: 7.492726981441314e-05
Position 314: 5.1232778125635445e-05
Position 606: 3.111809367703991e-05
Position 26720: 2.9198442932646914e-05
Position 26211: 2.821711825756974e-05
Position 367: 2.432693551419111e-05
Position 613: 1.4557530336207071e-05
Position 283: 1.0653597565711372e-05
Position 359: 9.329300906146029e-06
Position 26197: 6.308227430418118e-06
Position 24039: 6.27997584941524e-06
Position 24012: 4.652003352597053e-06
Position 24042: 3.5489717321444058e-06
Position 26277: 1.5774934900905637e-06
Position 24371: 1.224162311929762e-06
Position 24280: 2.3330168649697507e-07
Position 26234: 2.62419270234651e-08
