Gene = bib
Position 3149: 0.002283985042769108
Position 1951: 0.00224924312283009
Position 170: 0.0021727249511420935
Position 2658: 0.002038983240348553
Position 2862: 0.0019023855939771573
Position 719: 0.0017437845497199522
Position 5722: 0.0015837718150917262
Position 2490: 0.0015520880608577599
Position 3536: 0.0015280888444477157
Position 8552: 0.0012784417038941105
Position 8483: 0.0010634923450017293
Position 2084: 0.0010375452094708757
Position 8509: 0.0010033505103064142
Position 2865: 0.0009958248936438369
Position 1655: 0.0008959434147891819
Position 2913: 0.0008469999548669183
Position 275: 0.0007138963893529919
Position 830: 0.0006444153049834665
Position 2637: 0.0006197806291345886
Position 2155: 0.0005971078704330309
Position 931: 0.0004963663821394658
Position 680: 0.000493728412631438
Position 7883: 0.0004740368428018978
Position 8359: 0.0004328370633043468
Position 1710: 0.0004325666271213878
Position 1702: 0.00035331774171349853
Position 615: 0.0003281995744695707
Position 1674: 0.0003168491394814197
Position 8039: 0.0002681462905899387
Position 272: 0.00022264107800646355
Position 1755: 0.00021803671335717938
Position 883: 0.00018155539191594392
Position 3436: 0.00014120848971439174
Position 1260: 0.00013020811117455162
Position 3472: 0.00012780987361462167
Position 3303: 0.00012500941060704084
Position 1270: 0.000102248498982318
Position 3196: 0.00010201081990761966
Position 3214: 0.00010128954834669491
Position 985: 9.552649838958343e-05
Position 1878: 8.15425338161719e-05
Position 1995: 7.94266955786811e-05
Position 3345: 7.451224239129553e-05
Position 3251: 5.3493155229050274e-05
Position 1735: 4.6540838980155455e-05
Position 1979: 4.6000057491061574e-05
Position 1621: 4.413970551092681e-05
Position 441: 4.409342597442461e-05
Position 1313: 4.38119835835203e-05
Position 298: 4.094472039383904e-05
Position 3598: 4.00036969952658e-05
Position 3153: 3.988766549844429e-05
Position 2827: 3.937184522971234e-05
Position 2353: 3.815163825537085e-05
Position 1777: 3.667558625664448e-05
Position 2523: 3.658961871957344e-05
Position 3125: 3.4452505495867625e-05
Position 1340: 3.369350850644979e-05
Position 2686: 2.9638648722252162e-05
Position 3261: 2.6594985378693683e-05
Position 2442: 2.3850238227624765e-05
Position 2420: 2.263206431955763e-05
Position 3374: 2.2479017519891695e-05
Position 2935: 1.9585840535064605e-05
Position 2673: 4.613764746534078e-06
Position 2487: 4.454711446871551e-06
Position 7798: 3.940714172079547e-06
Position 2367: 3.0157355406017415e-06
Position 6224: 1.6311735027760907e-06
Position 766: 1.5365469156115536e-06
Position 839: 1.363624011578177e-06
Position 662: 1.204022482709593e-06
Position 974: 5.753900893196735e-07
Position 726: 5.491592576108141e-07
Position 691: 3.1666443231275867e-07
Position 196: 2.377912109317434e-07
Position 318: 2.369296785880667e-07
Position 451: 2.029344156920046e-07
Position 350: 1.7046951379078427e-07
Position 223: 1.5196769169595185e-07
Position 191: 1.3437267047216788e-07
Position 1036: 9.935632065485781e-08
Position 1410: 9.090064103476333e-08
Position 1563: 8.918960842767204e-08
Position 1589: 2.8469474545285378e-08
Position 1551: 2.4372401359788464e-08
Position 1508: 1.3213558357876648e-09
Position 1417: 5.364597349923706e-10
