Gene = nwk
Position 1095: 0.00017348177076767355
Position 3801: 0.00016393662751052436
Position 4120: 0.00015067562612315212
Position 4124: 6.824547671560446e-05
Position 3032: 5.310227704481848e-05
Position 3717: 5.2266586478568066e-05
Position 3849: 4.0990605731569475e-05
Position 1875: 4.030705705535018e-05
Position 3038: 1.2110441068125961e-05
Position 3782: 1.017286914788578e-05
Position 3729: 1.8559295498391875e-06
