Gene = ndl
Position 322: 3.03012497413178e-07
Position 88: 2.2702667961150723e-08
Position 192: 5.9099486010292664e-09
Position 43: 3.864844213492468e-09
Position 556: 2.6647439415241248e-09
Position 22: 2.426656473234131e-09
Position 131: 2.434606482353367e-10
Position 376: 3.350183216692532e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6195: 0.9999999920430698
Position 7650: 0.9999866129325913
Position 2781: 0.998591872141881
Position 8530: 0.9898940737619019
Position 6600: 0.987896136393155
Position 8700: 0.9804294850545413
Position 908: 0.9678093453786182
Position 4459: 0.9457517517128116
Position 708: 0.9056587032934855
Position 8175: 0.857596688157104
Position 8899: 0.8192850575336065
Position 6420: 0.8088155518686996
Position 3912: 0.781447535167067
Position 2552: 0.7517742105458199
Position 4892: 0.22791974991463654
Position 4854: 0.14488901158438944
Position 9047: 0.05675208009204124
Position 8255: 0.05525132428901074
Position 9396: 0.049581549068533376
Position 7060: 0.04724215198782866
Position 4908: 0.04441361076086586
Position 4911: 0.03731726864550228
Position 5072: 0.03315113663421661
Position 4467: 0.029228461595625584
Position 1655: 0.02729192291173528
Position 2523: 0.022662573620080662
Position 5352: 0.02231339186716082
Position 9043: 0.01762116010375505
Position 9393: 0.011309536738353035
Position 8205: 0.01061254076239806
Position 7891: 0.00974214680788427
Position 8006: 0.00963574606205482
Position 4134: 0.007807996617446947
Position 7968: 0.007596083953295397
Position 8711: 0.007494914677517018
Position 4654: 0.007101962680054509
Position 4871: 0.006403177808788441
Position 4539: 0.006388287259341376
Position 347: 0.00634232836825626
Position 6821: 0.005984884296354935
Position 6964: 0.00590953087100785
Position 4947: 0.00538566486330339
Position 6481: 0.005161156100138958
Position 2063: 0.005096646349453273
Position 6478: 0.004540947935159626
Position 3713: 0.004225426830775043
Position 922: 0.003232721935627703
Position 6647: 0.0031288055673038178
Position 914: 0.0029093228025250375
Position 8549: 0.002685971793889028
Position 3086: 0.0026067170297931633
Position 3146: 0.002348674332178221
Position 668: 0.0022756163896449294
Position 3757: 0.0019834340392825183
Position 4558: 0.0018764234876955067
Position 6679: 0.001863703664211378
Position 1282: 0.0015156302361265844
Position 393: 0.0014773823242044467
Position 1927: 0.0014051579839491745
Position 615: 0.0009763099463535703
Position 628: 0.0008851007471676677
Position 2311: 0.000761823886520157
Position 942: 0.0003565779252142091
Position 724: 0.00033768534774336275
Position 8154: 0.00027896938882537105
Position 8744: 0.00027687254679431984
Position 919: 0.0002512929367138021
Position 8110: 0.00022212009018765543
Position 397: 0.00017034470397295397
Position 964: 0.0001564445304978126
Position 452: 9.589538422097183e-05
Position 478: 7.587644731081215e-05
Position 8913: 6.527428352912227e-05
Position 710: 5.80848875129579e-05
Position 425: 3.781441572278612e-05
Position 552: 2.2408478237751422e-05
Position 488: 1.9630191101215896e-05
Position 7712: 5.517456246963938e-06
Position 7668: 2.8262287638039956e-06
Position 225: 2.7035416161053296e-06
Position 104: 1.921593254499607e-06
Position 248: 1.7108701119361212e-06
Position 174: 1.685546654618498e-06
