Gene = Piezo
Position 14345: 0.13413469650181845
Position 15443: 0.11075098723464184
Position 18977: 0.09517910271548302
Position 26086: 0.0930723338614399
Position 18182: 0.09077770660828469
Position 19092: 0.08587155679248804
Position 11400: 0.053994809801139305
Position 20634: 0.05388030339445045
Position 12979: 0.05041313180690966
Position 17788: 0.045976648211535305
Position 20335: 0.03686816820994336
Position 10887: 0.03623370333319127
Position 15319: 0.029930227134037216
Position 10448: 0.02924129172551227
Position 21415: 0.029190648452546833
Position 18248: 0.024857091762307125
Position 26891: 0.023497646970653426
Position 14482: 0.01946336516683749
Position 10840: 0.018428916792248
Position 15623: 0.01518619045413026
Position 10873: 0.015097429626636991
Position 14779: 0.012302414892251992
Position 26091: 0.011204222387925268
Position 18178: 0.011081589380489813
Position 10130: 0.009773668303346477
Position 10419: 0.008071869167412225
Position 16163: 0.007996194893223667
Position 14497: 0.006376391709102666
Position 24354: 0.006235617180196427
Position 12983: 0.004527633022299282
Position 24346: 0.0038825374931366952
Position 14165: 0.003687503002502054
Position 23375: 0.0035664446455278467
Position 25456: 0.0033685951303160564
Position 16621: 0.0030284020443155962
Position 18418: 0.003026448997166079
Position 13284: 0.0028579830957307806
Position 15329: 0.0028484231275192878
Position 14146: 0.0024573637619570293
Position 13184: 0.002435011168101727
Position 15316: 0.002391503279065517
Position 12493: 0.0021039312030016674
Position 24466: 0.0016586211629422108
Position 10382: 0.0015887041934034831
Position 14252: 0.001537776545849754
Position 24226: 0.001492135904943048
Position 15491: 0.0014687800853793048
Position 13738: 0.0012648208311411336
Position 26125: 0.0012060865946982471
Position 12257: 0.0011006130781204349
Position 11199: 0.0009612686284380529
Position 23750: 0.0008018539474999285
Position 16529: 0.0007671545617742984
Position 15838: 0.0006034013028608383
Position 14486: 0.0005967541808835573
Position 14572: 0.0005183701642396128
Position 14581: 0.00047509606415750065
Position 15637: 0.00039166889043488177
Position 13664: 0.00039057339756535083
Position 10655: 0.00035152546253123325
Position 14135: 0.0003479811568928934
Position 13680: 0.00028337278913262567
Position 23125: 0.0002674522280707003
Position 23816: 0.0002479399742467933
Position 25510: 0.0001780329158005965
Position 24940: 0.00010084956536448255
Position 23334: 9.683034655980962e-05
Position 23607: 7.064535675553249e-05
Position 16018: 6.99306839637579e-05
Position 15755: 5.613257708845644e-05
Position 24489: 5.0246783466157456e-05
Position 14121: 4.894946159597712e-05
Position 23884: 4.869377133072085e-05
Position 24742: 3.599461268932162e-05
Position 13922: 3.3957951129847036e-05
Position 26101: 3.35157009096787e-05
Position 14158: 3.0267428111537272e-05
Position 19803: 3.026216546911284e-05
Position 23782: 2.7404713502751806e-05
Position 13995: 2.6694345483237473e-05
Position 14179: 2.3196994510149267e-05
Position 13674: 1.778655131589468e-05
Position 24445: 1.4788743165758487e-05
Position 12376: 1.4499663166019162e-05
Position 25775: 1.2869924201889626e-05
Position 24694: 6.125078541149586e-06
Position 24517: 5.809827836971417e-06
Position 14939: 5.774935699177018e-06
Position 24855: 5.5884638287508e-06
Position 25747: 4.748927854615622e-06
Position 14305: 4.584357961880223e-06
Position 20227: 4.455105285595221e-06
Position 16199: 3.4689519170323792e-06
Position 15220: 3.2673525725278813e-06
Position 15013: 2.5271504865219064e-06
Position 14327: 1.4745245170259435e-06
Position 24024: 1.24095162442931e-06
Position 13917: 2.2628475882885353e-09
Position 23505: 1.5240024927775412e-09
Position 23283: 4.102160080195558e-10
Position 23457: 2.0115887069713682e-10
Position 23387: 1.814694795529174e-10
Position 13860: 1.5773712173651423e-10
Position 23742: 4.1654632853111e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 20556: 0.9999960637917655
Position 15937: 0.9999838387695403
Position 23240: 0.9994397851700807
Position 15385: 0.9993302167800329
Position 23664: 0.9992672108030968
Position 24087: 0.9991464595566394
Position 23874: 0.9969805977068382
Position 13802: 0.9949721421690433
Position 25662: 0.9939472293861096
Position 11462: 0.9892323541959045
Position 10527: 0.9833662436036685
Position 11275: 0.980165634457215
Position 25094: 0.9752008026857982
Position 10202: 0.9740285542157756
Position 9942: 0.9713459180921228
Position 14056: 0.9681203679174051
Position 25858: 0.966517878708776
Position 16798: 0.9519519369356803
Position 14705: 0.9512909869180567
Position 13499: 0.9262172788707952
Position 12921: 0.794592156365253
Position 18910: 0.7567001673537025
Position 20067: 0.7414793885606941
Position 22328: 0.48152439413628734
Position 23043: 0.4505762685969646
Position 11067: 0.40658378387484706
Position 19231: 0.37606615363604856
Position 22627: 0.3349788900871159
Position 10956: 0.3045343363549966
Position 22052: 0.28053711349514476
Position 20115: 0.24567048881048484
Position 12102: 0.23365976669579305
Position 19553: 0.14298808804955337
Position 19623: 0.13494453080417798
Position 17985: 0.1258732236565259
Position 21496: 0.09989043537190946
Position 25521: 0.07445929708704774
Position 10977: 0.07351333037508458
Position 14459: 0.07264317888802496
Position 25584: 0.06382183447023201
Position 22575: 0.06347021779231504
Position 21741: 0.06265496785596421
Position 10928: 0.059292846521711844
Position 15512: 0.05781254711912355
Position 26160: 0.05772476882614338
Position 10901: 0.052503072385281485
Position 14838: 0.04538606292426129
Position 21561: 0.04408446889688765
Position 19649: 0.041931412713018604
Position 12216: 0.040395512645081774
Position 10980: 0.03876180227560385
Position 17942: 0.036908301928679034
Position 20384: 0.03686322164851738
Position 17122: 0.03313062787017944
Position 9822: 0.028585363457227682
Position 26781: 0.025314895857588122
Position 13050: 0.02410345397807947
Position 25138: 0.023988725178065877
Position 22151: 0.023752014289920843
Position 25510: 0.021764929755085496
Position 14245: 0.02173368364539783
Position 13177: 0.02043236218215359
Position 25441: 0.01916560200903276
Position 27034: 0.018739540201731478
Position 10884: 0.015320038287265029
Position 12155: 0.013582945849355006
Position 15808: 0.013269237767863347
Position 11012: 0.01268457270892214
Position 27014: 0.012041739939483475
Position 18316: 0.011291068603083342
Position 11673: 0.01110468790761267
Position 24415: 0.010118154673333121
Position 15718: 0.010096414676064154
Position 20118: 0.008688917291233254
Position 21874: 0.008107868705498372
Position 26137: 0.007867424839803388
Position 10934: 0.007791868704290501
Position 12376: 0.007392628855510788
Position 26128: 0.007325435850877056
Position 11706: 0.007264982463359159
Position 16668: 0.0068820022623115856
Position 14841: 0.005080352460465843
Position 25595: 0.004820706903869605
Position 11786: 0.0048117502776621746
Position 22253: 0.004215043179704066
Position 17221: 0.0038345492537084887
Position 11686: 0.003817926767611148
Position 17638: 0.003697178201247601
Position 13422: 0.00368412189872614
Position 23429: 0.003556876841362287
Position 12183: 0.0029259736506171063
Position 25567: 0.0025399157915638087
Position 20700: 0.002246803455476451
Position 13815: 0.002200773282845253
Position 19420: 0.002143437687460534
Position 23916: 0.002117189482121202
Position 12135: 0.002084707863832725
Position 11858: 0.0020535683639215413
Position 13825: 0.0020390475943727238
Position 12195: 0.0018049029428737046
Position 11348: 0.0017347034160373033
Position 24530: 0.0016230732287658921
Position 12142: 0.0015514231919750493
Position 24298: 0.001492135904943048
Position 14479: 0.001407110035559277
Position 11535: 0.0011562680472630112
Position 17183: 0.0010346264813575745
Position 12158: 0.0009624335442798525
Position 17604: 0.0009087745465069311
Position 17245: 0.0008948432880110522
Position 17285: 0.0008246742752409659
Position 24093: 0.000810648232176417
Position 16803: 0.000789292377244984
Position 14047: 0.0007370703578792873
Position 13883: 0.0006309737278109445
Position 23387: 0.0006241403445230979
Position 14673: 0.0005898863850771659
Position 23713: 0.0005760892795025781
Position 12152: 0.0005443281560055559
Position 10606: 0.0005365137130729062
Position 23939: 0.0004995153299094917
Position 12609: 0.00045246294761400196
Position 10709: 0.00035152546253123325
Position 17180: 0.00034109811962334483
Position 11391: 0.0002832959085433855
Position 17260: 0.0002791123981310418
Position 23945: 0.00023791922918589166
Position 17140: 0.00019613475428865358
Position 16092: 6.579892398936408e-05
Position 14179: 5.9765228456161826e-05
Position 17282: 4.597203829583116e-05
Position 23884: 3.6895225768508935e-05
Position 25830: 2.2073035691858625e-05
Position 23734: 1.7687207004427914e-05
Position 16233: 1.1810559051052124e-05
Position 23682: 1.030991488931572e-05
Position 16273: 8.34849702730342e-06
Position 11694: 3.84778007705481e-06
Position 20559: 3.42392110152115e-06
Position 25108: 3.381701589138691e-06
Position 16068: 2.2644851690461455e-06
Position 15955: 1.8693181858781788e-06
Position 16071: 1.86727480534726e-06
