Gene = DIP2
Position 450: 3.528561417693698e-05
Position 171: 3.3420197074413756e-05
Position 359: 3.212252320532406e-05
Position 504: 2.6435441721499493e-05
Position 71: 1.6628535483036043e-05
Position 6970: 1.527164845729682e-05
Position 81: 1.3464740364958768e-05
Position 58: 7.908242035060587e-06
Position 7475: 3.6574125272370067e-06
Position 123: 1.7434612510947263e-06
Position 94: 1.5308408315614857e-06
Position 229: 4.3274253490988245e-07
Position 829: 2.58484590642843e-07
Position 906: 2.3812459193830212e-07
Position 245: 1.9404597522975433e-07
Position 239: 1.9227635852365937e-07
Position 441: 1.0587158800634646e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3317: 0.9947189663051716
Position 7340: 0.9940851238372882
Position 5310: 0.9507830728935367
Position 2238: 0.9052372253539003
Position 6628: 0.8760435649251067
Position 7134: 0.8675042517537579
Position 752: 0.7934465905947213
Position 3910: 0.6959479546099571
Position 5903: 0.6599526584525748
Position 5490: 0.6351912926132672
Position 897: 0.6250664484998455
Position 2049: 0.6066112397267068
Position 1360: 0.584869171151033
Position 4958: 0.540135965825773
Position 1821: 0.47420010886806496
Position 5178: 0.3655815249347863
Position 5009: 0.3536594462628527
Position 2842: 0.31652212233564797
Position 2927: 0.14523128456370815
Position 5194: 0.1417469263011904
Position 2972: 0.12337798149065426
Position 2862: 0.1224796422688588
Position 2905: 0.07046332982540995
Position 5472: 0.06567018088460097
Position 2261: 0.05688315411776811
Position 651: 0.055794122417468145
Position 450: 0.05563742599218538
Position 2916: 0.05220346797479767
Position 1363: 0.0518747395427832
Position 5645: 0.0514874781791621
Position 2988: 0.05148381174199759
Position 958: 0.045654766056276344
Position 7690: 0.04348369955908919
Position 7595: 0.04085467197336186
Position 1052: 0.037521242251003464
Position 2957: 0.029607787886828014
Position 3007: 0.019619075605694983
Position 1085: 0.0171691792557875
Position 4983: 0.014677182933043258
Position 2493: 0.013393539548757917
Position 1635: 0.011668079851843972
Position 5021: 0.010564416109183215
Position 3047: 0.010432663064944201
Position 5297: 0.008301441230519964
Position 2398: 0.007714654986184889
Position 6192: 0.007014593883441362
Position 1163: 0.0066126131026870314
Position 493: 0.006376448699028536
Position 1896: 0.006337684384823078
Position 1396: 0.005414657231457837
Position 1118: 0.004704956271438481
Position 469: 0.0036039149992325797
Position 3650: 0.0032538221070232995
Position 499: 0.002232259031783321
Position 7545: 0.001837560357163971
Position 1089: 0.0012966180506904378
Position 1463: 0.0012748756911382178
Position 7359: 0.0012341011974416663
Position 596: 0.001228100425352397
Position 2190: 0.0012237243769028278
Position 3710: 0.00117884717461132
Position 7669: 0.0010421581677114667
Position 1220: 0.0008473651117665219
Position 310: 0.0008189662532973757
Position 582: 0.0006792564853629236
Position 766: 0.0006389727876398118
Position 123: 0.0004893057516343773
Position 669: 0.0003894163600514136
Position 727: 0.00024721185803770133
Position 7663: 0.0002462201677921296
Position 623: 0.00011209701989107588
Position 7702: 6.901819969937697e-05
Position 259: 5.2140135167270625e-05
Position 552: 4.187662430129686e-05
Position 786: 3.10356360593872e-05
Position 802: 2.475825816067015e-05
Position 770: 2.1369647340806005e-05
Position 215: 1.1985809549977118e-05
Position 284: 1.003586223374451e-05
Position 334: 7.4426316171176685e-06
Position 265: 7.076073644470444e-06
Position 87: 6.710949166981123e-06
Position 3338: 3.3179677245057927e-06
Position 270: 2.089809285495891e-06
Position 290: 1.282623647045498e-06
Position 295: 9.36117796390801e-08
Position 288: 1.7404558944988583e-08
Position 179: 1.7173669976739687e-08
Position 226: 1.3084266821749385e-08
Position 370: 2.7193051624560615e-09
