Gene = Shaw
Position 9449: 0.057996872384399586
Position 5177: 0.05724277264025629
Position 9421: 0.05002087913806456
Position 3193: 0.03237475543586276
Position 1525: 0.028386204901719503
Position 6140: 0.02714919238208727
Position 5757: 0.02403612825723864
Position 4564: 0.022294818271843975
Position 2444: 0.021386916211105646
Position 8691: 0.015116667405386787
Position 1572: 0.00962933517818561
Position 179: 0.008949695332988934
Position 1859: 0.008627655515500085
Position 5635: 0.008466984632380036
Position 7687: 0.007958727913449015
Position 1603: 0.005583775096315341
Position 7895: 0.005512965030038594
Position 7378: 0.004192956695531187
Position 227: 0.004122443136375163
Position 2214: 0.003770457612683953
Position 5809: 0.003559032455770471
Position 4528: 0.0032450773893000075
Position 4998: 0.0028435440211710627
Position 6964: 0.0027063046831389335
Position 5714: 0.002505493925068699
Position 6187: 0.002090143246833904
Position 696: 0.0018734475940791768
Position 4227: 0.0016760937774947169
Position 5916: 0.0016304250249922236
Position 4951: 0.0015592745839688401
Position 6393: 0.0014860351454861571
Position 851: 0.0014827593133829226
Position 3945: 0.0014188915868248062
Position 245: 0.001338692155424735
Position 6774: 0.0012408124560730723
Position 6119: 0.0012330338922761405
Position 7312: 0.0012036946359685586
Position 7280: 0.001157756822637148
Position 6160: 0.0011520953685443043
Position 5962: 0.0010882368183032036
Position 5143: 0.001061160707465988
Position 6554: 0.000945495517675526
Position 4814: 0.0009187494999232511
Position 4647: 0.0008503295467864705
Position 4114: 0.0005719788411152439
Position 4494: 0.0005056994576856121
Position 683: 0.0005024514630989404
Position 4572: 0.00048771212141586186
Position 4547: 0.0004707070726448112
Position 3878: 0.0004696294262122718
Position 6421: 0.0004037126322757431
Position 1132: 0.0003832436584168166
Position 3914: 0.00029345120036048473
Position 6155: 0.0002562910961672242
Position 4317: 0.0002256074160669121
Position 4060: 0.00017107909815225125
Position 3652: 0.00015126417467597572
Position 4537: 0.0001338580996760461
Position 4270: 0.00010401489062258223
Position 4435: 5.650276424594024e-05
Position 3662: 4.712654323795762e-05
Position 5405: 4.6079254879184975e-05
Position 4121: 2.7178064625909207e-05
Position 4040: 1.791786994250261e-05
Position 3997: 1.4361821612971446e-05
Position 4076: 1.377550685693547e-05
Position 4333: 6.091826401222062e-06
Position 5652: 4.204151100369718e-06
Position 5348: 3.877894965132389e-06
Position 5646: 2.5424382271750595e-06
Position 5309: 9.837406543837244e-07
Position 3707: 4.45653769449572e-09
Position 3772: 3.452352063732392e-10
Position 3816: 2.4824132417752627e-10
Position 3916: 1.755286986512786e-10
Position 3827: 6.646324122748868e-11
