Gene = cutlet
Sorted 3' Splice Sites (High to Low Probability):
Position 4293: 0.9981985139994357
Position 2535: 0.9979199242279988
Position 2332: 0.9907593799976767
Position 2170: 0.9894842019169342
Position 3081: 0.9816777443496633
Position 1066: 0.949356829127459
Position 3316: 0.9218044407794046
Position 3512: 0.8705705767537761
Position 1702: 0.7656028819136815
Position 4168: 0.6565693150280146
Position 1997: 0.536809627024963
Position 3521: 0.058011050686715936
Position 3543: 0.04980746748057446
Position 4144: 0.03407787918927026
Position 2859: 0.02815012196756684
Position 3380: 0.026398499672432862
Position 864: 0.016856712670132674
Position 637: 0.015065276645381718
Position 1119: 0.012975766155014673
Position 4087: 0.010031922702296655
Position 3884: 0.009680634079902372
Position 3809: 0.009029975169742674
Position 3320: 0.006248703919626628
Position 2185: 0.00619742178175612
Position 3323: 0.005501789367902989
Position 664: 0.004708893115266808
Position 87: 0.0042870888440278586
Position 3417: 0.0034436403842145204
Position 1472: 0.003175971830231433
Position 1403: 0.0029382997499409823
Position 1434: 0.0028269752085679813
Position 1085: 0.002707302141064609
Position 869: 0.0025131720863888853
Position 3120: 0.002502022407713075
Position 3934: 0.002251642932249594
Position 1133: 0.0020300709374224575
Position 2180: 0.0020260890489293168
Position 3812: 0.002014784444975526
Position 3031: 0.0019686905607819716
Position 128: 0.0013591947939158144
Position 3326: 0.0011170152403629393
Position 1777: 0.0010536744909335133
Position 445: 0.000910459905997186
Position 2025: 0.0008989824980977252
Position 3386: 0.0006105607147069472
Position 3944: 0.000488844901252597
Position 2020: 0.0004345251873241866
Position 3090: 0.00036645092852674685
Position 1749: 0.00034494214077158665
Position 3495: 0.0003272199713911154
Position 3087: 0.0003188558057913414
Position 483: 0.00030194773675252124
Position 2363: 0.000298466721414207
Position 99: 0.00020377243065225042
Position 339: 0.0001596899006888904
Position 2572: 0.00013438512706063667
Position 2199: 0.00010815401384424957
Position 4340: 8.362646155222938e-05
Position 4479: 8.252004640215832e-05
Position 275: 7.93011849404117e-05
Position 365: 7.045276210699043e-05
Position 4421: 3.037930015288441e-05
Position 3550: 1.9824520479020165e-05
Position 2501: 2.438113368923849e-06
Position 2546: 1.3083568921147267e-06
Position 501: 2.959574860941298e-07
