Gene = bchs
Position 5188: 2.2695163843482823e-05
Position 13632: 2.014273750504522e-05
Position 6616: 1.8529344765637393e-05
Position 12105: 1.763734289821057e-05
Position 13647: 1.661342798539052e-05
Position 12101: 1.6152253593591178e-05
Position 13805: 1.5673957865192526e-05
Position 5211: 1.5023444029975017e-05
Position 5631: 1.466530846460827e-05
Position 3823: 1.4408930320459148e-05
Position 13381: 1.4241082315124243e-05
Position 13208: 1.2672165716627358e-05
Position 1605: 1.2590745057054697e-05
Position 13798: 1.2062931643352666e-05
Position 12983: 1.0978614754267918e-05
Position 13386: 1.0668124232613373e-05
Position 2768: 9.862362042799275e-06
Position 13139: 7.103713205001621e-06
Position 1483: 5.798993683386991e-06
Position 13167: 5.269767840533197e-06
Position 13226: 3.6089132074347672e-06
Position 1793: 2.5365644198869204e-06
Position 13201: 2.3426648301209014e-06
Position 13236: 1.9164300818361458e-06
Position 1665: 1.4385773509050554e-06
Position 13189: 1.3442502643780024e-06
Position 13295: 5.818444699533497e-07
Position 73: 5.617571065347693e-08
Position 3825: 5.588230692777873e-08
Position 13793: 5.247098937241913e-08
Position 31: 3.962103114963248e-08
Position 5136: 2.2193497623537923e-08
Position 4764: 1.672844532801237e-08
Position 3773: 8.769569433786603e-09
Position 3806: 6.685573015661368e-09
Position 13597: 3.7644590733384805e-09
Position 13599: 2.8224620881565335e-09
Position 2348: 8.355946154347754e-10
Position 12849: 5.595076704796279e-10
Position 1291: 3.813822102615288e-10
Position 2351: 3.2358178791945345e-10
Position 1957: 6.912144911578433e-11
Position 4669: 6.582407152174063e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13071: 0.9994152602975395
Position 13332: 0.999173241615765
Position 12824: 0.9991333245622142
Position 6366: 0.9990020947226428
Position 1520: 0.9989613694595606
Position 3661: 0.9983042898181065
Position 8267: 0.9974651399760845
Position 5293: 0.9960782688180703
Position 11682: 0.9953302121681589
Position 1143: 0.9930789722756751
Position 3903: 0.9907928967303539
Position 11853: 0.9899336334607859
Position 13694: 0.9852086460193146
Position 13492: 0.9850808687261804
Position 13907: 0.9792169981503581
Position 7005: 0.9722553619395201
Position 3247: 0.93704461742592
Position 1844: 0.2799122685490531
Position 14660: 0.18864569104888812
Position 14446: 0.1692653773174095
Position 14828: 0.09702948141086667
Position 6539: 0.09267416421664001
Position 6599: 0.0828451898808288
Position 7943: 0.07580641219951893
Position 538: 0.06088160556494456
Position 4726: 0.05802974566071348
Position 2099: 0.05285586266058726
Position 15145: 0.05190316654471253
Position 5585: 0.05061291105046392
Position 1860: 0.046635155866749434
Position 14415: 0.03466991176864705
Position 5894: 0.03145471006912614
Position 7025: 0.027744638060507268
Position 6196: 0.021486937306889574
Position 4806: 0.020661805655937927
Position 3281: 0.020430886664579664
Position 2734: 0.018754043968271916
Position 6557: 0.017302874632514148
Position 7193: 0.017128867450369994
Position 4763: 0.016520237556192773
Position 12188: 0.013345259170496528
Position 4987: 0.013275218702093229
Position 6567: 0.012580742212690501
Position 3409: 0.011919745228299129
Position 6773: 0.011599625775918953
Position 13208: 0.01012194384670427
Position 2400: 0.008736194066543138
Position 13499: 0.008707599276986765
Position 3921: 0.008260846569853115
Position 6570: 0.007566888362678216
Position 13867: 0.007352759252558342
Position 3317: 0.006630232151142711
Position 6023: 0.005436231906379274
Position 13530: 0.005372448966201568
Position 5413: 0.005322071561463402
Position 1895: 0.0051510501405625875
Position 14210: 0.005045715012452857
Position 199: 0.004924177507476915
Position 12064: 0.004835467209151611
Position 11911: 0.004549776438838655
Position 14485: 0.004395422185428203
Position 14156: 0.003161937679597525
Position 6870: 0.0031249726556969535
Position 3082: 0.0029143194354712917
Position 6753: 0.0027355380571235117
Position 4247: 0.002185038221855582
Position 14231: 0.0018124207428229424
Position 6877: 0.0015071087667955646
Position 14402: 0.0014480347795443036
Position 6662: 0.0014207543301238638
Position 14892: 0.0013471042345792991
Position 1175: 0.0012588872472738379
Position 3666: 0.0011466266488329596
Position 14160: 0.001081423816485405
Position 1531: 0.0008781917137244059
Position 4108: 0.0007129120406321049
Position 3699: 0.0004527901114329642
Position 1193: 0.00043996094463560887
Position 4045: 0.00042784184691106253
Position 12848: 0.00036092725961188384
Position 13099: 0.0003500022916221781
Position 12896: 0.00034427006838938685
Position 13354: 0.0002709136865683284
Position 1039: 0.0002663015100243955
Position 647: 0.0002647125831196697
Position 3833: 0.0002016363890496356
Position 13226: 0.00018876121065218218
Position 13073: 0.00017948675513212634
Position 1119: 0.00017140928322902048
Position 13236: 0.0001632483246806598
Position 13189: 0.00015994896409062155
Position 13506: 0.00010084726096389553
Position 1528: 8.417350263718664e-05
Position 13973: 8.087709507585248e-05
Position 12872: 7.337904941635315e-05
Position 13348: 5.510704198511361e-05
Position 13725: 3.932501760031493e-05
Position 13560: 3.0487227768520317e-05
Position 2370: 2.792621070387195e-05
Position 3817: 2.2144344810034973e-05
Position 5654: 2.0784758187176893e-05
Position 13183: 1.9048896617593195e-05
Position 13754: 1.894238381475674e-05
Position 13123: 1.824255029972708e-05
Position 1586: 1.6826837331930583e-05
Position 13954: 1.1415469050154935e-05
Position 13735: 8.016902936930438e-06
Position 13362: 6.860155175512961e-06
Position 1901: 3.4490572295400948e-06
Position 1665: 2.993300528493487e-06
Position 12983: 2.2181788840674897e-06
Position 13395: 1.8061008044009057e-06
Position 13929: 1.44764245619431e-06
Position 378: 1.3321773257108382e-06
Position 1866: 1.183771938043512e-06
Position 345: 1.0191897209885513e-06
Position 13278: 9.799688803515783e-07
Position 1886: 9.091881785676418e-07
Position 13968: 7.057827288446583e-07
Position 13405: 6.36862759998274e-07
Position 458: 5.522256266385598e-07
Position 1670: 3.2239160420467785e-07
Position 336: 3.2099930057482803e-07
Position 357: 1.5952817613169396e-07
Position 1749: 3.472210691672055e-08
Position 13096: 1.2275332206520699e-08
