Gene = brun
Position 319: 5.760585718478124e-05
Position 1052: 5.454758906812974e-05
Position 1587: 5.2145268386448654e-05
Position 3918: 2.8198822088016402e-05
Position 1416: 2.7145603841581777e-05
Position 3805: 1.5769131107180455e-05
Position 3891: 6.524907969122994e-06
Position 474: 5.780646813698392e-06
Position 270: 3.6945582635548414e-06
Position 327: 2.479620039967584e-06
Position 3335: 1.1580308097220344e-06
Position 1190: 5.145352390306448e-07
Position 3353: 2.8854543321808184e-07
