Gene = Sur
Position 364: 5.640138049447935e-05
Position 522: 4.888305906140576e-05
Position 325: 4.655310882584987e-05
Position 302: 4.490381870544007e-05
Position 4754: 3.1739368612793164e-05
Position 98: 3.0952725885140886e-05
Position 6: 2.896088359324424e-05
Position 29: 2.714148462598217e-05
Position 343: 2.604517715269651e-05
Position 355: 2.2780611652712266e-05
Position 657: 1.8955805076749106e-05
Position 542: 1.562917948898945e-05
Position 16087: 6.059516720409647e-07
Position 13467: 2.8222191090506327e-07
Position 13541: 2.744755464250759e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4803: 0.9997627605814654
Position 16186: 0.9985511126099816
Position 13279: 0.9970456981360452
Position 13052: 0.9926773990772804
Position 15912: 0.9911231437096051
Position 9704: 0.9875176760671627
Position 14749: 0.9773887350400156
Position 10158: 0.977318263335779
Position 9362: 0.9678429598639204
Position 10856: 0.9614535437331225
Position 4132: 0.9541787162966787
Position 3315: 0.9391494704955468
Position 4611: 0.9370372661491543
Position 3031: 0.9317994007498277
Position 2179: 0.8672462398030056
Position 15372: 0.86391548854264
Position 9902: 0.7484865883186729
Position 7247: 0.7312627009864382
Position 13756: 0.6872492838100221
Position 5034: 0.4131419118866705
Position 14056: 0.30285647127146703
Position 446: 0.2680976254952867
Position 13628: 0.2590539469278773
Position 7589: 0.2121283743068098
Position 1985: 0.17000126220222
Position 14062: 0.16330162450324606
Position 1859: 0.15538318694150868
Position 1484: 0.15242879525444292
Position 12297: 0.15137717056421351
Position 847: 0.1319407998476618
Position 2195: 0.08342127812114837
Position 11132: 0.08045659013736971
Position 9907: 0.07709371314250696
Position 11995: 0.07241776852360761
Position 16432: 0.06568978633139817
Position 3750: 0.061577693666812705
Position 11025: 0.05201296091711654
Position 9969: 0.0514686363681205
Position 1054: 0.043312623835911994
Position 10859: 0.038471043158329866
Position 13676: 0.03426530795415335
Position 14939: 0.029854850636554214
Position 4655: 0.02928195172505854
Position 14978: 0.02746824514811576
Position 1931: 0.026551244042015764
Position 1070: 0.026434840499661674
Position 12052: 0.025569189028687038
Position 3764: 0.023671345504809732
Position 11782: 0.02328910234379014
Position 7932: 0.02313210007324143
Position 15178: 0.02118259413566675
Position 7304: 0.020623861377501846
Position 4145: 0.019229935054081635
Position 3970: 0.01665787580289298
Position 14201: 0.016560459928201748
Position 10203: 0.015745386691234584
Position 15531: 0.015665245611656546
Position 850: 0.01484562907840711
Position 14014: 0.01392750313261372
Position 15077: 0.013364187412958134
Position 4519: 0.013056137222671599
Position 13641: 0.010136810911045289
Position 1351: 0.009933971265047917
Position 5162: 0.009476668345892555
Position 2830: 0.00939087321701325
Position 4160: 0.009238858205461255
Position 3321: 0.009228675321078983
Position 1456: 0.009036214981043844
Position 6760: 0.00860760979930057
Position 4615: 0.007733090038592263
Position 16398: 0.007514548021625407
Position 4704: 0.006787553742661664
Position 3480: 0.006619969471484384
Position 11147: 0.006129498489777539
Position 971: 0.006043463914158374
Position 15591: 0.005823086250817613
Position 15864: 0.0054954705372040405
Position 5214: 0.005131117036023232
Position 9684: 0.004626375857781664
Position 5165: 0.004457339477132651
Position 16488: 0.004422084990151662
Position 16395: 0.004269544743565988
Position 9720: 0.0039017130316575973
Position 15329: 0.003814146654976807
Position 302: 0.0037744622955956366
Position 4101: 0.0033928525839126136
Position 16509: 0.00313743909007543
Position 9664: 0.002967164507610702
Position 16379: 0.002901447557977824
Position 16475: 0.002873108603237068
Position 13379: 0.0028713090765701632
Position 15962: 0.00280482122090479
Position 1373: 0.00261166858234414
Position 1125: 0.0019491163657599476
Position 4660: 0.0016987399597085309
Position 6191: 0.0015359390792499094
Position 13645: 0.001526424204326614
Position 5735: 0.0014186027051154412
Position 5255: 0.0013953841950939282
Position 572: 0.0013728002081686427
Position 3294: 0.0012637356133844545
Position 6352: 0.0011713343537783812
Position 4459: 0.0011117234019774056
Position 6308: 0.0010930099922042255
Position 9596: 0.0009870705357847816
Position 5631: 0.0009311598034545146
Position 16498: 0.000845799862191196
Position 4080: 0.0007156044729676374
Position 618: 0.0006222453366800044
Position 5957: 0.0003847898157110852
Position 13723: 0.0003396630023695084
Position 472: 0.00018321283730237542
Position 4003: 0.0001457226146454447
Position 13541: 0.00013890805306941836
Position 132: 9.249010108225928e-05
Position 4899: 9.17136277637665e-05
Position 15755: 9.050623522509409e-05
Position 15803: 7.270493003550054e-05
Position 4846: 7.074900425287776e-05
Position 13337: 3.742221989623904e-05
Position 4858: 3.372024824244554e-05
Position 16238: 2.1681402326352322e-05
Position 10915: 1.5234300876958744e-05
Position 13281: 1.4886798047755424e-05
Position 13347: 9.884806608310023e-06
Position 4829: 7.212002543712819e-06
Position 5014: 6.278761789765022e-06
Position 4906: 4.452808088352033e-06
Position 5131: 2.625964331239418e-06
Position 16250: 2.282051829938563e-07
