Gene = l(3)76BDm
Position 39: 3.3587822378205284e-05
Position 219: 3.0167912821977234e-05
Position 283: 2.921034615122548e-05
Position 73: 2.4885937060609025e-05
Position 389: 1.3060574889526997e-05
Position 37: 9.66445850216618e-06
Position 422: 8.321628954386303e-06
Position 148: 6.049438997894013e-06
Position 202: 5.913648522041669e-06
Position 42: 3.898614980642287e-06
Position 44: 2.774305290511678e-06
Position 2697: 2.1287303470877616e-06
Position 3871: 1.6006686325114962e-06
Position 2455: 1.4703548031431064e-06
Position 1999: 1.4131627940087511e-06
Position 3957: 1.4107047566173712e-06
Position 3919: 1.3162539279271003e-06
Position 1967: 1.1216268491871097e-06
Position 98: 9.441354680638179e-07
Position 3859: 7.510974096325163e-07
Position 1969: 7.41762567267621e-07
Position 3934: 6.69856397696053e-07
Position 3682: 6.128222761014003e-07
Position 651: 5.308567847034185e-07
Position 2473: 3.49693327020958e-07
Position 2605: 3.3057950470321696e-07
Position 67: 2.103049008301525e-07
Position 1399: 1.411528872527247e-08
Position 655: 3.318467536937018e-09
Position 731: 2.399911715956668e-09
Position 2296: 1.8950393785856446e-09
Position 1796: 7.277378838625721e-10
Position 2110: 1.6546201163906738e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 535: 0.9985090194212831
Position 2041: 0.9959629015309512
Position 2598: 0.9908645585962641
Position 756: 0.9824631236061051
Position 1738: 0.9815255376857406
Position 4127: 0.9767695266846497
Position 3571: 0.9397419551365128
Position 3822: 0.0555734251347565
Position 3430: 0.043210999948779805
Position 2309: 0.03872784029955082
Position 3816: 0.02074653747255434
Position 3597: 0.016552599659570313
Position 2942: 0.014185669875349737
Position 1283: 0.013287160298264496
Position 3132: 0.012694099684992582
Position 1219: 0.010960424067098573
Position 4294: 0.009196146151677591
Position 3231: 0.008769488221317833
Position 2330: 0.008715062698573738
Position 2381: 0.007256809946500669
Position 1980: 0.007167479817580342
Position 4830: 0.0070159538020156354
Position 2686: 0.006600614837406776
Position 765: 0.005647683284051777
Position 1514: 0.004769491514136683
Position 3892: 0.00440045222253146
Position 1815: 0.004376597835258402
Position 1836: 0.00401691829006038
Position 879: 0.004004924801578052
Position 1238: 0.0034763199949787754
Position 4204: 0.003278155388022833
Position 3279: 0.0032302844590403157
Position 3601: 0.003026165366187567
Position 3840: 0.0029723509831335814
Position 4137: 0.002845791313704453
Position 4067: 0.0026505127246926785
Position 1349: 0.002533637142658976
Position 2859: 0.0018274388813676122
Position 67: 0.001747978152284192
Position 2097: 0.0015482675796709843
Position 1133: 0.0015077635483029908
Position 868: 0.0014055997149546688
Position 2947: 0.0013799038644257923
Position 2656: 0.0012768754982835759
Position 2048: 0.0010096356443988958
Position 4616: 0.0007898903284743241
Position 3708: 0.0007890324752155059
Position 2318: 0.000775682407583679
Position 2758: 0.0007243396061592379
Position 2378: 0.0006982289178836844
Position 889: 0.0006887224792157135
Position 5049: 0.0006598861309905059
Position 5073: 0.0006449966503991262
Position 3061: 0.0005252653423731208
Position 2930: 0.0004889421545356033
Position 4096: 0.00045265774170527914
Position 386: 0.000349956148167764
Position 902: 0.000335241492218206
Position 2281: 0.0003030321046249917
Position 1863: 0.00025876598245972446
Position 2110: 0.00017904393646001033
Position 98: 0.0001679790671936137
Position 2224: 0.00013683464007886435
Position 96: 0.00012091472847252577
Position 2062: 0.00010017304792995664
Position 429: 9.152285774629567e-05
Position 398: 8.726626007178922e-05
Position 3246: 8.223235719534311e-05
Position 389: 7.819769520823212e-05
Position 3108: 7.436149567350178e-05
Position 635: 6.173492490967985e-05
Position 326: 2.1527835467062664e-05
Position 165: 2.0872508386256293e-05
Position 434: 1.6467848908994688e-05
Position 3296: 1.255236672551815e-05
Position 158: 1.1375584857219433e-05
Position 308: 1.0423628296513085e-05
Position 302: 7.468397678518894e-06
Position 773: 1.90461865503692e-07
