Gene = l(2)05287
Position 3547: 1.3611136746778337e-06
Position 987: 4.0948789756272405e-07
Position 1650: 4.024035320367448e-07
Position 1119: 3.676887903544128e-07
Position 90: 3.3286304735599203e-07
Position 1663: 3.1517343790403436e-07
Position 651: 2.012284468078704e-07
Position 507: 1.2608522572473854e-07
Position 487: 1.134157851276728e-07
Position 469: 9.274645874109157e-08
Position 2447: 7.761339439322514e-08
Position 1860: 7.613606087116278e-08
Position 2659: 6.852189735900484e-08
Position 1902: 6.188153272366024e-08
Position 2239: 3.468399333714623e-08
Position 197: 2.4331083687852128e-08
Position 286: 1.5613218658363206e-08
Position 297: 1.0740601404570795e-08
Position 190: 6.043544954918415e-10
Position 150: 9.112516833890592e-11
Position 370: 1.2008282088762868e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1539: 0.9989383389783846
Position 322: 0.9966853533420764
Position 3021: 0.9962213762512303
Position 820: 0.995614101913049
Position 1783: 0.9945756467801585
Position 7016: 0.7938648293350964
Position 2762: 0.344728424814883
Position 1325: 0.240118304502748
Position 113: 0.20417792626777997
Position 6914: 0.05611590982522922
Position 2018: 0.040233257097913824
Position 2746: 0.04002644513786896
Position 117: 0.03853581596053117
Position 3661: 0.03019799604683597
Position 5449: 0.02804876625931786
Position 5711: 0.022701908602547047
Position 5358: 0.013100158236438621
Position 5902: 0.0120627246234457
Position 6228: 0.00997947222182497
Position 2104: 0.009100663564976654
Position 7436: 0.008594598688241981
Position 3506: 0.008316221407664123
Position 5031: 0.008173047242223638
Position 2876: 0.007438448951457253
Position 2727: 0.007115209033797207
Position 4568: 0.005652236654448552
Position 4765: 0.005227392204328021
Position 3480: 0.003958744979392547
Position 840: 0.0035178022829410087
Position 585: 0.0033971470817200826
Position 3035: 0.003166374537306375
Position 3267: 0.0028039348724764783
Position 1853: 0.002769072597248316
Position 4635: 0.002534704615378255
Position 356: 0.0021484327840008226
Position 4037: 0.0020681129781164663
Position 7440: 0.0020659824357908314
Position 1428: 0.0020293345148680282
Position 1832: 0.0016547315724380041
Position 1266: 0.0016208886149987878
Position 4978: 0.0015994492641447458
Position 3603: 0.0014032076754328824
Position 5406: 0.0011544211832475596
Position 3905: 0.001118557325435699
Position 4456: 0.0010162506120604737
Position 3722: 0.0009447254401292406
Position 5170: 0.0008003069330345614
Position 3618: 0.0006967606497730285
Position 3062: 0.0005668205047544748
Position 3281: 0.0005031740788113863
Position 1615: 0.00036840707310043246
Position 286: 0.0002913839389206165
Position 350: 0.0002778797631896807
Position 1160: 0.0002735997598446745
Position 597: 0.0002032317305177852
Position 130: 0.0001841808270854273
Position 370: 0.0001751789944217344
Position 164: 0.00011878361986526363
Position 1439: 8.628684300803898e-05
Position 125: 6.260195474059417e-05
Position 203: 4.94493137344866e-05
Position 95: 4.288056410558697e-05
Position 3182: 2.1114593603874e-05
Position 90: 2.1071009530398615e-05
Position 3146: 1.4857404553392903e-05
Position 3067: 8.128831538098648e-06
Position 84: 6.951128967379424e-06
Position 1283: 3.75677825094675e-07
Position 968: 3.619245990247445e-08
Position 72: 3.498544355232989e-10
