Gene = Ca-Ma2d
Position 8337: 0.9663654056962511
Position 5658: 0.9653341943399331
Position 8570: 0.9131186762789446
Position 7566: 0.8978063494545185
Position 6034: 0.8867986659182053
Position 5892: 0.48392807077878025
Position 9440: 0.169222708884214
Position 8754: 0.15228331696151842
Position 6066: 0.1101600706089144
Position 7583: 0.07088566035196858
Position 4423: 0.042579809454356125
Position 5568: 0.04063016224921601
Position 667: 0.0395102652652267
Position 10027: 0.03709326650862032
Position 8591: 0.035501594524596954
Position 1179: 0.02387076904208242
Position 2060: 0.021020780821164927
Position 6981: 0.01573523194059468
Position 7629: 0.014545117137240977
Position 5033: 0.01416597941806913
Position 7902: 0.012264140478428333
Position 5019: 0.010714169108629157
Position 6882: 0.01020414790043471
Position 5213: 0.008960331114884479
Position 5045: 0.008835500732176609
Position 9856: 0.00495729052921805
Position 480: 0.004892805084266148
Position 8621: 0.004361339947183412
Position 184: 0.0028125758495478343
Position 7044: 0.002355952906510729
Position 4450: 0.0021664709213796837
Position 5750: 0.0020504932357440515
Position 7741: 0.002004775717841101
Position 619: 0.0019270193719726943
Position 7606: 0.001888474327264691
Position 7336: 0.0017977856029397017
Position 875: 0.0016260645516253118
Position 8391: 0.0011027147375823848
Position 6211: 0.0010888068152540226
Position 165: 0.0010072499652613732
Position 2073: 0.0009090214364231565
Position 6083: 0.0007224222268199176
Position 6903: 0.0006346900722339822
Position 5713: 0.0005042840073945556
Position 6046: 0.00047839186441099455
Position 304: 0.0004672852824262394
Position 1486: 0.0004437469640911934
Position 6503: 0.00040159236325534327
Position 7866: 0.00038096439854042166
Position 1413: 0.0003717677205783621
Position 7419: 0.00036141231482649384
Position 1550: 0.00033705983878754985
Position 6729: 0.0002597580500315981
Position 6101: 0.0002565913816076939
Position 5525: 0.0002282153183500109
Position 6762: 0.00021135615695147048
Position 6732: 0.00017572865011007238
Position 5882: 0.0001530129601987903
Position 1793: 9.782891190764628e-05
Position 820: 9.539784097798352e-05
Position 7596: 8.341568645804815e-05
Position 6533: 7.933772060285759e-05
Position 852: 7.67343828644254e-05
Position 7221: 6.045324227643433e-05
Position 6108: 3.322485038856014e-05
Position 6088: 2.9671852904443646e-05
Position 5537: 2.1983098047101108e-05
Position 1376: 1.5850533728362385e-05
Position 6554: 1.3457858795226027e-05
Position 883: 9.468838139223797e-06
Position 1034: 7.54550979971995e-06
Position 458: 7.374028081887048e-06
Position 504: 5.528919611695516e-06
Position 553: 2.1070784087042716e-06
Position 534: 1.925181015859296e-06
Position 583: 1.8473316532870093e-06
Position 531: 1.4716399452400379e-06
Position 100: 1.0318343890008088e-06
Position 244: 6.725918904325357e-07
Position 113: 6.49443869379186e-07
Position 270: 6.262954994271331e-07
Position 415: 3.151207309164412e-07
