Gene = Tig
Position 68: 0.00017204365998275343
Position 5182: 0.0001699119688095382
Position 38: 0.00015722930410006202
Position 478: 0.00014622745174503197
Position 130: 0.00014423069667482302
Position 1267: 0.0001293307876842417
Position 535: 0.0001275613013759032
Position 376: 0.00011434033129955845
Position 1238: 0.00011377739741489494
Position 1634: 9.76811353710872e-05
Position 1304: 9.191924535191813e-05
Position 1814: 8.908613101602762e-05
Position 208: 8.51074658398933e-05
Position 1164: 7.621700497826703e-05
Position 3311: 6.456345968749462e-05
Position 4768: 6.223755508792656e-05
Position 3143: 5.2222180250507665e-05
Position 1203: 2.599665255330392e-05
Position 1105: 5.481516077079586e-06
Position 1048: 2.5137056622559727e-06
Position 910: 1.8459508132290934e-06
Position 889: 9.971299282925109e-07
Position 157: 4.0574644947114675e-07
Position 1192: 2.4962287812688436e-07
Position 2473: 1.118299652164694e-07
Position 411: 9.49813087723647e-08
Position 2978: 7.262437062743557e-08
Position 5254: 4.551213432870346e-08
Position 5632: 4.5028518650723914e-08
Position 2262: 3.9591871377803273e-08
Position 1985: 2.7297453944833772e-08
Position 4875: 5.307240196278482e-09
Position 5278: 4.666188905972144e-09
Position 4806: 2.916441071500996e-09
Position 4840: 2.5301298640094375e-09
Position 5061: 1.655917342586043e-09
Position 5059: 1.598000780677923e-09
Position 4956: 9.713426077958064e-10
Position 5121: 7.874087949860873e-10
Position 99: 6.832699142172306e-10
Position 5175: 3.378547195833557e-10
Position 12: 4.8264518141666914e-11
Position 5685: 2.8583776124500723e-11
Position 6: 2.5143511436151474e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5725: 0.9999340294498612
Position 4692: 0.9984131083129474
Position 789: 0.9885055431648841
Position 7811: 0.8633257187715253
Position 4330: 0.7607802803454692
Position 1358: 0.5539928789497414
Position 1370: 0.43908927131939773
Position 8006: 0.16356946871135544
Position 2515: 0.12247082339594936
Position 2491: 0.020488412472930585
Position 2266: 0.013721611146164612
Position 8040: 0.01370798114207508
Position 2341: 0.00846804908999286
Position 2902: 0.008108361722512164
Position 7210: 0.007528363716162825
Position 1104: 0.006356176676727999
Position 1633: 0.004821933905944784
Position 6565: 0.004715400130983716
Position 6976: 0.004377132186826432
Position 799: 0.003746149427530724
Position 1377: 0.0019868931467258823
Position 6712: 0.0019671717361734115
Position 5457: 0.0019399859405407355
Position 8012: 0.0017617482970623572
Position 6709: 0.001657106161552873
Position 4977: 0.0016116742907619475
Position 4734: 0.0015868916870471646
Position 604: 0.0013701644576760803
Position 7042: 0.0013485243071345253
Position 722: 0.0013379394458327262
Position 1119: 0.0013261185305947826
Position 278: 0.0010448275020640764
Position 6994: 0.0010182937693754156
Position 6667: 0.0009410957908546817
Position 2272: 0.0009104195469045131
Position 5242: 0.0007912934667717289
Position 4956: 0.0007362702798723676
Position 220: 0.0006753509715565367
Position 1770: 0.0006531475248615573
Position 8123: 0.0006268177909625092
Position 6376: 0.0006014612838070312
Position 6604: 0.0005652369047498229
Position 1639: 0.00045366496780061813
Position 4836: 0.00034137875692101007
Position 235: 0.0003345807430410923
Position 5316: 0.00025308280874877434
Position 8069: 0.00024323247145838892
Position 245: 0.00023644807108517407
Position 2284: 0.0001914476688674074
Position 1750: 0.0001422887315758371
Position 646: 0.00012819676517105493
Position 1900: 0.00012176732834192863
Position 284: 0.00010183029808040715
Position 313: 9.835078103631801e-05
Position 1747: 8.320617770840312e-05
Position 564: 7.229840619390528e-05
Position 5734: 3.519529954169017e-05
Position 5842: 2.94962417851479e-05
Position 1014: 2.5697837368445974e-05
Position 1417: 2.3723779425474062e-05
Position 137: 1.0588258016260646e-05
Position 146: 2.3463030641820003e-06
Position 1396: 6.058428076206579e-07
Position 249: 8.616473502295313e-08
Position 199: 7.401741645892342e-08
Position 171: 6.669002510206687e-08
