Gene = Iml1
Position 10177: 0.9990874781734992
Position 6652: 0.9950855520625492
Position 2045: 0.9949476144032185
Position 8805: 0.9932739792920726
Position 10064: 0.9869726048855094
Position 9068: 0.966353105236283
Position 9676: 0.9572489918228685
Position 9894: 0.9483444577946057
Position 9448: 0.9481583624623291
Position 1146: 0.9096631884365846
Position 600: 0.8902575949565907
Position 7302: 0.8711103797795708
Position 2511: 0.8399285075891183
Position 232: 0.7880519327822035
Position 5341: 0.6930037467588757
Position 9225: 0.5393765473786518
Position 1821: 0.43946015606991234
Position 1811: 0.3177970731087961
Position 5306: 0.16778818727584688
Position 7894: 0.15657472720713664
Position 8048: 0.12905401506041167
Position 8544: 0.11686322929510198
Position 7870: 0.1167595570897078
Position 7635: 0.11372514439712085
Position 1596: 0.09418703710335447
Position 8330: 0.0817721982691039
Position 2519: 0.06689714284520877
Position 6948: 0.058143072990655464
Position 5229: 0.05552673358707506
Position 4805: 0.04714847385628834
Position 7953: 0.04599081157163449
Position 1280: 0.0438656391394588
Position 8333: 0.026576052717233394
Position 3373: 0.025714877475411558
Position 925: 0.02394863358653095
Position 2549: 0.022801304168390376
Position 258: 0.021782457153389435
Position 651: 0.019636422888441807
Position 2288: 0.01693125730161073
Position 1374: 0.01383872783285985
Position 1782: 0.013598805285428438
Position 9938: 0.01217116435399924
Position 771: 0.010714549016508892
Position 8250: 0.010654658083439832
Position 9630: 0.010550076041770351
Position 7168: 0.006694056519468951
Position 9253: 0.0056494203711170915
Position 4244: 0.004743006392832003
Position 2249: 0.0047408785948268965
Position 1324: 0.004391368730461036
Position 8813: 0.00438850419076943
Position 4271: 0.004158751292059198
Position 7000: 0.003988179414950371
Position 1877: 0.003275042517910437
Position 3122: 0.003089096180722403
Position 9465: 0.0023531908820939368
Position 292: 0.0020249380703755496
Position 1556: 0.0019617671570868697
Position 10337: 0.0015292806057166407
Position 359: 0.0013977205402275264
Position 7251: 0.001301671252969456
Position 2252: 0.0011979556862558893
Position 9896: 0.0009751536865551871
Position 1542: 0.0008583519117041956
Position 10451: 0.000844184353996058
Position 2183: 0.0008426905711214896
Position 445: 0.0007769380545211626
Position 6693: 0.00048074974392022695
Position 1266: 0.00045545864698999766
Position 385: 0.00027463060418616273
Position 10199: 0.0002627041437005159
Position 7132: 0.00023690090962546055
Position 9868: 0.0002366778057896816
Position 492: 0.00023374108473784124
Position 7240: 0.000227527829311158
Position 10414: 0.00020537367280810503
Position 10076: 0.00016669750942271483
Position 6697: 0.00014499167298957807
Position 10373: 0.00014120911357545513
Position 9942: 9.07739655791183e-05
Position 315: 4.5453881625547916e-05
Position 478: 3.741995688441636e-05
Position 450: 2.7930465848950288e-05
Position 10568: 2.4503655817931776e-05
Position 10073: 2.396806130239e-05
Position 312: 1.5248450530502123e-05
Position 663: 1.4567901375306097e-05
Position 498: 8.319510420483882e-06
Position 6720: 3.355437679190921e-06
Position 131: 2.7789901319022805e-06
Position 531: 2.3993686300336685e-06
Position 140: 1.8564918926260702e-06
