Gene = Mbs
Position 25022: 0.9995529503939287
Position 19149: 0.9862589454070707
Position 18873: 0.9843514480176979
Position 10348: 0.9804629455762176
Position 18368: 0.9785688113203875
Position 18160: 0.9749192055790219
Position 12267: 0.9515052750096634
Position 11926: 0.9269748981117013
Position 14653: 0.8922083766104115
Position 16153: 0.8294770212633377
Position 25763: 0.798060686738917
Position 11125: 0.7828312743050173
Position 14225: 0.7663976973450727
Position 29455: 0.6365611937959738
Position 26860: 0.38394329131823896
Position 12426: 0.3673994680100182
Position 14063: 0.3244769849679943
Position 13967: 0.30223971645987546
Position 1179: 0.23659509654964303
Position 445: 0.2026042727536799
Position 19427: 0.16133854229103195
Position 795: 0.1578199527025696
Position 11128: 0.15705814816024158
Position 14031: 0.15535135919868512
Position 1201: 0.13582635043460656
Position 12516: 0.10994119821260287
Position 11339: 0.10148768876943132
Position 13253: 0.06942115161739089
Position 13901: 0.06085226775880018
Position 843: 0.059851129155564536
Position 11077: 0.055471203652987584
Position 12270: 0.04443495738966669
Position 2024: 0.04117085749031635
Position 14011: 0.03805821221767276
Position 27268: 0.0344484756795719
Position 28905: 0.02902220652597663
Position 11414: 0.02769775450186282
Position 6263: 0.024532567322747098
Position 18210: 0.02162629562500213
Position 14236: 0.02011181212872024
Position 890: 0.020003998677894236
Position 13845: 0.01994212430646295
Position 13924: 0.01792131958548826
Position 868: 0.017449870381843237
Position 1254: 0.017402360555384425
Position 5365: 0.016253554226348322
Position 6579: 0.015352908278862614
Position 11583: 0.014768237032406786
Position 547: 0.014203884376582997
Position 27233: 0.013911431630770497
Position 10362: 0.013875044021230387
Position 11278: 0.013354585255768056
Position 1286: 0.013087208229561536
Position 18385: 0.013059954080615558
Position 27894: 0.012919854952769903
Position 11513: 0.012190226480756077
Position 19075: 0.011889470284151741
Position 729: 0.011558517724218516
Position 2027: 0.01130789638009158
Position 12601: 0.011169665426867793
Position 13774: 0.009160396120547283
Position 1314: 0.009057939854718455
Position 15384: 0.008073135728004962
Position 12125: 0.00661676259139016
Position 26449: 0.006347902146732167
Position 13088: 0.005993234579727807
Position 11952: 0.005938295500068162
Position 1189: 0.005785691590361327
Position 16209: 0.00566381607477745
Position 2004: 0.005583364425316922
Position 14991: 0.005498690079582143
Position 18410: 0.005489872040809306
Position 15864: 0.005089791602313933
Position 18680: 0.0049200031247394966
Position 16184: 0.004861445533224313
Position 19341: 0.00449905644761424
Position 1045: 0.0042721578354264645
Position 1270: 0.004134971973511366
Position 12107: 0.0037535235681739913
Position 18905: 0.0036873891695324073
Position 1523: 0.0030602365962093046
Position 13732: 0.0029889577954627486
Position 14248: 0.0029583877380591796
Position 25385: 0.0028241737531518054
Position 1220: 0.002746493207364305
Position 26167: 0.002732565641628032
Position 19698: 0.0026639388903278794
Position 18887: 0.0025026734521519886
Position 1335: 0.0024642800385016282
Position 1880: 0.0022494765695223
Position 15657: 0.0021247482667466496
Position 1759: 0.0020309547243361936
Position 1203: 0.002011102338422122
Position 10448: 0.001992066599756028
Position 15494: 0.0018530229170643806
Position 18461: 0.0016252402904154638
Position 1946: 0.0013220862692295723
Position 14230: 0.001269300580084667
Position 14696: 0.0011877947586661467
Position 19323: 0.0009814601602791905
Position 17342: 0.0009639690305764193
Position 14267: 0.0009391429492394713
Position 18884: 0.0007170871196121394
Position 10408: 0.0006600190820750889
Position 17464: 0.0005841153250797575
Position 24858: 0.0004456507151870202
Position 17449: 0.000421527938264692
Position 11437: 0.0003444499605776613
Position 12201: 0.0003216282915409261
Position 25239: 0.00030393592802177864
Position 12298: 0.0002928434856368613
Position 12153: 0.0002776656360805622
Position 19091: 0.00023993076789866627
Position 19016: 0.00023863524482350897
Position 17052: 0.00020467759542844261
Position 10478: 0.00018191109952119693
Position 1209: 0.00016134357549484377
Position 18917: 0.00014005155907094346
Position 10808: 0.00013933268826440403
Position 12181: 0.00013838089449240675
Position 14921: 0.00013410238580096302
Position 10637: 0.00010677508397750954
Position 12280: 9.420944477058311e-05
Position 12088: 7.323961099994645e-05
Position 1142: 6.978385672035855e-05
Position 18683: 6.907508756260995e-05
Position 373: 6.58765549813859e-05
Position 498: 6.36698737612942e-05
Position 25415: 3.295104883535073e-05
Position 19050: 2.5652532930317163e-05
Position 14598: 2.443183984153899e-05
Position 19028: 2.373782161144111e-05
Position 391: 2.3019312347267064e-05
Position 19356: 1.630288279537142e-05
Position 19020: 1.2714290538996447e-05
Position 19170: 1.2708842292297205e-05
Position 11162: 8.150192722877474e-06
Position 19316: 7.429132068226663e-06
Position 322: 7.395115622265159e-06
Position 15636: 5.391850477656927e-06
Position 19527: 4.4606361098186215e-06
Position 25544: 3.72305733287376e-06
Position 14440: 9.99361965139195e-07
Position 18423: 8.028357649993801e-07
Position 90: 4.74103567392772e-07
Position 11136: 3.487055087304205e-07
Position 18542: 3.3193107271206254e-07
Position 18441: 3.0820645199675864e-07
Position 25269: 4.581413310869073e-09
Position 25248: 3.1907130664453202e-09
Position 14245: 1.624093216442815e-09
Position 25257: 1.2325437243955098e-09
Position 25290: 2.9863227252866555e-10
