Gene = enc
Position 303: 6.852347878690419e-07
Position 19160: 6.107628200367971e-07
Position 19173: 5.546509446901554e-07
Position 301: 5.038506070865206e-07
Position 18085: 3.5527856621220407e-07
Position 107: 3.251915061929568e-07
Position 137: 2.9618591061802557e-07
Position 157: 2.9263284077810604e-07
Position 14868: 2.3247452077651764e-07
Position 14338: 2.2299814502546077e-07
Position 18537: 1.553076511359051e-07
Position 14298: 1.2811447675880352e-07
Position 18399: 1.0247607174283641e-07
Position 14304: 7.816783555892706e-08
Position 14221: 2.6452440250100396e-08
Position 18830: 8.934289467325379e-09
Position 17824: 1.7231434195257853e-09
Position 120: 1.1903587863752712e-10
Position 260: 1.0584129182158733e-10
Position 282: 2.7489041122571777e-11
Position 14411: 1.8387311225916137e-11
Position 14268: 6.6622185440396046e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 14776: 0.9967480434393153
Position 13041: 0.9903957856118999
Position 20744: 0.9886493656494535
Position 14176: 0.9881319202749846
Position 18319: 0.9877573065434413
Position 14392: 0.9841723739294574
Position 17342: 0.9521162662314545
Position 20953: 0.7815972625763504
Position 18988: 0.7664969178632306
Position 10739: 0.7159404551540074
Position 13922: 0.7087236284631572
Position 21387: 0.5465185696532102
Position 21107: 0.28424706350827955
Position 13937: 0.28051513168184855
Position 18982: 0.23350308213677495
Position 20926: 0.16337147783458414
Position 22608: 0.11812510608074227
Position 374: 0.07922790408358626
Position 18808: 0.07883957175343526
Position 15591: 0.04443745704774843
Position 9708: 0.04277479323570469
Position 17385: 0.04103593869176487
Position 11402: 0.0402980535881096
Position 21911: 0.03503138519149462
Position 21530: 0.027217615471532813
Position 19825: 0.02717558778122085
Position 18074: 0.020136575333586926
Position 21930: 0.01749208189285864
Position 21140: 0.01745503262203142
Position 19363: 0.015452274067480933
Position 14404: 0.015011020342382737
Position 299: 0.013697308914514716
Position 14512: 0.013047609292494312
Position 841: 0.012730043482138204
Position 21080: 0.012014855117042039
Position 14205: 0.011788134898788914
Position 20767: 0.010971251938270423
Position 19848: 0.010015484718805786
Position 986: 0.009971413127962746
Position 18349: 0.009936493177256705
Position 12911: 0.009604214388119224
Position 18805: 0.009140150849817393
Position 921: 0.008948487491544798
Position 20234: 0.008072831036557754
Position 19477: 0.00787328309275482
Position 15362: 0.00746583903016247
Position 16546: 0.007423012678768384
Position 1043: 0.00569339361905558
Position 16632: 0.0050381952990802515
Position 15115: 0.0033871040547716375
Position 21094: 0.0032677337731595877
Position 21122: 0.0030672844358456933
Position 20891: 0.002854001512054225
Position 15195: 0.002845093660728303
Position 14041: 0.0025601622574193297
Position 13939: 0.0024836678251253293
Position 1007: 0.0022069599846992255
Position 15368: 0.0021875976064255264
Position 17195: 0.002084434363656508
Position 876: 0.0018811316960577645
Position 15129: 0.0007722098928539306
Position 15875: 0.0006676263972251377
Position 15088: 0.0006122417009848632
Position 14579: 0.0005112072173657524
Position 18330: 0.0004927898913014524
Position 18380: 0.00047607755244855326
Position 16399: 0.0004572514546368931
Position 333: 0.00019425898094302277
Position 14606: 0.00018582808485231614
Position 18435: 0.0001586635189628341
Position 20992: 0.00015038083054700919
Position 495: 0.0001409421309074025
Position 492: 7.54895525882769e-05
Position 400: 7.153421577228987e-05
Position 14128: 7.275911226871959e-06
Position 14919: 5.8229805268201175e-06
Position 14735: 4.91567198563773e-06
Position 597: 3.193305164566124e-06
Position 591: 3.144965267816251e-06
Position 478: 2.7035132165852495e-06
Position 551: 1.0485730845800666e-06
Position 15663: 9.176211594659178e-07
Position 15610: 7.652861807008053e-07
