Gene = jp
Position 82: 9.052192739197372e-05
Position 120: 3.484695702493479e-05
Position 185: 2.7295830143621052e-05
Position 3452: 1.7725788223740178e-05
Position 4231: 8.880323874099582e-06
Position 736: 5.998176258046182e-06
Position 4104: 4.2529674256619415e-06
Position 4469: 3.849945452059757e-06
Position 13167: 2.96389180672685e-06
Position 12684: 1.7751079980466823e-06
Position 11335: 1.6152736651265153e-06
Position 12662: 1.3508744283895596e-06
Position 1974: 1.0775423402139579e-06
Position 11538: 6.075506895997887e-07
Position 11471: 1.9994338927832088e-07
Position 11676: 1.8501608219628009e-07
Position 11806: 1.275819871043053e-07
Position 11549: 8.730804997675993e-08
Position 11573: 8.071406806450614e-08
Position 11607: 7.404501378178586e-08
Position 198: 4.126908121978426e-08
Position 11952: 2.6503617665566406e-08
Position 76: 2.0280316005074106e-08
Position 70: 1.746427226861114e-08
Position 221: 1.1728044819841726e-08
Position 175: 7.0112672500791445e-09
Position 11794: 6.289009200231287e-09
Position 118: 3.416539021422924e-09
Position 13137: 1.9853676903335684e-09
Position 102: 1.898824065882474e-09
Position 52: 4.314949395705617e-10
Position 165: 2.144282695512921e-10
Position 68: 1.749652885527852e-10
Position 63: 1.1227524437494922e-10
Position 4: 5.2618114628619963e-11
Position 27: 4.428886099513915e-11
Position 275: 1.82333093642465e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 13021: 0.9999627818737432
Position 11251: 0.9994344436154717
Position 17084: 0.9622338564441341
Position 10351: 0.9443120738315152
Position 16345: 0.9208097842372399
Position 12481: 0.8937666312365836
Position 12810: 0.8884527008033183
Position 13223: 0.7992918554062629
Position 14181: 0.21100076130629788
Position 18037: 0.20234902903664218
Position 15205: 0.13764937716970668
Position 18641: 0.10197495391144323
Position 18612: 0.0908418329343729
Position 17722: 0.07142818136087213
Position 18321: 0.07136872454679073
Position 9982: 0.05559850817540599
Position 16399: 0.038770964276751946
Position 12878: 0.03428706164888558
Position 17105: 0.033140184064647235
Position 18003: 0.019806615230701333
Position 12258: 0.019748723849662524
Position 14862: 0.01960527580235929
Position 11765: 0.019505506244162304
Position 12819: 0.019436267511462265
Position 12596: 0.01688548667814305
Position 18062: 0.016333925262627755
Position 1526: 0.01572444932308934
Position 14928: 0.015595393774779549
Position 416: 0.015579378810244692
Position 12831: 0.013995459587601693
Position 17728: 0.011473476086386386
Position 11852: 0.010919181048606598
Position 17532: 0.010214617197949971
Position 17493: 0.009929365998135185
Position 15275: 0.008633960157653803
Position 18368: 0.007266138765886181
Position 16372: 0.007130144108149751
Position 15539: 0.005313614933098281
Position 11895: 0.004649424301514841
Position 12199: 0.004099796836069281
Position 12352: 0.0037550089157253057
Position 12209: 0.003743432602422683
Position 1310: 0.00348506703267265
Position 15578: 0.0034576342862930004
Position 14187: 0.003360018060069101
Position 12218: 0.003186175052596874
Position 12453: 0.0031573417148937875
Position 440: 0.0029912520837263173
Position 258: 0.002845155240662629
Position 13872: 0.00268135107725366
Position 15847: 0.0026348071601214555
Position 17859: 0.0025018337465024633
Position 12165: 0.0022495614270132075
Position 14040: 0.002192566010461817
Position 671: 0.0020045273236615107
Position 15440: 0.0018555894721111518
Position 754: 0.0017077588558050364
Position 16156: 0.0014132363643520308
Position 15117: 0.0011840860402540874
Position 13890: 0.0011574335443182418
Position 13680: 0.001112630397329162
Position 17597: 0.0009003794237805475
Position 13569: 0.000888408159826109
Position 14106: 0.0008849559116832815
Position 15160: 0.0008601182119250337
Position 14202: 0.0008039305751405369
Position 13791: 0.0007944458040838372
Position 11977: 0.0007916541568110993
Position 13331: 0.000751920592613724
Position 12504: 0.0007242893971632229
Position 17415: 0.0006988401751229569
Position 14164: 0.0006836129824613867
Position 11207: 0.000544396786403272
Position 15869: 0.0005037428761698336
Position 12855: 0.0003751739703852237
Position 15154: 0.00013322282512614344
Position 15092: 6.328972697451063e-05
Position 13230: 5.974606706775818e-05
Position 12008: 5.84930408008835e-05
Position 11825: 4.6680606334655295e-05
Position 17448: 3.8291394111432254e-05
Position 13254: 3.7819326585487554e-05
Position 13208: 3.6627714824708926e-05
Position 2968: 3.0859079523501645e-05
Position 13048: 2.1535973517464233e-05
Position 13788: 2.0142614736669736e-05
Position 13236: 1.9307787794330218e-05
Position 11279: 1.9070331865100154e-05
Position 16927: 1.6207830482079477e-05
Position 13755: 1.5598616993051118e-05
Position 13070: 7.382283615674177e-06
Position 4291: 3.849945452059757e-06
Position 13150: 1.7311660062956776e-06
Position 13061: 1.4457505901328773e-06
Position 11188: 1.2114039644816904e-06
Position 11190: 8.778622995034106e-07
