Gene = Sap130
Position 2836: 0.10587588257353857
Position 1076: 0.0968014446529894
Position 953: 0.08273526179890929
Position 1016: 0.06678743562950239
Position 5775: 0.06380029622723084
Position 337: 0.047692260196692135
Position 1785: 0.03169651166192627
Position 985: 0.029457402799620336
Position 3546: 0.028315251925799843
Position 950: 0.022785992727997362
Position 610: 0.021489363616912272
Position 5328: 0.018147820100666255
Position 2492: 0.015301598631205957
Position 5772: 0.01365629085738992
Position 6104: 0.01266273388913352
Position 663: 0.012186569766190564
Position 5374: 0.011020344513757706
Position 6994: 0.009009022264005235
Position 84: 0.008593609348297048
Position 2293: 0.008075762799167292
Position 3357: 0.00789709009718687
Position 6056: 0.007459889698674558
Position 143: 0.007260187976729569
Position 2006: 0.0071066418768277306
Position 2841: 0.006826628277453057
Position 2865: 0.006605347414615344
Position 7092: 0.006524052706023958
Position 2362: 0.006406801196056389
Position 6072: 0.005250056657895115
Position 1328: 0.0051433887246834014
Position 7096: 0.005062434602063525
Position 824: 0.004466281272678538
Position 2459: 0.004348936586273061
Position 4889: 0.003915892913244722
Position 4874: 0.0038010878137784256
Position 6997: 0.003423319329052164
Position 2862: 0.003387610573502622
Position 2314: 0.002640107324105785
Position 2335: 0.0022669430577485993
Position 853: 0.002243531143604174
Position 501: 0.0022387751425830774
Position 5390: 0.00206720122589245
Position 2382: 0.0016961306139844903
Position 2299: 0.001494040522646476
Position 6398: 0.0013368736523560714
Position 7053: 0.001211032443642655
Position 6437: 0.0008524866306507776
Position 2305: 0.0007846320829311374
Position 5807: 0.000719131853978695
Position 3487: 0.0006103483647875037
Position 2024: 0.0005892422674020686
Position 195: 0.0004896230631359491
Position 241: 0.00044577039536925677
Position 152: 0.00040526235996686245
Position 4998: 0.00040482632054688233
Position 4837: 0.000393831267853789
Position 2187: 0.0003783066701376772
Position 180: 0.00027794276612461046
Position 3228: 0.00023487278647892147
Position 2704: 0.00019369744549368114
Position 185: 0.00011212905021198963
Position 6626: 9.626981270443326e-05
Position 157: 9.39297023481177e-05
Position 167: 9.359710021370676e-05
Position 7006: 5.967221684259786e-05
Position 313: 5.920680116917659e-05
Position 354: 5.1370478114237144e-05
Position 248: 4.79031774482978e-05
Position 7131: 4.261120902627239e-05
Position 6482: 3.637881127057984e-05
Position 6619: 3.139869470112759e-05
Position 6635: 1.5984881580529715e-05
Position 376: 1.3167141807590314e-05
Position 6794: 7.160161651010975e-07
Position 6798: 6.769224378769492e-10
