Gene = Ac78C
Position 28439: 2.5359097452147798e-05
Position 34305: 2.0248462405618122e-05
Position 31742: 1.73456325315656e-05
Position 28133: 1.6078067905853084e-05
Position 27647: 1.4077751386479443e-05
Position 28481: 1.3870988511840132e-05
Position 28529: 1.0951461369304644e-05
Position 27212: 8.275010389787925e-06
Position 27973: 2.3350463532930272e-06
Position 27231: 2.226666964179008e-06
Position 26135: 2.0726758804804136e-06
Position 33732: 1.5455999823661804e-06
Position 26098: 1.4987783759722502e-06
Position 27491: 1.0109511626834247e-06
Position 26026: 1.7251443295782196e-07
Position 27443: 1.0225007317383627e-07
Position 27688: 6.657195973748724e-08
Position 27501: 6.495835950007591e-08
Position 27851: 1.378914041220897e-08
Position 25622: 5.790633058521555e-11
