Gene = Utx
Position 5324: 0.001207405858628149
Position 2596: 0.0010438780476849517
Position 2492: 0.0010082127079532608
Position 5619: 0.0009314608175131228
Position 5102: 0.0007894573490165195
Position 3674: 0.0007394840068781913
Position 3038: 0.0006820398076535239
Position 4784: 0.0006289925204371097
Position 5547: 0.0006206592573212013
Position 465: 0.0006197244624830222
Position 5431: 0.0006193568802528824
Position 4840: 0.0005231348511413609
Position 5178: 0.0005153908900258198
Position 343: 0.0004280881579339427
Position 3882: 0.0003273898712686683
Position 5092: 0.00029221448783747225
Position 5171: 0.00021372954505099158
Position 5332: 0.00017606772577100094
Position 101: 0.00011526340530536641
Position 5585: 9.924311707138407e-05
Position 5517: 8.750304708149738e-05
Position 4000: 5.1986830821022975e-05
Position 89: 4.213026084765724e-05
Position 368: 4.171188408156485e-05
Position 3835: 4.072203095137938e-05
Position 3898: 2.7279052815700937e-05
Position 62: 2.4017797781990555e-05
Position 4494: 1.9660335820879458e-05
Position 5476: 1.3399426884174693e-05
Position 5583: 1.3212531001794215e-05
Position 105: 1.1444193161429735e-05
Position 3283: 8.391180120359943e-06
Position 645: 3.911350357698948e-06
Position 5751: 1.2657934530995404e-06
Position 3851: 5.166559537188817e-07
Position 5734: 4.220354625415786e-07
Position 208: 3.324922289986506e-07
Position 11: 2.2974683196542642e-07
Position 192: 2.2846212798996593e-07
Position 9: 1.3627606127883735e-07
Position 214: 6.865928631644406e-08
Position 2840: 2.9455905085793676e-08
Position 5256: 1.803695488552832e-08
Position 3132: 2.9864707044519147e-09
Position 3103: 1.017972956135173e-09
Position 3016: 9.237998380260993e-10
Position 3912: 3.3918975962567333e-10
Position 239: 6.486322074736992e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5688: 0.9975520338169763
Position 5404: 0.9965633443641838
Position 5904: 0.9949541105994604
Position 2888: 0.9899558763375578
Position 4928: 0.986901656402242
Position 3744: 0.9846572906595945
Position 3942: 0.9609534002934015
Position 3181: 0.933263368728219
Position 2243: 0.9317009785455065
Position 2698: 0.877679609769243
Position 214: 0.8417310321979851
Position 4705: 0.7749327702636053
Position 885: 0.6359145472058985
Position 3426: 0.5236360725078114
Position 3423: 0.4288908095630487
Position 4720: 0.21154681059161096
Position 4619: 0.17166536487715625
Position 1055: 0.16085758932523644
Position 628: 0.09538977265068875
Position 2508: 0.07733144940233211
Position 1148: 0.06156052040026587
Position 2632: 0.05078844801675201
Position 2650: 0.04542917977533423
Position 3965: 0.03732394652344381
Position 2491: 0.035312233186635025
Position 3468: 0.02943742753918861
Position 4599: 0.02711696635218433
Position 390: 0.024192864818075133
Position 706: 0.017292798474773097
Position 4550: 0.01584372865351703
Position 3194: 0.015606446418187722
Position 794: 0.012466424150295148
Position 6209: 0.010711537642724468
Position 3770: 0.010302406380552902
Position 4984: 0.00964048679312578
Position 368: 0.00718785574067325
Position 450: 0.006919701185566532
Position 3011: 0.005999982904693667
Position 6231: 0.005748245536766096
Position 3139: 0.005742617388536192
Position 3451: 0.005591659945214596
Position 2909: 0.004931247429133147
Position 387: 0.004607435918917915
Position 637: 0.004235663769406883
Position 3613: 0.004228795559743563
Position 5910: 0.004046026223705438
Position 4344: 0.003711249708627284
Position 3225: 0.003636964052249821
Position 1765: 0.00344647847880124
Position 894: 0.0032499792013606977
Position 2320: 0.0032090520051828563
Position 2573: 0.0027768036151149603
Position 278: 0.0026088460510818004
Position 3490: 0.001963295013566916
Position 2203: 0.00195335845425356
Position 480: 0.0016212332250845015
Position 1803: 0.0013669526137013548
Position 281: 0.0010745930286067261
Position 1302: 0.0010723591998897713
Position 739: 0.0010578261492996623
Position 2596: 0.0010553935287529012
Position 648: 0.0009720679184717438
Position 265: 0.00096435372313604
Position 905: 0.0008851534868137437
Position 5480: 0.0004969167931686359
Position 2728: 0.0004766987822505778
Position 320: 0.00038910048329035616
Position 5732: 0.00038030319077245775
Position 4254: 0.00029496541761877296
Position 6268: 0.0002652289189525415
Position 963: 0.0001565944809351164
Position 6396: 0.00013598225346529163
Position 5750: 0.0001260852199148375
Position 4295: 0.00012097510670227364
Position 3785: 0.00011727766230938593
Position 745: 0.00010237551214489767
Position 5734: 8.893769910456136e-05
Position 446: 7.856695179387454e-05
Position 5659: 7.840027966818876e-05
Position 3056: 7.722687775706864e-05
Position 4058: 7.304107524556966e-05
Position 464: 6.867736647284471e-05
Position 3810: 5.0240458624541325e-05
Position 458: 4.220465208120505e-05
Position 491: 3.1815038411729485e-05
Position 561: 3.1637298666554333e-05
Position 340: 2.3707349896435835e-06
Position 162: 2.1064271446716478e-07
Position 92: 1.367400730152374e-08
