Gene = Eif3c
Position 19063: 0.9602183724940615
Position 3113: 0.9431733952191422
Position 19330: 0.9339439917541446
Position 7655: 0.9159990396235819
Position 9144: 0.9108055800201231
Position 3300: 0.8619602029085895
Position 9903: 0.8448850518217216
Position 8913: 0.7694924822484572
Position 1805: 0.7524860855595881
Position 8585: 0.706654074904657
Position 14072: 0.5431911039429934
Position 1473: 0.4743792557945431
Position 191: 0.46405779929842444
Position 5550: 0.2676488043713314
Position 17227: 0.2618597028680738
Position 17189: 0.23148392702519163
Position 1387: 0.21355125438409184
Position 2446: 0.12286739817150082
Position 8595: 0.12024265465937321
Position 3254: 0.1065117477170816
Position 8622: 0.10455272172332031
Position 14124: 0.08250012137569358
Position 15159: 0.07492844015605202
Position 8832: 0.07464308278252481
Position 7672: 0.06863072918287312
Position 3081: 0.04605925624931479
Position 19581: 0.035948160632831835
Position 8854: 0.03475189502166946
Position 5803: 0.02947064412842044
Position 2232: 0.026381296020051435
Position 3930: 0.02573095909551313
Position 9959: 0.02361178379778717
Position 8917: 0.02058391018157802
Position 8919: 0.020324568002499085
Position 5529: 0.020116470283740785
Position 7932: 0.018785486243204006
Position 3966: 0.01848996179818486
Position 8569: 0.018232886592532947
Position 3309: 0.017554361434824296
Position 19530: 0.017149409669715943
Position 9984: 0.01600587487247156
Position 19126: 0.0143071994423294
Position 19078: 0.0129720782719466
Position 9352: 0.012579777523075744
Position 7696: 0.012361834067602129
Position 5712: 0.011698441314656884
Position 18784: 0.011303562482170989
Position 3267: 0.010657605848524786
Position 8814: 0.010426781348530414
Position 7960: 0.009681304668003834
Position 8795: 0.008601407112187449
Position 3969: 0.008042806793058296
Position 1812: 0.0067376602689319335
Position 9792: 0.004937369501469334
Position 1483: 0.004040673150307373
Position 7875: 0.003519669261577351
Position 18895: 0.0033699229657644433
Position 19141: 0.0026197211152651865
Position 7729: 0.002545115123806545
Position 1506: 0.0021974965830195824
Position 3090: 0.0020540321708836717
Position 18948: 0.0019232456707642838
Position 18905: 0.001819272797239303
Position 19087: 0.00168999841718161
Position 9690: 0.0011945118385259818
Position 7834: 0.0010981705606680128
Position 3501: 0.0007549672126008136
Position 1309: 0.0007321841799761861
Position 3320: 0.0006775950004124276
Position 1514: 0.0006666092023508584
Position 3132: 0.0005587610653906877
Position 2988: 0.0005565791008848331
Position 9489: 0.0005262884134548534
Position 3125: 0.00048097768718459064
Position 2993: 0.0003538772586967258
Position 2972: 0.00026775701064367066
Position 4124: 0.00026234189557977313
Position 150: 0.00025912809780533145
Position 1854: 0.0002583515859590957
Position 3037: 0.00025699796720870903
Position 9405: 0.00024122644327577962
Position 9367: 0.0001453085227338994
Position 221: 0.00013273127898384655
Position 4131: 0.0001264969526067756
Position 205: 0.00010530597233970297
Position 2903: 6.20559600782006e-05
Position 3646: 4.0079530231307524e-05
Position 3790: 1.6832754762396738e-05
Position 3683: 1.0374722091116902e-05
Position 7678: 6.592305307582143e-06
Position 3678: 5.353223443744392e-06
Position 2090: 1.2173876008279535e-09
