Gene = Smg9
Position 17207: 0.00045014085946662447
Position 6093: 0.00042744580778197167
Position 17128: 0.0003956531130470824
Position 17459: 0.0002854355087222578
Position 17358: 0.00022297425147429947
Position 17077: 0.00014703359387266806
Position 1115: 5.794555209926382e-05
Position 844: 4.786593673072937e-05
Position 353: 3.1148785300693906e-05
Position 896: 1.7617604579831616e-05
Position 1323: 1.635137331400298e-05
Position 497: 1.512071541542062e-05
Position 6448: 1.4657390043476223e-05
Position 916: 1.1926530900045831e-05
Position 520: 2.3097536078152623e-06
Position 546: 1.9675503943784436e-06
Position 182: 8.232332463753845e-07
Position 442: 2.700450575790257e-07
