Gene = Kri1
Position 11878: 0.00011093844352540014
Position 11554: 9.147843977351302e-05
Position 1338: 3.441286776054362e-05
Position 8599: 2.8172812202942e-05
Position 1341: 2.7585074093160587e-05
Position 1202: 2.38985754898651e-05
Position 1182: 1.9251211486807138e-05
Position 8608: 1.6220817025383096e-05
Position 8590: 1.211483937322147e-05
Position 12047: 9.317716501415574e-06
Position 7884: 6.559500996428462e-06
Position 8391: 6.127491747564618e-06
Position 1116: 2.8020431892742408e-06
Position 214: 1.6073484409315694e-06
Position 7487: 1.3344075513429762e-06
Position 174: 9.850617026670449e-07
Position 167: 7.103668766909009e-07
Position 257: 6.901066348334037e-07
Position 246: 4.815105093227054e-08
Position 132: 1.634991998838007e-08
Position 138: 1.1072363722290188e-08
Position 264: 4.031468997736901e-09
