Gene = Ctr9
Position 22635: 3.1693337330911817e-05
Position 30: 6.015715447027707e-07
Position 24: 2.2506754203712476e-07
Position 104: 1.5575957490329013e-07
Position 41: 1.1462274155011158e-07
Position 17: 5.9096037867262804e-08
Position 44: 3.973416094344109e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11603: 1.0000000000000053
Position 1262: 0.9989129160267975
Position 17564: 0.9898734619921128
Position 22498: 0.9864083402496343
Position 13864: 0.9669400652106664
Position 6336: 0.9571405284896959
Position 26407: 0.8993012090409634
Position 20558: 0.8925991025397925
Position 16425: 0.8604252136925334
Position 24862: 0.8594035212340038
Position 23350: 0.8492574605319622
Position 14884: 0.8298907677209281
Position 1541: 0.790074251413083
Position 14074: 0.7616767878328486
Position 14465: 0.7546741826741121
Position 4739: 0.7461085241925338
Position 21482: 0.7234196736135478
Position 21993: 0.6906004394784211
Position 17302: 0.6701859313949253
Position 17811: 0.6337192234763688
Position 14662: 0.5941478182724802
Position 21166: 0.5884892304629411
Position 9434: 0.4353039907138931
Position 14675: 0.3102899392587025
Position 21422: 0.2758113162192729
Position 22018: 0.26715737285006186
Position 14436: 0.2342672660696337
Position 17868: 0.14435579503322427
Position 20152: 0.12333189320045233
Position 17832: 0.09971125908277603
Position 23801: 0.09554730277354463
Position 24430: 0.07300391114641024
Position 2610: 0.06637073593628152
Position 25510: 0.061567268635142954
Position 25134: 0.060665664152808094
Position 14704: 0.06019590787933926
Position 23428: 0.048478501658737266
Position 24709: 0.04642666230990282
Position 21060: 0.043427967500340385
Position 5325: 0.03969668615619723
Position 23869: 0.03812854425453898
Position 25574: 0.03641791454196469
Position 3024: 0.03133491344707789
Position 21218: 0.029614056916555213
Position 23170: 0.028754041072368345
Position 23713: 0.027525119990545174
Position 844: 0.025188181006530336
Position 1486: 0.023194943937007724
Position 14078: 0.023118002192487965
Position 22763: 0.02277998555508674
Position 1520: 0.022081667586013216
Position 5243: 0.020741328657977655
Position 14282: 0.01941439386644846
Position 22782: 0.01847075787032073
Position 14216: 0.017223023996494738
Position 16331: 0.016991783526432096
Position 25990: 0.016243902955479207
Position 342: 0.01462743064176387
Position 23758: 0.014003595844603142
Position 23837: 0.013676759409210546
Position 3102: 0.013549779897294188
Position 22549: 0.01349322774295944
Position 14180: 0.00969457854129203
Position 1762: 0.009271803342972219
Position 5288: 0.008391471617354556
Position 1489: 0.008068778986666079
Position 22872: 0.007830267109433253
Position 15216: 0.00736533377494928
Position 611: 0.007210736360326488
Position 23262: 0.00720293833543655
Position 27178: 0.005930586320682328
Position 21774: 0.005786337054870029
Position 17913: 0.005635743993389531
Position 2668: 0.0055497045147394185
Position 17545: 0.004836782934422946
Position 26416: 0.004799268919671021
Position 318: 0.004563567269636583
Position 1492: 0.0036990521463951018
Position 25857: 0.003467440667056197
Position 17512: 0.0034562320018967827
Position 22805: 0.003304724029918399
Position 376: 0.0030630453357737013
Position 1027: 0.002865106922352783
Position 14766: 0.002752037402605615
Position 14687: 0.0027347272353616782
Position 15157: 0.002671523253959156
Position 1033: 0.0025818466110936722
Position 1055: 0.0022147333586068916
Position 17570: 0.0018335230715676404
Position 316: 0.001779241654304656
Position 21793: 0.0016564931282278526
Position 1124: 0.0013545144897549478
Position 14707: 0.0012820627716989884
Position 23142: 0.0011732022419832595
Position 14631: 0.0011553684066474793
Position 311: 0.0010470172021889582
Position 177: 0.0009118740534315744
Position 25136: 0.0009050448816562568
Position 22935: 0.0008550676561060247
Position 21797: 0.0008545697725143148
Position 22990: 0.0007586914939573759
Position 23027: 0.00038049413434595563
Position 21631: 0.00025917552957535167
Position 353: 0.00025170250853338914
Position 22502: 7.909492437572128e-05
Position 23195: 3.656656570892178e-05
Position 1428: 3.536118520294316e-05
Position 14981: 2.2484628522977086e-05
Position 14865: 1.9845864181062143e-05
Position 22310: 1.3727265423497838e-05
Position 1650: 4.80566820177427e-06
Position 22789: 4.621129149676591e-06
Position 22354: 2.9900905532531293e-06
Position 22325: 2.6197270533370207e-06
Position 21705: 1.8625095422905924e-09
