Gene = Gpatch1
Position 28930: 0.28505827492378194
Position 12240: 0.264573400365258
Position 22888: 0.2226797172077136
Position 15017: 0.17981750664079554
Position 2924: 0.1340780557503312
Position 38815: 0.12218554355341857
Position 40227: 0.10057027734754391
Position 995: 0.09105910674258913
Position 8852: 0.07545260275394754
Position 31173: 0.07267538132629807
Position 15417: 0.06763063697395252
Position 14832: 0.06303508847449472
Position 33507: 0.0583721112480982
Position 1032: 0.05601537726308356
Position 29633: 0.0537629694180472
Position 10934: 0.05174638389875769
Position 8090: 0.05148314593282696
Position 26846: 0.051082149226976306
Position 10170: 0.049904186411281644
Position 615: 0.04741898794899368
Position 11029: 0.04608725661111465
Position 35614: 0.045216358103187394
Position 23958: 0.04165275738561704
Position 10108: 0.038212422143158016
Position 10100: 0.03774419563918887
Position 20769: 0.03729991995257266
Position 8716: 0.03494726038758587
Position 8720: 0.033976274672459096
Position 18362: 0.028617584284381953
Position 41260: 0.027264503706595222
Position 19362: 0.0258816764885589
Position 1058: 0.023887527270791846
Position 24724: 0.02137465252777447
Position 23562: 0.018817538939322857
Position 1074: 0.018787441312113976
Position 29729: 0.017553374300384197
Position 38644: 0.01701631771928321
Position 39211: 0.01666574311496028
Position 8275: 0.01590077087364064
Position 894: 0.014483832600697898
Position 11538: 0.013461063509829455
Position 9084: 0.013183538838491512
Position 11491: 0.01233534180117611
Position 30867: 0.011639629403131822
Position 33983: 0.01155652435451702
Position 970: 0.011347783795953966
Position 41160: 0.010996650524955475
Position 37925: 0.008729570020608094
Position 40325: 0.0073726262218420015
Position 12179: 0.00610137429541105
Position 37561: 0.005992762254078035
Position 12336: 0.005764960006507558
Position 975: 0.00560325377152332
Position 18407: 0.005420002640495451
Position 1183: 0.0053884954643724
Position 14391: 0.0048712828370172856
Position 16766: 0.004248480684800791
Position 13926: 0.0038921059661604336
Position 16727: 0.003718504645132371
Position 1938: 0.0031065755391460983
Position 207: 0.0025566822664332936
Position 18365: 0.0017259222305126402
Position 37813: 0.0016510547056787098
Position 35299: 0.0015949544780946882
Position 18342: 0.0015896929795332073
Position 30719: 0.0015096673871340964
Position 35325: 0.0012371050378668423
Position 37275: 0.0012175622053126898
Position 39026: 0.0010457648770366957
Position 657: 0.0005865126561440874
Position 35034: 0.0005692998538434292
Position 738: 0.000511074218257297
Position 9223: 0.0004256676238952848
Position 549: 0.0001428792304415001
Position 836: 5.3537267987285404e-05
Position 869: 4.510991614428855e-05
Position 9088: 6.152690287895253e-07
