Gene = Sdad1
Position 5857: 0.029534529802241326
Position 13725: 0.02937249855111518
Position 18749: 0.02867484084264622
Position 2997: 0.02601054727849276
Position 5201: 0.02561170474719825
Position 13321: 0.02504321477340246
Position 1420: 0.021448412189761377
Position 18356: 0.021127524486243804
Position 2292: 0.020749373988971986
Position 8097: 0.020147047036514636
Position 1390: 0.019148710189702725
Position 16407: 0.01856037886378518
Position 2495: 0.01853343008403875
Position 12854: 0.017294356671463125
Position 2882: 0.017284436641615733
Position 6625: 0.016041376042995426
Position 12890: 0.015497818801064173
Position 1695: 0.014577781099052521
Position 8249: 0.013696652095009792
Position 6743: 0.01353788303998665
Position 4857: 0.012478579193741282
Position 19507: 0.011546451891318144
Position 2371: 0.011234377869338275
Position 20567: 0.01092593805380795
Position 6002: 0.009741001519237078
Position 4316: 0.009415113247180133
Position 11406: 0.008841075269175484
Position 5862: 0.008431078008107386
Position 2691: 0.008146368276093652
Position 5373: 0.00811193275500579
Position 8019: 0.007895892017933653
Position 1127: 0.007796916276302662
Position 2890: 0.007434433929931396
Position 8008: 0.007238303184289664
Position 7952: 0.006689986209967556
Position 2754: 0.006506592350171009
Position 4656: 0.0057395052989187584
Position 18598: 0.0056319091839992265
Position 21506: 0.005610635757077114
Position 8062: 0.005046043468994564
Position 6682: 0.005014363721873386
Position 18350: 0.0048274177605184595
Position 5511: 0.004698591512688086
Position 2474: 0.0044717566488191385
Position 18514: 0.0038160647571139792
Position 18571: 0.0037915485710163415
Position 5978: 0.003225843767834542
Position 2714: 0.0031450075508125076
Position 2963: 0.002725795672015437
Position 4839: 0.002677520049792659
Position 4632: 0.0026248394398033503
Position 12933: 0.0025573583679495576
Position 6755: 0.00254436456943573
Position 4300: 0.002275882232210077
Position 7667: 0.0018617068765285094
Position 4513: 0.0017109738718776581
Position 13313: 0.0013186981248763734
Position 10369: 0.0011899305116131842
Position 12837: 0.001124867845913127
Position 4662: 0.0010924677818363216
Position 7605: 0.0006365851092415295
Position 5358: 0.0006361901428701437
Position 6138: 0.000569299160881388
Position 4844: 0.0005207797235006636
Position 4274: 0.0005056422273580434
Position 6132: 0.0003363536232357841
Position 6145: 0.0002609844141804464
Position 4673: 0.00016979498551845614
Position 4850: 0.000113664780646169
Position 13257: 9.227493384268053e-05
Position 11938: 8.942887134242817e-05
Position 4919: 1.0539654912686831e-05
Position 6444: 7.970004253759049e-06
Position 413: 6.133817516269397e-06
Position 224: 2.72538491717054e-06
Position 767: 1.8720357672251078e-06
Position 12366: 1.7956577328101815e-06
Position 4307: 1.2894868636943478e-06
Position 269: 7.231123995509742e-07
Position 145: 4.450320029251866e-07
Position 100: 2.5233046532659497e-07
Position 187: 2.392947884355332e-07
Position 29: 1.597013624716064e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4186: 0.999566646192189
Position 18040: 0.9953085356912822
Position 20199: 0.9933473022121638
Position 9860: 0.9931596716101677
Position 4940: 0.9877802499488575
Position 23153: 0.9846271220609768
Position 6257: 0.9759289380155401
Position 18884: 0.9741985977784051
Position 19671: 0.9665719813083403
Position 12800: 0.9452901462904858
Position 19912: 0.9408310254571277
Position 7327: 0.9407882857473374
Position 16002: 0.9396205194769675
Position 13955: 0.9315302115015535
Position 4721: 0.9258272886144017
Position 6068: 0.8973214989426878
Position 11762: 0.853090288012297
Position 21395: 0.763322095091608
Position 18240: 0.5657576732097623
Position 8137: 0.5285422600007277
Position 14726: 0.42821852687049305
Position 13158: 0.32960088308681845
Position 17294: 0.32434516943984293
Position 13633: 0.3117137203178448
Position 7951: 0.3008525991712134
Position 17176: 0.20034359005459296
Position 21457: 0.1681261723739686
Position 18226: 0.1451343126692759
Position 18259: 0.1404136971195666
Position 16137: 0.12471514214754581
Position 2261: 0.08227319825501082
Position 6542: 0.07245205739736077
Position 1949: 0.0713036553062219
Position 18230: 0.0612870370428284
Position 4705: 0.05898508578352681
Position 14655: 0.054774326594833396
Position 5883: 0.05450883342223576
Position 14608: 0.04877893927306429
Position 16174: 0.04868229398516086
Position 6024: 0.04687153203770339
Position 1296: 0.0467105538934431
Position 2824: 0.04512236363847143
Position 19324: 0.04371415853860537
Position 6638: 0.039272869022168165
Position 14635: 0.03647439540453955
Position 19873: 0.029745785970152552
Position 5786: 0.028877394237313777
Position 8045: 0.026866738711130628
Position 19993: 0.022239102670498046
Position 7144: 0.021555349940200624
Position 2603: 0.018898046308235238
Position 22931: 0.018724853980447917
Position 11765: 0.01782807312329436
Position 12708: 0.01728561409742203
Position 8174: 0.017115726315558546
Position 18692: 0.016828401165984767
Position 6603: 0.01538237133254472
Position 18430: 0.014990340528222252
Position 6223: 0.01302220246589348
Position 12751: 0.012250640012946443
Position 22660: 0.011977866963133854
Position 20470: 0.010925938053807935
Position 18670: 0.010095621660568748
Position 5242: 0.009640064383022912
Position 5715: 0.00909006969751716
Position 4414: 0.007044120085084787
Position 11248: 0.006934125521593483
Position 9819: 0.0068403283898273385
Position 1463: 0.006598603287262289
Position 12779: 0.006592071827853594
Position 7259: 0.0065577774367308675
Position 4763: 0.0063339586475839
Position 12765: 0.006033790037219541
Position 22322: 0.005901354177088166
Position 4953: 0.005719274091108735
Position 7929: 0.005616921759595347
Position 18296: 0.005394166116904944
Position 939: 0.0049723155354730805
Position 7202: 0.0049046946213238095
Position 332: 0.004719775926191433
Position 17844: 0.004691464308716373
Position 12677: 0.004435321495546901
Position 1818: 0.004427452472443239
Position 2349: 0.00437530913170091
Position 7161: 0.003926873796595579
Position 2986: 0.0037599977300225313
Position 4433: 0.0037306091382468486
Position 21868: 0.0036237072042935086
Position 2528: 0.0034727740224036246
Position 7820: 0.0032385902133947576
Position 6642: 0.003233535397856244
Position 2193: 0.003089128396137292
Position 22340: 0.0028996156447938033
Position 5907: 0.002765040980916303
Position 5409: 0.0027346638917677096
Position 4535: 0.002615859590756844
Position 2142: 0.0024507075391132214
Position 1997: 0.0024424708460703062
Position 13829: 0.00240427466435157
Position 5931: 0.0024040130709529818
Position 7187: 0.002219815383435306
Position 11069: 0.0019069497475820007
Position 11474: 0.0017385072053962042
Position 12723: 0.0017310434592351651
Position 1587: 0.0017041431929865232
Position 876: 0.0015095155563297623
Position 19339: 0.0013550686220662178
Position 23134: 0.0013472961525093177
Position 953: 0.0013150851844998012
Position 6266: 0.0012693286886943927
Position 10186: 0.0011899305116131842
Position 7205: 0.0011636077203758025
Position 6664: 0.001123217506134299
Position 7910: 0.0011209270092860102
Position 5443: 0.0010719861357734442
Position 4976: 0.0010377540694366456
Position 4996: 0.0010164813992536307
Position 5159: 0.0010033662552152928
Position 13081: 0.0006201861013581065
Position 5972: 0.0005570767746267845
Position 20710: 0.00046342498951132513
Position 4640: 0.0003683361185782871
Position 4603: 0.00028879138703176774
Position 7490: 0.00025634585191264346
Position 7520: 0.0001752766161460105
Position 1799: 8.800998424676008e-05
Position 1442: 6.592812200812295e-05
Position 1681: 5.871314109954244e-05
Position 1364: 3.696184171680384e-05
Position 6309: 2.3750067033485863e-05
Position 6295: 2.267625567051974e-05
Position 4494: 2.0840058579465762e-05
Position 5194: 1.9118359657443024e-05
Position 4969: 1.5773617346297343e-05
Position 4544: 1.446716025853022e-05
Position 6547: 1.3609590910136816e-05
Position 20245: 6.317731137763263e-06
Position 11805: 4.998522994717695e-06
Position 21245: 4.65912102500303e-06
Position 21216: 3.5208604598150196e-06
Position 7376: 1.9238973829713883e-06
Position 12307: 1.7956577328101896e-06
Position 3938: 1.4128821662011222e-06
Position 5137: 3.749600052864222e-07
Position 7099: 2.0036197592991265e-07
