Gene = Copb1
Position 19229: 0.04704036584612082
Position 31658: 0.04204973612011339
Position 21434: 0.037605895396387506
Position 17059: 0.036885945834663036
Position 17830: 0.03573341689029683
Position 19569: 0.035574263278674814
Position 17288: 0.030030869879549206
Position 5554: 0.029692061061071195
Position 34735: 0.027303505535552608
Position 16701: 0.026272700951292853
Position 38123: 0.025239156265568847
Position 21103: 0.02516596935610837
Position 14204: 0.02302869054287815
Position 36122: 0.02176867381403829
Position 36143: 0.019158568211941333
Position 340: 0.018970472620337138
Position 12596: 0.016126265580151594
Position 34873: 0.015888040510128366
Position 37363: 0.015844136259429147
Position 38697: 0.014210803022788748
Position 16922: 0.01298639277143864
Position 1183: 0.012641234744005869
Position 34579: 0.01206641305059817
Position 397: 0.011381569948506072
Position 19544: 0.011361162065764204
Position 38934: 0.011351668976256793
Position 35088: 0.010201565220638094
Position 33222: 0.009610267539119715
Position 12366: 0.008987716830647741
Position 17291: 0.008278164418731866
Position 17454: 0.007795196314275173
Position 38739: 0.00748818922552964
Position 38640: 0.006893915003125195
Position 480: 0.006252411470958268
Position 38875: 0.006220003133358783
Position 16758: 0.006031189484873787
Position 38821: 0.0059507350739122465
Position 16873: 0.005830289492586936
Position 1130: 0.0056331098446633365
Position 15971: 0.005253592238790336
Position 17328: 0.005127835327954078
Position 760: 0.0049411180562746685
Position 412: 0.004867556148860422
Position 32496: 0.004575528317464418
Position 14180: 0.0041848492626725894
Position 38482: 0.00351884199349025
Position 32916: 0.003044958457266418
Position 36928: 0.0029599643256607738
Position 20649: 0.0026910747044734014
Position 17171: 0.002654822117180032
Position 32348: 0.0025836255518860607
Position 1311: 0.0024888684747301462
Position 20587: 0.0024671198456283423
Position 16973: 0.002092851280101014
Position 1133: 0.001995456804038503
Position 290: 0.001590926564777704
Position 18206: 0.0014712194207114335
Position 38175: 0.0012326898280557914
Position 355: 0.0009698289534694034
Position 17017: 0.0009605141377079456
Position 364: 0.0009372045911629378
Position 36719: 0.0008416726621035962
Position 1244: 0.000827500704874329
Position 16878: 0.0007569859202581302
Position 39102: 0.0006366964930064893
Position 256: 0.000440382995239018
Position 294: 0.00038998987604266987
Position 22032: 0.0003008864015475146
Position 345: 0.0002450177054708611
Position 18280: 0.0002366526577865679
Position 21985: 0.0002349757803355472
Position 394: 0.0002297446018779766
Position 22069: 0.0001819433089315036
Position 21860: 0.00015854212705508243
Position 21982: 0.00014170965247307398
Position 22072: 0.00013808699138125779
Position 538: 0.00013222644210786534
Position 556: 6.347113746019031e-05
Position 18266: 5.060241334541394e-05
Position 348: 4.210885969824187e-05
Position 195: 3.283464636871103e-05
Position 32858: 3.122937563034255e-05
