Gene = Eif3b
Position 281: 0.00037096791366818786
Position 377: 0.00035915452406267724
Position 11281: 0.00029450078882548334
Position 326: 0.00025948535035794833
Position 7434: 0.0002473629295295401
Position 603: 0.00024147933123788994
Position 676: 0.00024080733886546404
Position 372: 0.00023300760326269615
Position 1326: 0.0001253251758853824
Position 7897: 6.143145542547292e-05
Position 1177: 3.906535471685246e-05
Position 1662: 1.9701664023971716e-05
Position 21870: 9.667229773040025e-07
