Gene = Pcf11
Position 25192: 0.005726336004655286
Position 26167: 0.005680771420642227
Position 21769: 0.005570394118677878
Position 6259: 0.00472467577840905
Position 411: 0.0038819221579036696
Position 26345: 0.0037620457051533887
Position 21105: 0.0032185157782863047
Position 23703: 0.0028684196004273316
Position 10349: 0.002639306926348931
Position 382: 0.002488412551825905
Position 23792: 0.002330794280785054
Position 23361: 0.0022009546421994626
Position 23043: 0.0018879172592584973
Position 23413: 0.0015552079909846737
Position 6567: 0.0013724598068523227
Position 22776: 0.0011777033657575724
Position 7417: 0.0011628345618273372
Position 23669: 0.0009638615341472581
Position 10298: 0.000956832787627692
Position 23430: 0.0008666900495384248
Position 23888: 0.0008513300681766273
Position 23659: 0.0007448092454289028
Position 22575: 0.0007105845665427508
Position 6238: 0.0006444749860820456
Position 6232: 0.0006022570896257206
Position 23101: 0.000528593892143633
Position 10081: 0.00046508656468396725
Position 11205: 0.0004507037139915693
Position 23854: 0.0003476096883183016
Position 23297: 0.00025108891015266933
Position 23732: 0.00020307657938583313
Position 7637: 0.00011609545210882118
Position 191: 7.797936751899595e-07
Position 209: 6.891365352486696e-07
Position 972: 2.661276283524234e-07
Position 395: 2.2555042153442167e-07
Position 1329: 1.9579894705024225e-07
Position 325: 1.8654392455204077e-07
Position 556: 1.0630054833144511e-07
Position 320: 8.413367739205773e-08
Position 469: 7.768148460042463e-08
Position 448: 7.645266193347507e-08
Position 592: 6.124621036095667e-08
