Gene = Zpr1
Position 3244: 3.109326652655288e-05
Position 2736: 2.9456071951094338e-05
Position 293: 2.7832054831655177e-05
Position 3191: 1.563442312934805e-05
Position 334: 1.0983136210658326e-05
Position 178: 8.311431462623339e-06
Position 1668: 6.327117161420604e-06
Position 1686: 3.760222595910702e-06
Position 225: 3.509617352612623e-06
Position 1104: 3.470301180256007e-06
Position 1449: 1.1562311107381617e-06
Position 4: 8.116917299405063e-07
Position 366: 3.7872862787905085e-08
Position 2391: 2.1525924521474728e-08
Position 357: 1.6253146146323254e-08
Position 204: 1.227119864260365e-08
Position 364: 2.470833680992409e-14
Position 380: 4.333373675589045e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2666: 0.970329128371019
Position 2299: 0.9695172868467281
Position 413: 0.9630674681896679
Position 991: 0.9485935393711723
Position 7973: 0.9458251926260431
Position 3135: 0.7731576449792901
Position 5239: 0.7164499252232761
Position 4581: 0.6863439844686597
Position 3727: 0.6643064309221072
Position 6604: 0.6600281701535997
Position 6807: 0.48788392762151567
Position 3347: 0.4504758009393486
Position 4352: 0.378498971820943
Position 6787: 0.346692979363831
Position 6553: 0.2593475491249889
Position 1294: 0.23069430617907458
Position 5131: 0.2097152306166475
Position 1592: 0.1954840386332072
Position 6851: 0.12806740270531308
Position 1610: 0.11535640037599199
Position 3425: 0.08815942148397166
Position 3700: 0.06418404100624318
Position 7333: 0.057567575451256243
Position 5087: 0.05464176747257011
Position 1338: 0.052229192813140146
Position 1386: 0.03983397151280836
Position 3428: 0.03711714518786396
Position 966: 0.034238430147698735
Position 3038: 0.02932895753097934
Position 6472: 0.02826450708883564
Position 1645: 0.027038263483420217
Position 440: 0.023868889624871978
Position 3697: 0.023479715267458692
Position 3070: 0.021996012776824864
Position 4467: 0.021840401167585115
Position 6793: 0.02035357868481682
Position 6582: 0.020318184681651006
Position 2058: 0.016671403327688263
Position 1761: 0.015788969405031144
Position 8377: 0.014415293250792802
Position 3908: 0.013296056908393764
Position 3139: 0.013156697292689616
Position 8911: 0.01288990487697838
Position 2720: 0.009467914495777075
Position 454: 0.008434214423785351
Position 945: 0.00781600705259262
Position 2692: 0.0064884207005293125
Position 4639: 0.005766239504662274
Position 1473: 0.005612934218596515
Position 3088: 0.004981641305956854
Position 1156: 0.004966394938406843
Position 3067: 0.004960897485040604
Position 8869: 0.004856858396987223
Position 6354: 0.003290805629819631
Position 1478: 0.0030999420868174092
Position 7668: 0.0030983878109920836
Position 970: 0.0029523975623850117
Position 5308: 0.0027104355338274924
Position 2278: 0.0026107988017408483
Position 1620: 0.002582184333384704
Position 1309: 0.002546820156934333
Position 1439: 0.0024706841923736907
Position 884: 0.0021167983963433067
Position 2303: 0.0020994940093539576
Position 8760: 0.001866455120343369
Position 1343: 0.001648276574941153
Position 8309: 0.001599152374367804
Position 7845: 0.001332867335281198
Position 2765: 0.0012664866372503075
Position 7992: 0.0012043114784321923
Position 2181: 0.0011730455385793126
Position 699: 0.0011669276709354308
Position 2197: 0.0010341811138843966
Position 2130: 0.0009949176476597207
Position 828: 0.0008835298598568099
Position 1793: 0.0006473694747730787
Position 2529: 0.0006143208579129026
Position 4818: 0.0005892691648063962
Position 7034: 0.0005488905076881683
Position 456: 0.0005292895664301765
Position 239: 0.0005243473841546025
Position 1875: 0.0004859058864641675
Position 859: 0.00048570095630281085
Position 2700: 0.00043862383911251533
Position 653: 0.00035473682075248776
Position 1002: 0.0002566759828170278
Position 522: 0.00022612178574640137
Position 832: 0.00022610113986273626
Position 3017: 0.00017239257875202832
Position 862: 0.00014148491694585262
Position 211: 0.00011954706653838377
Position 1035: 0.00010190737984725281
Position 3448: 7.043227977718301e-05
Position 8153: 4.4469418369916426e-05
Position 683: 3.959464267498109e-05
Position 7125: 3.674998050404618e-05
Position 7133: 2.7911291748656403e-05
Position 1205: 2.1228080039199248e-05
Position 6985: 1.7791547964649116e-05
Position 1166: 1.3893923485263604e-05
Position 143: 6.7076436533310135e-06
Position 156: 6.608919791923478e-06
Position 246: 3.4241073208943747e-06
Position 252: 1.6557932453795238e-06
Position 7897: 3.89191097206136e-07
Position 106: 2.2663788333498535e-07
Position 261: 1.578217068614292e-07
Position 526: 1.374091963614938e-07
Position 276: 5.104335748515219e-08
Position 738: 4.7190001185882986e-08
Position 99: 2.882957246906422e-08
Position 515: 2.4533061178917894e-08
Position 509: 1.7287693185938287e-08
Position 255: 1.4051813453544232e-08
Position 118: 1.3384441966778156e-08
Position 533: 9.212178439985524e-09
Position 380: 8.008883187791818e-09
Position 270: 5.135015849847972e-09
Position 374: 4.502050834547401e-09
Position 568: 3.037269700069333e-09
Position 565: 2.7728752968140003e-09
Position 539: 6.905126467153509e-10
