Gene = Polg
Position 6037: 0.02714133327243811
Position 3398: 0.024254705624934786
Position 11005: 0.021301644842546447
Position 11267: 0.02103018520731325
Position 742: 0.02021598467691076
Position 11812: 0.017714871786265348
Position 15759: 0.016950296527748897
Position 12050: 0.01564829776953113
Position 17005: 0.01554682305875402
Position 17460: 0.0150345299102894
Position 990: 0.012490901020771062
Position 1330: 0.011887683055373716
Position 8290: 0.011453580436679026
Position 1257: 0.010676878181499082
Position 14888: 0.010226933341782905
Position 7678: 0.009387404053511891
Position 7084: 0.009134139580927916
Position 15136: 0.008709617189828373
Position 655: 0.008212521438983935
Position 9849: 0.007912568478804644
Position 15909: 0.007742088002947593
Position 4819: 0.007590032605645394
Position 11144: 0.006828681379513627
Position 15609: 0.006817389642881621
Position 11120: 0.006483862185787257
Position 2880: 0.00593921827387672
Position 9756: 0.005847061315052769
Position 14966: 0.004617011135718977
Position 7090: 0.0044000171780142275
Position 9155: 0.0042068866850185635
Position 6390: 0.003916922557646441
Position 1128: 0.0038487603202179083
Position 1233: 0.003753402787004931
Position 7546: 0.003672629874536971
Position 15151: 0.0034427946951879765
Position 7126: 0.0033579502403876826
Position 7009: 0.0032637748543368423
Position 5076: 0.0031143428865817143
Position 6579: 0.0029955624928586872
Position 7417: 0.002453901670164827
Position 5038: 0.0024264079373096403
Position 6236: 0.0022980035857637212
Position 9294: 0.0020076455373752807
Position 6504: 0.0015383256974922234
Position 5923: 0.0011069224886674895
Position 5984: 0.0010882433265322878
Position 6469: 0.0010049067234052982
Position 15004: 0.000841140046052505
Position 6269: 0.000635849865246991
Position 6067: 0.0005583051845622125
Position 6045: 0.00049550375434639
Position 5929: 0.00037341864681880916
Position 6412: 0.00025219213436010056
Position 5981: 0.0002469135620010735
Position 6278: 0.00013266812763189877
Position 6281: 0.00012420791811063665
Position 6042: 0.00010510863840402932
Position 8315: 7.629524746326486e-05
Position 8287: 7.404722969063521e-05
Position 6071: 6.433020847693893e-05
