Gene = nompC
Position 258: 9.766469638866924e-07
Position 209: 9.585836420697235e-07
Position 10911: 8.110329759155608e-07
Position 2921: 6.69048145114317e-07
Position 280: 6.488341846096863e-07
Position 2399: 5.277536041806358e-07
Position 2862: 5.062060653890047e-07
Position 13272: 5.036184688429965e-07
Position 10493: 5.023550199495366e-07
Position 2643: 4.834794073170466e-07
Position 2673: 4.6015397018665594e-07
Position 13255: 3.784581046096387e-07
Position 2513: 3.7739559190442533e-07
Position 13765: 3.1286327182472037e-07
Position 10949: 2.1400247573251588e-07
Position 2826: 2.0886771306878186e-07
Position 326: 1.7067485049986026e-07
Position 11030: 1.3345093485186876e-07
Position 12184: 1.1243681139558105e-07
Position 10863: 1.1237183810148941e-07
Position 11344: 1.0939159712862146e-07
Position 13743: 5.8902765008555796e-08
Position 12508: 4.303578093002905e-08
Position 13701: 3.806797159860464e-08
Position 1259: 3.736852533108751e-08
Position 2613: 2.9751120893337543e-08
Position 2470: 2.9616620037156554e-08
Position 2343: 2.7539991011563106e-08
Position 10984: 2.667487165405488e-08
Position 2401: 1.5534769062211283e-08
Position 2573: 1.4773663676049631e-08
Position 2668: 1.4693116152890964e-08
Position 10940: 1.2450743479015206e-08
Position 13535: 3.2274890191140145e-09
Position 11011: 2.616939185143573e-09
Position 10930: 2.189460530017458e-09
Position 10960: 8.386374376340814e-10
Position 18: 8.064100915344428e-10
Position 9519: 7.468383815469882e-10
Position 5977: 6.40733653141065e-10
Position 43: 4.410986100669436e-10
Position 332: 4.3093808016348774e-10
Position 10867: 4.2798694607532355e-10
Position 10660: 1.893565739425568e-10
Position 11192: 1.3895854744024757e-10
Position 11001: 4.723994287425131e-11
Position 10995: 6.479780009550051e-12
Position 10857: 4.154965310072805e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13230: 0.9997180468079062
Position 13511: 0.9993161029767719
Position 11136: 0.9972777763582255
Position 2236: 0.996426764095373
Position 10775: 0.9955231115166784
Position 10425: 0.9952498104619366
Position 5879: 0.9829623731779984
Position 8992: 0.9602894403483242
Position 9981: 0.8913501333866664
Position 18910: 0.8830626393887459
Position 5254: 0.8771714176865795
Position 12625: 0.8543626568202712
Position 18573: 0.8343747330359058
Position 14591: 0.7655029943263657
Position 7346: 0.5126353916921671
Position 16725: 0.3502540349109706
Position 9286: 0.314907756864117
Position 17275: 0.3046634171044794
Position 19344: 0.27878465526372403
Position 5754: 0.27130623633639944
Position 13818: 0.26005468657615866
Position 15797: 0.2388883603136893
Position 14846: 0.1574033042716007
Position 18425: 0.14607244948438752
Position 12718: 0.13039952965417467
Position 11479: 0.12198416623852879
Position 17455: 0.10191146709602825
Position 15329: 0.09509503077402733
Position 19150: 0.06592537485707906
Position 1955: 0.06351163975660831
Position 1259: 0.05948264505420969
Position 13985: 0.05738750225444943
Position 15239: 0.05557050026952052
Position 7573: 0.05100486649775528
Position 4875: 0.049059981930995956
Position 13725: 0.04490688561000684
Position 18620: 0.04471337451873337
Position 1287: 0.038175460973636215
Position 19057: 0.03670289813248673
Position 15403: 0.035602095439617676
Position 17767: 0.03487172471724799
Position 7998: 0.027386077505409303
Position 15235: 0.025787822598047627
Position 6050: 0.024679093874463168
Position 14515: 0.023666637861673147
Position 13949: 0.022090978965315932
Position 1379: 0.020713226458497845
Position 6032: 0.020618010034377573
Position 1852: 0.019774834876795665
Position 15853: 0.018501584477947492
Position 16382: 0.017669028412248565
Position 1324: 0.015779933778529747
Position 9452: 0.01546928146466905
Position 15303: 0.014648485533844716
Position 4394: 0.014402842263931983
Position 12048: 0.014336737218290775
Position 9141: 0.014058701591351057
Position 2779: 0.012792340746623583
Position 19358: 0.012605123312499023
Position 15361: 0.012559380231334542
Position 5495: 0.012255085098096096
Position 19421: 0.011996620806737916
Position 3463: 0.011915868514574839
Position 15184: 0.011782542534615179
Position 6600: 0.010926981505113302
Position 15667: 0.010843741923155126
Position 16769: 0.010359642506593797
Position 19398: 0.009647119065638109
Position 11340: 0.009202108716500918
Position 14454: 0.008100018698170917
Position 9216: 0.008036888788366609
Position 6227: 0.008022793664042094
Position 15728: 0.00792223390996648
Position 8744: 0.00771484541817729
Position 3877: 0.007385692198016055
Position 9193: 0.007245044829519147
Position 13913: 0.0071612657613593575
Position 9323: 0.007035374544933077
Position 19002: 0.005320190780996581
Position 6172: 0.004996759298669308
Position 11982: 0.004990169892161831
Position 3666: 0.004979348428184062
Position 5222: 0.004896603573416504
Position 7583: 0.004851262157321972
Position 12690: 0.0048203016822419885
Position 5570: 0.004686662366871614
Position 545: 0.004238354038175079
Position 1910: 0.004152649420061146
Position 19031: 0.004124766885058342
Position 10025: 0.004099259470856205
Position 4620: 0.0040853085099279065
Position 2852: 0.003646878480109223
Position 18978: 0.0035446585517958716
Position 6117: 0.0033262462964899885
Position 15277: 0.0032608924659182164
Position 10788: 0.0032164526651487085
Position 10295: 0.0030582803637388615
Position 9171: 0.0029686111509798956
Position 10622: 0.0029586346352157536
Position 1508: 0.0027936960656660932
Position 2046: 0.0027691072514514966
Position 14402: 0.0027569577687466284
Position 7022: 0.002672853665330081
Position 8068: 0.0026313257952030144
Position 618: 0.002600010189340643
Position 9510: 0.0024614704560551224
Position 13916: 0.002434348352230903
Position 2205: 0.00215346375465198
Position 11979: 0.002151582811098544
Position 14392: 0.0021459343004554075
Position 6154: 0.0020534176286305483
Position 9940: 0.0019034235003088443
Position 13844: 0.0017317692375417486
Position 14129: 0.0016969130259286579
Position 15262: 0.0016254538719710687
Position 11842: 0.0015509392603740954
Position 12671: 0.0015368692927430034
Position 12311: 0.0015204516748784157
Position 11737: 0.001486998193642588
Position 3231: 0.0014864729418925082
Position 1044: 0.001443720399650455
Position 2952: 0.0013990510264956667
Position 9152: 0.001308423683166391
Position 9563: 0.001269454912067076
Position 2385: 0.0012543278539749682
Position 11310: 0.001252355070153761
Position 14356: 0.0012027156282022197
Position 4247: 0.0011747911931305618
Position 9146: 0.0011155550467092953
Position 5285: 0.001077565061593479
Position 6142: 0.001001155129923898
Position 6864: 0.0009778919824205443
Position 4687: 0.0009650718020648967
Position 14330: 0.0009537027798346945
Position 10949: 0.0009365016649225208
Position 1566: 0.0008419579694113756
Position 6746: 0.0008232398787232441
Position 10298: 0.0008094178073830199
Position 1872: 0.0007726627604186065
Position 7943: 0.0007682130046516779
Position 14906: 0.0007649961846042194
Position 3912: 0.0007590428196269344
Position 2893: 0.0007549428862952545
Position 5524: 0.0007401985564230155
Position 8189: 0.0007145639436245903
Position 8002: 0.0006912505587997772
Position 5319: 0.0006687611462547052
Position 10800: 0.0006434015986042053
Position 14640: 0.0006417913697477699
Position 853: 0.000625564231863709
Position 6407: 0.0006150622993548351
Position 8611: 0.0006130748486031938
Position 8368: 0.0005808304085775809
Position 11778: 0.0005728333647193215
Position 1860: 0.0005719056949273636
Position 8056: 0.0005649770151690597
Position 14649: 0.0005636312246716273
Position 13893: 0.0005634966306127554
Position 12772: 0.0005546321254154236
Position 1396: 0.0004806374666802977
Position 11307: 0.0004768297729945911
Position 11337: 0.0004506845635087862
Position 324: 0.0004183168784858218
Position 12732: 0.00036455877340359937
Position 9876: 0.00036199964162787854
Position 14912: 0.00034119263036190925
Position 3001: 0.00033355046852594444
Position 6059: 0.00031301206322652204
Position 12857: 0.00029379991053403475
Position 573: 0.00025935223192761895
Position 11817: 0.00025523794016552633
Position 14054: 0.00022897221116443644
Position 2858: 0.00022058324847321414
Position 12008: 0.0002159873340626377
Position 521: 0.0002157338540192304
Position 2816: 0.00020663750944213533
Position 10595: 0.00019272292989657805
Position 2417: 0.00018875063150047353
Position 10854: 0.00018613445338443228
Position 861: 0.00018575172023350896
Position 4278: 0.0001747816767461123
Position 9891: 0.00014812521278461088
Position 2906: 0.00013075339113632664
Position 1144: 0.0001265778798583192
Position 13802: 0.0001151954676820498
Position 1111: 0.00011357815774662757
Position 3997: 0.00010533798471847542
Position 4104: 0.00010014300286964439
Position 9401: 9.902381678090706e-05
Position 11490: 9.099783482890915e-05
Position 9472: 8.872857116534696e-05
Position 2663: 8.790476793705163e-05
Position 9896: 8.297025196996036e-05
Position 6232: 8.17106915488533e-05
Position 396: 7.875251370593208e-05
Position 9368: 7.270809084405909e-05
Position 9581: 7.105881139293493e-05
Position 6036: 6.700491065156465e-05
Position 3181: 6.105335603678317e-05
Position 3236: 5.9479014241284094e-05
Position 6517: 5.814790432948077e-05
Position 3116: 5.699680487235849e-05
Position 1445: 5.5158433012506794e-05
Position 656: 5.3874480141688086e-05
Position 16678: 5.1014807743140654e-05
Position 1484: 5.0236459593446354e-05
Position 13237: 4.3927965317641585e-05
Position 2625: 3.928207363189756e-05
Position 10592: 3.568733693737963e-05
Position 2826: 3.4959083838568834e-05
Position 566: 2.8845163147341705e-05
Position 122: 2.6194896343699158e-05
Position 214: 2.5956787921894552e-05
Position 9513: 2.294063478144836e-05
Position 276: 2.065013737998485e-05
Position 7318: 1.8833596260036988e-05
Position 10851: 1.764236489463991e-05
Position 531: 1.714758587007602e-05
Position 14823: 1.5055706776707771e-05
Position 14410: 1.3837452076002782e-05
Position 9378: 1.2503818376999767e-05
Position 13578: 1.1839741800012583e-05
Position 761: 1.1347424683580445e-05
Position 10523: 1.0067178610115823e-05
Position 10960: 8.730196795448912e-06
Position 14665: 8.09202463587391e-06
Position 13590: 7.826782805988418e-06
Position 13463: 6.547444420202168e-06
Position 3269: 6.0655159136618455e-06
Position 13261: 5.651753184929729e-06
Position 3036: 4.406569726881268e-06
Position 13272: 3.360248536132105e-06
Position 2895: 2.421570250490857e-06
Position 1189: 2.2959923335591397e-06
Position 10817: 1.9865403005048312e-06
Position 3314: 1.1484944286371107e-06
Position 1138: 1.1033112342598042e-06
Position 14237: 1.0827115956766396e-06
Position 782: 7.487856719992855e-07
Position 636: 6.495813948842039e-07
Position 86: 5.504636005739149e-07
Position 2211: 4.3747696363450615e-07
Position 13458: 3.6815008052856793e-07
Position 804: 3.4106161220984297e-07
Position 2420: 3.3735139051688873e-07
Position 926: 2.743157664581978e-07
Position 1216: 2.707628221366795e-07
Position 1120: 2.2457171563611254e-07
Position 1034: 2.0175280167418985e-07
Position 220: 1.9691833393975283e-07
Position 1206: 1.8488245427307618e-07
Position 2272: 1.84531545577569e-07
Position 1049: 1.753495052893831e-07
Position 2450: 1.5010319393279913e-07
Position 2437: 8.83745809386627e-08
Position 812: 7.075503558850761e-08
Position 414: 6.007721786943706e-08
Position 426: 5.673265440600617e-08
Position 6055: 5.6204638219562735e-08
Position 389: 4.654615339602362e-08
Position 444: 4.370657288359014e-08
Position 94: 3.6566320253782804e-08
Position 930: 3.323879596710297e-08
Position 258: 2.821868748541795e-08
Position 148: 2.7637611211494678e-08
Position 747: 2.4646457756284945e-08
Position 181: 2.4424461446279398e-08
Position 11205: 2.365358891514902e-08
Position 11143: 1.1575382075879346e-08
Position 125: 7.557065492234045e-09
Position 421: 7.463547370128155e-09
Position 2054: 1.0745489211246692e-09
Position 2281: 1.0533532825312314e-09
Position 1659: 5.195093722327874e-10
Position 11214: 4.138186658863559e-11
Position 2428: 2.7140634243277083e-13
